businessid,target_schemes_count,milestones_achieved_count,total_jc_earned
BZID-1304424914,3,2,1230.000000
BZID-1304424909,3,3,350.000000
BZID-1304441702,5,2,1325.000000
BZID-1304424791,2,0,0.000000
BZID-1304421514,2,1,50.000000
BZID-1304423246,2,1,50.000000
BZID-1304449595,2,0,0.000000
BZID-1304420078,2,2,350.000000
BZID-1304425800,5,3,1450.000000
BZID-1304424813,2,2,90.000000
BZID-1304425138,2,2,810.000000
BZID-1304404538,2,1,150.000000
BZID-1304399143,2,2,510.000000
BZID-1304429243,2,1,50.000000
BZID-1304472106,2,2,1135.000000
BZID-1304426363,2,0,0.000000
BZID-1304475346,3,0,0.000000
BZID-1304427004,2,2,90.000000
BZID-1304427521,2,2,230.000000
BZID-1304428312,2,0,0.000000
BZID-1304424127,2,1,50.000000
BZID-1304449775,6,1,5.000000
BZID-1304422915,2,2,135.000000
BZID-1304471952,3,3,1260.000000
BZID-1304425738,2,1,20.000000
BZID-1304428340,2,1,80.000000
BZID-1304428267,2,2,230.000000
BZID-1304405532,2,1,50.000000
BZID-1304470696,3,0,0.000000
BZID-1304415703,2,1,40.000000
BZID-1304399167,2,2,185.000000
BZID-1304434186,2,0,0.000000
BZID-1304423828,2,2,455.000000
BZID-1304382754,2,2,90.000000
BZID-1304450232,3,1,50.000000
BZID-1304470059,4,1,5.000000
BZID-1304474557,3,2,645.000000
BZID-1304435688,2,2,1635.000000
BZID-1304415386,2,2,285.000000
BZID-1304417751,2,2,230.000000
BZID-1304424829,2,1,50.000000
BZID-1304382741,2,2,135.000000
BZID-1304420287,4,0,0.000000
BZID-1304465111,2,2,50.000000
BZID-1304389851,4,3,180.000000
BZID-1304430794,2,1,40.000000
BZID-1304474772,2,0,0.000000
BZID-1304424017,2,1,100.000000
BZID-1304388642,2,0,0.000000
BZID-1304407527,2,0,0.000000
BZID-1304466803,5,3,95.000000
BZID-1304382914,1,0,0.000000
BZID-1304464343,5,2,140.000000
BZID-1304406538,2,1,40.000000
BZID-1304436358,2,1,10.000000
BZID-1304402710,2,1,2000.000000
BZID-1304462071,1,0,0.000000
BZID-1304393864,2,2,80.000000
BZID-1304418225,2,0,0.000000
BZID-1304397440,2,2,215.000000
BZID-1304476426,2,2,80.000000
BZID-1304461864,2,1,40.000000
BZID-1304406976,2,1,40.000000
BZID-1304410907,2,1,135.000000
BZID-1304463375,1,0,0.000000
BZID-1304457584,3,1,40.000000
BZID-1304440127,2,2,215.000000
BZID-1304474199,2,0,0.000000
BZID-1304360435,1,0,0.000000
BZID-1304464279,3,0,0.000000
BZID-1304466898,4,2,125.000000
BZID-1304450591,3,1,40.000000
BZID-1304463739,2,0,0.000000
BZID-1304471550,2,1,40.000000
BZID-1304461744,5,3,140.000000
BZID-1304446845,1,1,40.000000
BZID-1304450531,3,1,40.000000
BZID-1304449800,2,2,80.000000
BZID-1304479640,2,0,0.000000
BZID-1304444056,3,0,0.000000
BZID-1304417131,3,3,290.000000
BZID-1304423743,2,1,20.000000
BZID-1304421479,3,2,90.000000
BZID-1304405420,3,0,0.000000
BZID-1304477838,2,1,40.000000
BZID-1304398845,4,3,220.000000
BZID-1304442867,3,0,0.000000
BZID-1304459901,2,2,280.000000
BZID-1304473370,2,2,215.000000
BZID-1304362199,2,0,0.000000
BZID-1304409444,7,6,315.000000
BZID-1304475390,2,0,0.000000
BZID-1304391970,1,0,0.000000
BZID-1304424837,3,2,50.000000
BZID-1304467423,2,0,0.000000
BZID-1304457239,2,1,40.000000
BZID-1304469939,2,1,45.000000
BZID-1304395056,2,0,0.000000
BZID-1304432521,2,2,125.000000
BZID-1304404820,2,0,0.000000
BZID-1304478193,2,0,0.000000
BZID-1304446847,2,0,0.000000
BZID-1304465060,2,2,80.000000
BZID-1304425372,2,2,120.000000
BZID-1304475096,2,1,85.000000
BZID-1304463067,1,0,0.000000
BZID-1304477003,5,4,5815.000000
BZID-1304472640,4,1,125.000000
BZID-1304465808,6,6,5005.000000
BZID-1304465449,7,7,2540.000000
BZID-1304477904,6,3,5390.000000
BZID-1304423949,8,3,35.000000
BZID-1304422109,2,0,0.000000
BZID-1304456751,3,2,395.000000
BZID-1304471295,4,0,0.000000
BZID-1304432781,4,0,0.000000
BZID-1304442031,3,1,200.000000
BZID-1304471413,3,1,135.000000
BZID-1304465251,3,1,135.000000
BZID-1304456684,5,4,455.000000
BZID-1304450354,5,1,350.000000
BZID-1304469074,3,2,785.000000
BZID-1304428988,4,1,520.000000
BZID-1304479175,2,1,135.000000
BZID-1304457344,2,1,135.000000
BZID-1304422424,2,1,150.000000
BZID-1304475263,2,0,0.000000
BZID-1304465216,3,1,135.000000
BZID-1304442385,3,1,435.000000
BZID-1304434761,7,6,820.000000
BZID-1304478504,3,3,1080.000000
BZID-1304477448,4,3,1320.000000
BZID-1304466128,1,0,0.000000
BZID-1304426707,4,1,135.000000
BZID-1304429976,2,2,955.000000
BZID-1304417132,5,4,840.000000
BZID-1304371332,2,1,225.000000
BZID-1304469044,3,1,435.000000
BZID-1304443155,2,1,135.000000
BZID-1304436007,3,2,470.000000
BZID-1304465057,3,1,135.000000
BZID-1304457679,3,1,40.000000
BZID-1304417369,2,1,200.000000
BZID-1304445291,3,0,0.000000
BZID-1304476368,6,2,130.000000
BZID-1304476102,7,6,750.000000
BZID-1304473490,2,0,0.000000
BZID-1304462662,5,4,435.000000
BZID-1304442264,5,1,5.000000
BZID-1304457903,6,4,605.000000
BZID-1304377640,2,1,225.000000
BZID-1304467204,4,2,55.000000
BZID-1304436078,2,2,405.000000
BZID-1304449559,4,0,0.000000
BZID-1304427555,2,0,0.000000
BZID-1304458866,2,1,925.000000
BZID-1304441138,2,2,620.000000
BZID-1304475815,1,0,0.000000
BZID-1304449961,4,0,0.000000
BZID-1304450809,4,4,530.000000
BZID-1304479620,2,1,80.000000
BZID-1304413110,5,2,140.000000
BZID-1304469613,5,4,165.000000
BZID-1304456297,3,0,0.000000
BZID-1304399039,3,2,395.000000
BZID-1304475516,3,3,2130.000000
BZID-1304436319,2,1,200.000000
BZID-1304376047,2,1,225.000000
BZID-1304449780,3,0,0.000000
BZID-1304442463,3,2,95.000000
BZID-1304460511,3,1,135.000000
BZID-1304439795,7,4,855.000000
BZID-1304403299,2,1,750.000000
BZID-1304464007,4,2,270.000000
BZID-1304463372,4,3,245.000000
BZID-1304464874,3,1,135.000000
BZID-1304447242,2,1,135.000000
BZID-1304381563,2,1,225.000000
BZID-1304442938,8,7,2185.000000
BZID-1304477083,3,2,1050.000000
BZID-1304456233,3,0,0.000000
BZID-1304427127,3,2,250.000000
BZID-1304431799,2,0,0.000000
BZID-1304475597,3,2,440.000000
BZID-1304440313,2,0,0.000000
BZID-1304472542,4,1,350.000000
BZID-1304443529,2,1,135.000000
BZID-1304436565,6,2,140.000000
BZID-1304472741,5,3,635.000000
BZID-1304478373,3,2,400.000000
BZID-1304447064,5,3,145.000000
BZID-1304407547,5,4,1120.000000
BZID-1304467056,3,2,485.000000
BZID-1304476353,8,6,2325.000000
BZID-1304478499,3,2,325.000000
BZID-1304432510,2,0,0.000000
BZID-1304425025,2,0,0.000000
BZID-1304463951,4,0,0.000000
BZID-1304443346,3,2,560.000000
BZID-1304478216,3,0,0.000000
BZID-1304401177,5,0,0.000000
BZID-1304476010,2,1,80.000000
BZID-1304450520,4,1,135.000000
BZID-1304433832,2,0,0.000000
BZID-1304460674,2,0,0.000000
BZID-1304433582,4,2,130.000000
BZID-1304414836,7,3,145.000000
BZID-1304425097,2,0,0.000000
BZID-1304442980,7,5,850.000000
BZID-1304381080,2,2,515.000000
BZID-1304438616,4,0,0.000000
BZID-1304428557,4,0,0.000000
BZID-1304446202,3,0,0.000000
BZID-1304466623,3,2,645.000000
BZID-1304444288,5,2,1635.000000
BZID-1304418047,2,0,0.000000
BZID-1304464749,7,6,1805.000000
BZID-1304426478,2,2,285.000000
BZID-1304400570,2,2,350.000000
BZID-1304426095,2,2,90.000000
BZID-1304429268,2,2,250.000000
BZID-1304430669,1,0,0.000000
BZID-1304463257,4,0,0.000000
BZID-1304463312,9,6,1190.000000
BZID-1304425827,2,2,350.000000
BZID-1304407370,2,1,150.000000
BZID-1304459924,7,6,1465.000000
BZID-1304409348,2,0,0.000000
BZID-1304478084,2,0,0.000000
BZID-1304605830,1,0,0.000000
BZID-1304394903,3,1,85.000000
BZID-1304396936,3,1,45.000000
BZID-1304382032,3,2,90.000000
BZID-1304358280,2,0,0.000000
BZID-1304384153,3,1,20.000000
BZID-1304378919,2,0,0.000000
BZID-1304384925,3,0,0.000000
BZID-1304378092,3,1,20.000000
BZID-1304357550,3,0,0.000000
BZID-1304375220,3,1,50.000000
BZID-1304372222,1,0,0.000000
BZID-1304397926,2,0,0.000000
BZID-1304359107,3,1,45.000000
BZID-1304392495,3,0,0.000000
BZID-1304367090,2,0,0.000000
BZID-1304360516,3,1,20.000000
BZID-1304371518,3,1,45.000000
BZID-1304390544,3,0,0.000000
BZID-1304374588,3,1,100.000000
BZID-1304375309,2,0,0.000000
BZID-1304381222,3,1,45.000000
BZID-1304358678,2,0,0.000000
BZID-1304358347,3,0,0.000000
BZID-1304358279,3,0,0.000000
BZID-1304453785,4,1,50.000000
BZID-1304422056,2,1,125.000000
BZID-1304415170,2,1,125.000000
BZID-1304476277,4,3,1655.000000
BZID-1304428186,2,1,125.000000
BZID-1304437482,1,0,0.000000
BZID-1304416435,2,2,645.000000
BZID-1304479940,7,2,30.000000
BZID-1304472555,3,2,560.000000
BZID-1304366703,2,1,225.000000
BZID-1304464263,5,4,915.000000
BZID-1304474284,2,0,0.000000
BZID-1304476714,3,2,1635.000000
BZID-1304478309,2,1,80.000000
BZID-1304434719,3,0,0.000000
BZID-1304450031,3,3,2205.000000
BZID-1304380071,2,2,425.000000
BZID-1304470020,3,1,80.000000
BZID-1304379701,2,2,495.000000
BZID-1304457172,2,2,1420.000000
BZID-1304415935,2,2,575.000000
BZID-1304470847,4,2,20.000000
BZID-1304440239,3,1,50.000000
BZID-1304412613,2,1,225.000000
BZID-1304467563,4,1,125.000000
BZID-1304475147,3,2,1635.000000
BZID-1304462183,5,2,1420.000000
BZID-1304475562,3,1,50.000000
BZID-1304460364,3,2,470.000000
BZID-1304436225,2,1,135.000000
BZID-1304394189,2,0,0.000000
BZID-1304471835,3,2,730.000000
BZID-1304474693,3,0,0.000000
BZID-1304479389,3,2,470.000000
BZID-1304415819,2,0,0.000000
BZID-1304412772,2,0,0.000000
BZID-1304384222,2,2,260.000000
BZID-1304385102,2,0,0.000000
BZID-1304467239,3,1,125.000000
BZID-1304475315,2,2,1635.000000
BZID-1304465971,2,1,350.000000
BZID-1304469069,3,3,825.000000
BZID-1304471348,3,2,740.000000
BZID-1304438431,2,2,645.000000
BZID-1304403987,2,2,1270.000000
BZID-1304380323,1,0,0.000000
BZID-1304367508,5,5,265.000000
BZID-1304475156,3,1,125.000000
BZID-1304350348,1,1,15.000000
BZID-1304451074,4,4,1990.000000
BZID-1304463233,2,0,0.000000
BZID-1304426806,2,1,375.000000
BZID-1304381215,2,1,225.000000
BZID-1304457201,4,3,875.000000
BZID-1304467147,3,3,1470.000000
BZID-1304415861,3,3,745.000000
BZID-1304379184,2,2,135.000000
BZID-1304425895,2,0,0.000000
BZID-1304406467,2,1,20.000000
BZID-1304415897,2,1,20.000000
BZID-1304370713,1,1,20.000000
BZID-1304393232,1,0,0.000000
BZID-1304418942,2,0,0.000000
BZID-1304424110,2,0,0.000000
BZID-1304395719,2,0,0.000000
BZID-1304428253,2,2,40.000000
BZID-1304428328,2,2,285.000000
BZID-1304398495,2,2,195.000000
BZID-1304426576,2,2,60.000000
BZID-1304428058,2,1,50.000000
BZID-1304427052,2,1,20.000000
BZID-1304377949,1,0,0.000000
BZID-1304365020,1,0,0.000000
BZID-1304429900,2,0,0.000000
BZID-1304422229,2,2,65.000000
BZID-1304428948,2,1,20.000000
BZID-1304415624,2,2,65.000000
BZID-1304409608,2,2,60.000000
BZID-1304422533,2,2,70.000000
BZID-1304430059,1,0,0.000000
BZID-1304421189,1,1,20.000000
BZID-1304427638,2,1,20.000000
BZID-1304406740,1,0,0.000000
BZID-1304417113,1,0,0.000000
BZID-1304350543,2,2,120.000000
BZID-1304465215,6,3,95.000000
BZID-1304401811,2,1,45.000000
BZID-1304372380,2,0,0.000000
BZID-1304423149,2,1,150.000000
BZID-1304471017,5,1,1155.000000
BZID-1304424942,6,2,165.000000
BZID-1304462960,1,0,0.000000
BZID-1304377169,5,5,310.000000
BZID-1304462932,3,0,0.000000
BZID-1304426858,2,2,135.000000
BZID-1304424150,2,1,20.000000
BZID-1304424858,2,0,0.000000
BZID-1304404333,2,2,40.000000
BZID-1304423548,1,1,225.000000
BZID-1304446410,1,0,0.000000
BZID-1304477175,1,0,0.000000
BZID-1304407919,1,0,0.000000
BZID-1304398373,1,0,0.000000
BZID-1304397582,1,0,0.000000
BZID-1304378891,1,0,0.000000
BZID-1304450803,1,1,20.000000
BZID-1304423818,1,0,0.000000
BZID-1304418316,1,0,0.000000
BZID-1304451129,1,0,0.000000
BZID-1304472843,1,0,0.000000
BZID-1304460722,1,1,40.000000
BZID-1304465718,1,0,0.000000
BZID-1304413886,1,0,0.000000
BZID-1304409665,1,0,0.000000
BZID-1304379334,1,0,0.000000
BZID-1304477943,1,0,0.000000
BZID-1304350442,1,0,0.000000
BZID-1304375638,1,0,0.000000
BZID-1304365767,1,0,0.000000
BZID-1304426729,1,0,0.000000
BZID-1304450450,1,0,0.000000
BZID-1304438253,1,0,0.000000
BZID-1304446882,1,0,0.000000
BZID-1304423379,1,0,0.000000
BZID-1304457860,1,1,20.000000
BZID-1304464200,1,0,0.000000
BZID-1304435976,1,0,0.000000
BZID-1304400156,1,0,0.000000
BZID-1304422614,1,0,0.000000
BZID-1304423407,1,0,0.000000
BZID-1304419358,1,1,20.000000
BZID-1304369312,1,1,20.000000
BZID-1304360216,1,0,0.000000
BZID-1304422443,1,1,20.000000
BZID-1304367790,1,1,80.000000
BZID-1304479378,1,1,20.000000
BZID-1304372812,1,1,225.000000
BZID-1304419558,1,0,0.000000
BZID-1304415440,1,0,0.000000
BZID-1304383483,1,1,50.000000
BZID-1304367919,1,0,0.000000
BZID-1304359478,1,0,0.000000
BZID-1304372769,1,0,0.000000
BZID-1304365694,1,0,0.000000
BZID-1304374053,1,0,0.000000
BZID-1304350584,1,0,0.000000
BZID-1304362289,1,0,0.000000
BZID-1304411407,1,0,0.000000
BZID-1304364031,1,0,0.000000
BZID-1304393739,1,0,0.000000
BZID-1304449080,1,1,225.000000
BZID-1304416314,1,0,0.000000
BZID-1304396431,1,0,0.000000
BZID-1304360522,1,0,0.000000
BZID-1304377854,1,1,50.000000
BZID-1304365541,1,0,0.000000
BZID-1304435509,2,2,3155.000000
BZID-1304474304,4,2,80.000000
BZID-1304438240,2,2,810.000000
BZID-1304457810,5,4,4325.000000
BZID-1304469063,2,2,6230.000000
BZID-1304427324,2,2,1270.000000
BZID-1304435254,2,2,1460.000000
BZID-1304415458,1,0,0.000000
BZID-1304469126,6,1,5.000000
BZID-1304411941,2,2,250.000000
BZID-1304479983,3,3,1045.000000
BZID-1304465686,4,3,1240.000000
BZID-1304427258,2,2,90.000000
BZID-1304393165,2,2,90.000000
BZID-1304400770,2,2,130.000000
BZID-1304454292,7,2,130.000000
BZID-1304476892,7,3,640.000000
BZID-1304476800,2,0,0.000000
BZID-1304477365,5,4,1470.000000
BZID-1304402152,2,1,50.000000
BZID-1304480073,3,1,125.000000
BZID-1304428612,2,2,90.000000
BZID-1304425400,2,2,285.000000
BZID-1304401688,2,2,185.000000
BZID-1304400140,2,2,285.000000
BZID-1304470881,3,3,1185.000000
BZID-1304434321,4,0,0.000000
BZID-1304427734,2,2,285.000000
BZID-1304480059,2,1,710.000000
BZID-1304424560,2,2,185.000000
BZID-1304445223,2,2,1325.000000
BZID-1304423181,2,2,510.000000
BZID-1304427226,2,1,40.000000
BZID-1304469299,8,3,35.000000
BZID-1304425364,2,1,150.000000
BZID-1304469512,8,4,630.000000
BZID-1304417653,2,2,90.000000
BZID-1304423443,2,2,350.000000
BZID-1304391582,2,2,135.000000
BZID-1304480205,3,1,350.000000
BZID-1304470974,3,2,1135.000000
BZID-1304475393,4,1,5.000000
BZID-1304450286,6,1,5.000000
BZID-1304478001,4,1,200.000000
BZID-1304452524,4,4,355.000000
BZID-1304418470,2,2,575.000000
BZID-1304470871,3,2,1420.000000
BZID-1304389792,2,2,1270.000000
BZID-1304427711,2,0,0.000000
BZID-1304434318,8,4,410.000000
BZID-1304414330,2,1,125.000000
BZID-1304422556,3,2,140.000000
BZID-1304427413,2,1,125.000000
BZID-1304477876,5,1,50.000000
BZID-1304409921,2,2,395.000000
BZID-1304433273,3,1,20.000000
BZID-1304464573,2,0,0.000000
BZID-1304432718,5,3,110.000000
BZID-1304434045,2,0,0.000000
BZID-1304432909,3,0,0.000000
BZID-1304425334,2,0,0.000000
BZID-1304469379,4,2,65.000000
BZID-1304434290,4,1,15.000000
BZID-1304423715,2,0,0.000000
BZID-1304464206,5,2,30.000000
BZID-1304467692,2,0,0.000000
BZID-1304408461,2,0,0.000000
BZID-1304399364,2,1,135.000000
BZID-1304475961,6,2,145.000000
BZID-1304423053,2,0,0.000000
BZID-1304464858,5,4,390.000000
BZID-1304422483,2,0,0.000000
BZID-1304405077,3,3,510.000000
BZID-1304456156,3,0,0.000000
BZID-1304470392,4,1,80.000000
BZID-1304474056,3,1,20.000000
BZID-1304476458,3,2,665.000000
BZID-1304477616,3,1,50.000000
BZID-1304474914,3,2,625.000000
BZID-1304414022,2,0,0.000000
BZID-1304378931,2,1,225.000000
BZID-1304460805,6,2,70.000000
BZID-1304442450,4,4,1085.000000
BZID-1304431982,5,5,2285.000000
BZID-1304461417,3,1,20.000000
BZID-1304466176,6,4,765.000000
BZID-1304462918,2,0,0.000000
BZID-1304410800,2,0,0.000000
BZID-1304425808,4,2,1325.000000
BZID-1304463457,3,2,870.000000
BZID-1304472995,3,2,275.000000
BZID-1304387382,2,2,645.000000
BZID-1304438343,2,0,0.000000
BZID-1304436581,5,1,135.000000
BZID-1304410653,2,1,125.000000
BZID-1304463064,3,0,0.000000
BZID-1304438055,5,2,50.000000
BZID-1304456093,4,0,0.000000
BZID-1304439555,4,1,350.000000
BZID-1304434438,4,3,350.000000
BZID-1304461806,2,2,645.000000
BZID-1304475223,3,1,50.000000
BZID-1304477542,2,0,0.000000
BZID-1304419578,3,1,80.000000
BZID-1304418635,2,1,375.000000
BZID-1304377049,2,2,250.000000
BZID-1304449812,7,3,275.000000
BZID-1304432500,3,1,135.000000
BZID-1304428926,2,0,0.000000
BZID-1304431057,2,1,135.000000
BZID-1304476327,2,0,0.000000
BZID-1304430134,2,0,0.000000
BZID-1304451236,7,4,225.000000
BZID-1304478736,3,1,350.000000
BZID-1304472402,4,2,15.000000
BZID-1304426682,4,4,915.000000
BZID-1304471999,4,1,5.000000
BZID-1304476155,4,1,50.000000
BZID-1304476050,4,0,0.000000
BZID-1304421756,2,1,125.000000
BZID-1304450366,8,3,145.000000
BZID-1304462903,3,1,10.000000
BZID-1304393170,4,2,165.000000
BZID-1304479391,4,2,1040.000000
BZID-1304479372,3,1,50.000000
BZID-1304471810,3,0,0.000000
BZID-1304442037,3,2,270.000000
BZID-1304464662,3,1,135.000000
BZID-1304416934,3,2,470.000000
BZID-1304441363,4,2,270.000000
BZID-1304407500,2,1,200.000000
BZID-1304476306,3,1,50.000000
BZID-1304417621,2,1,200.000000
BZID-1304471535,6,5,1290.000000
BZID-1304464652,3,2,185.000000
BZID-1304457467,6,2,400.000000
BZID-1304479112,2,1,200.000000
BZID-1304421821,2,2,335.000000
BZID-1304392687,1,0,0.000000
BZID-1304468720,2,2,405.000000
BZID-1304438967,4,1,5.000000
BZID-1304451281,5,5,1040.000000
BZID-1304419893,2,1,750.000000
BZID-1304475370,1,1,40.000000
BZID-1304469608,3,2,90.000000
BZID-1304445668,6,3,1340.000000
BZID-1304392618,2,0,0.000000
BZID-1304470954,3,1,80.000000
BZID-1304472384,4,2,80.000000
BZID-1304430237,2,0,0.000000
BZID-1304473720,2,1,40.000000
BZID-1304418853,3,1,80.000000
BZID-1304459970,2,0,0.000000
BZID-1304455890,2,1,40.000000
BZID-1304416292,2,1,80.000000
BZID-1304426562,2,1,20.000000
BZID-1304445507,3,0,0.000000
BZID-1304408511,2,1,40.000000
BZID-1304431627,6,4,180.000000
BZID-1304410154,4,4,220.000000
BZID-1304397117,2,2,80.000000
BZID-1304435626,3,1,40.000000
BZID-1304416026,3,1,20.000000
BZID-1304463709,3,2,175.000000
BZID-1304476023,1,0,0.000000
BZID-1304479912,1,0,0.000000
BZID-1304458235,3,3,120.000000
BZID-1304401673,2,1,40.000000
BZID-1304465662,3,1,925.000000
BZID-1304471439,2,0,0.000000
BZID-1304450702,3,1,40.000000
BZID-1304444754,1,1,40.000000
BZID-1304451552,2,0,0.000000
BZID-1304415574,2,0,0.000000
BZID-1304443297,4,0,0.000000
BZID-1304435185,2,0,0.000000
BZID-1304471224,2,1,40.000000
BZID-1304467066,2,1,20.000000
BZID-1304384080,3,1,40.000000
BZID-1304479732,3,2,80.000000
BZID-1304431864,3,0,0.000000
BZID-1304409929,2,1,135.000000
BZID-1304409053,2,1,135.000000
BZID-1304392049,2,0,0.000000
BZID-1304441959,2,1,40.000000
BZID-1304432017,4,2,80.000000
BZID-1304415526,1,0,0.000000
BZID-1304478066,2,0,0.000000
BZID-1304405625,6,4,180.000000
BZID-1304401997,2,1,350.000000
BZID-1304424263,2,2,175.000000
BZID-1304479396,5,1,20.000000
BZID-1304431692,2,0,0.000000
BZID-1304446350,2,2,80.000000
BZID-1304471672,3,2,60.000000
BZID-1304452875,3,0,0.000000
BZID-1304407020,1,1,375.000000
BZID-1304476618,2,0,0.000000
BZID-1304460239,2,1,20.000000
BZID-1304396489,6,5,430.000000
BZID-1304475605,5,2,45.000000
BZID-1304432103,2,1,40.000000
BZID-1304426149,2,0,0.000000
BZID-1304418916,2,2,175.000000
BZID-1304433521,2,1,40.000000
BZID-1304470490,2,0,0.000000
BZID-1304440091,2,2,120.000000
BZID-1304457357,4,3,95.000000
BZID-1304430384,5,1,50.000000
BZID-1304451384,2,2,80.000000
BZID-1304421351,1,0,0.000000
BZID-1304423951,3,1,40.000000
BZID-1304464921,3,2,215.000000
BZID-1304469361,2,2,175.000000
BZID-1304478890,3,0,0.000000
BZID-1304469943,2,2,80.000000
BZID-1304446078,2,1,135.000000
BZID-1304477401,2,1,40.000000
BZID-1304435005,3,0,0.000000
BZID-1304472576,2,0,0.000000
BZID-1304474726,2,1,40.000000
BZID-1304457643,2,2,80.000000
BZID-1304446138,3,1,15.000000
BZID-1304445286,2,0,0.000000
BZID-1304370057,2,0,0.000000
BZID-1304415172,2,0,0.000000
BZID-1304459386,2,2,80.000000
BZID-1304438313,3,1,40.000000
BZID-1304443932,2,1,80.000000
BZID-1304447093,4,1,40.000000
BZID-1304411719,2,0,0.000000
BZID-1304478822,3,1,20.000000
BZID-1304434782,3,1,40.000000
BZID-1304429785,2,1,40.000000
BZID-1304400054,3,2,80.000000
BZID-1304402772,2,0,0.000000
BZID-1304476750,2,0,0.000000
BZID-1304465907,2,0,0.000000
BZID-1304433359,10,5,130.000000
BZID-1304439593,2,1,40.000000
BZID-1304470205,5,3,90.000000
BZID-1304408982,1,0,0.000000
BZID-1304437484,4,0,0.000000
BZID-1304421636,2,2,235.000000
BZID-1304475527,5,4,335.000000
BZID-1304414380,2,0,0.000000
BZID-1304419023,4,3,340.000000
BZID-1304410640,2,0,0.000000
BZID-1304421749,2,1,80.000000
BZID-1304420131,2,1,225.000000
BZID-1304420992,9,1,80.000000
BZID-1304466168,2,2,280.000000
BZID-1304475077,6,4,170.000000
BZID-1304423090,2,0,0.000000
BZID-1304377104,3,2,30.000000
BZID-1304390122,2,1,375.000000
BZID-1304438650,2,0,0.000000
BZID-1304419172,2,1,80.000000
BZID-1304470894,1,0,0.000000
BZID-1304436916,4,2,215.000000
BZID-1304473643,2,0,0.000000
BZID-1304382649,2,2,325.000000
BZID-1304427049,1,0,0.000000
BZID-1304480103,6,0,0.000000
BZID-1304479386,5,2,85.000000
BZID-1304418219,2,0,0.000000
BZID-1304463646,2,1,135.000000
BZID-1304404492,2,2,575.000000
BZID-1304431299,2,1,135.000000
BZID-1304424176,2,2,160.000000
BZID-1304392089,4,3,340.000000
BZID-1304425289,3,1,80.000000
BZID-1304400602,2,0,0.000000
BZID-1304406891,2,1,125.000000
BZID-1304476428,3,1,80.000000
BZID-1304405958,2,1,125.000000
BZID-1304387374,2,0,0.000000
BZID-1304390151,2,2,510.000000
BZID-1304471290,4,0,0.000000
BZID-1304449941,4,2,130.000000
BZID-1304383419,2,2,575.000000
BZID-1304457272,2,1,80.000000
BZID-1304470107,3,1,80.000000
BZID-1304414790,2,1,80.000000
BZID-1304428434,2,0,0.000000
BZID-1304425860,5,0,0.000000
BZID-1304414979,3,1,40.000000
BZID-1304380273,3,2,250.000000
BZID-1304377373,3,2,375.000000
BZID-1304476206,2,1,200.000000
BZID-1304380003,2,1,100.000000
BZID-1304429730,2,1,80.000000
BZID-1304479793,4,2,10.000000
BZID-1304466095,2,0,0.000000
BZID-1304392880,2,1,125.000000
BZID-1304471933,2,0,0.000000
BZID-1304476674,2,2,215.000000
BZID-1304433491,2,0,0.000000
BZID-1304451298,2,0,0.000000
BZID-1304368564,2,1,225.000000
BZID-1304415480,2,2,230.000000
BZID-1304477583,2,2,215.000000
BZID-1304417982,2,0,0.000000
BZID-1304430597,2,0,0.000000
BZID-1304381816,2,2,160.000000
BZID-1304424563,2,0,0.000000
BZID-1304380328,2,1,100.000000
BZID-1304435341,6,2,215.000000
BZID-1304425816,1,1,80.000000
BZID-1304450880,6,3,220.000000
BZID-1304371297,2,1,225.000000
BZID-1304424605,2,0,0.000000
BZID-1304404196,2,1,125.000000
BZID-1304421242,2,1,80.000000
BZID-1304423544,2,1,100.000000
BZID-1304382537,2,1,125.000000
BZID-1304479848,2,0,0.000000
BZID-1304390828,2,1,125.000000
BZID-1304403595,2,2,260.000000
BZID-1304421263,2,2,285.000000
BZID-1304476358,2,1,80.000000
BZID-1304459340,5,4,275.000000
BZID-1304403406,2,2,260.000000
BZID-1304377501,2,2,300.000000
BZID-1304435773,4,0,0.000000
BZID-1304405118,2,0,0.000000
BZID-1304466097,2,1,200.000000
BZID-1304470266,2,0,0.000000
BZID-1304402109,2,1,80.000000
BZID-1304452116,4,2,45.000000
BZID-1304437292,8,2,205.000000
BZID-1304463808,2,2,5690.000000
BZID-1304445989,4,2,40.000000
BZID-1304472358,5,3,400.000000
BZID-1304469597,6,2,750.000000
BZID-1304465793,8,7,1360.000000
BZID-1304477589,5,4,690.000000
BZID-1304476442,3,0,0.000000
BZID-1304417926,7,6,2535.000000
BZID-1304474560,6,4,1885.000000
BZID-1304434794,3,0,0.000000
BZID-1304472426,6,0,0.000000
BZID-1304408173,9,2,285.000000
BZID-1304438590,3,0,0.000000
BZID-1304429843,4,0,0.000000
BZID-1304441224,5,2,65.000000
BZID-1304431830,1,1,1660.000000
BZID-1304439409,2,1,200.000000
BZID-1304437825,6,1,5.000000
BZID-1304465091,6,1,40.000000
BZID-1304457397,7,3,170.000000
BZID-1304441646,7,6,310.000000
BZID-1304420294,5,3,640.000000
BZID-1304432895,4,1,5.000000
BZID-1304432959,5,2,205.000000
BZID-1304460450,4,3,625.000000
BZID-1304416120,7,4,225.000000
BZID-1304466177,7,1,200.000000
BZID-1304424337,4,3,435.000000
BZID-1304430501,3,0,0.000000
BZID-1304465926,3,0,0.000000
BZID-1304408322,2,1,40.000000
