businessid,cta_dt_cnt,ppv_plv_dt_cnt,atc_dt_cnt
BZID-1304432570,29,18,14
BZID-1304385532,15,14,9
BZID-1304407901,43,38,7
BZID-1304421396,46,44,10
BZID-1304394807,48,44,32
BZID-1304476530,30,25,13
BZID-1304389223,56,55,23
BZID-1304400857,28,18,0
BZID-1304350983,36,35,5
BZID-1304413634,10,8,4
BZID-1304367455,42,32,11
BZID-1304423084,51,42,31
BZID-1304417866,8,5,1
BZID-1304355203,31,27,16
BZID-1304383573,22,19,6
BZID-1304406606,55,52,39
BZID-1304450306,4,4,0
BZID-1304395934,12,11,10
BZID-1304390360,36,35,9
BZID-1304365275,25,22,11
BZID-1304427457,54,53,35
BZID-1304421864,59,58,40
BZID-1304365142,7,6,2
BZID-1304456739,43,34,28
BZID-1304350028,47,46,32
BZID-1304423855,38,34,11
BZID-1304439284,35,34,5
BZID-1304368378,3,3,1
BZID-1304469514,48,25,18
BZID-1304464451,59,58,53
BZID-1304365448,50,47,38
BZID-1304428859,42,34,25
BZID-1304435873,36,25,13
BZID-1304364260,23,19,8
BZID-1304430097,50,28,12
BZID-1304450523,52,46,35
BZID-1304412964,34,28,19
BZID-1304471465,16,9,8
BZID-1304395680,12,6,0
BZID-1304407304,43,32,19
BZID-1304467836,48,43,32
BZID-1304473196,41,14,9
BZID-1304436663,22,16,0
BZID-1304400787,45,43,32
BZID-1304458852,32,30,16
BZID-1304475855,54,51,29
BZID-1304438841,50,31,28
BZID-1304351973,1,1,0
BZID-1304377111,25,18,12
BZID-1304389132,31,29,15
BZID-1304414924,16,14,9
BZID-1304372438,52,52,43
BZID-1304389914,46,43,28
BZID-1304399023,43,33,28
BZID-1304391960,34,34,9
BZID-1304463278,49,39,30
BZID-1304364183,4,4,2
BZID-1304391767,57,56,31
BZID-1304423227,51,48,34
BZID-1304432576,38,28,23
BZID-1304472844,39,29,13
BZID-1304402120,37,32,30
BZID-1304363932,31,29,9
BZID-1304467798,8,5,4
BZID-1304377726,37,35,13
BZID-1304403912,43,37,24
BZID-1304479639,43,37,23
BZID-1304413201,47,39,27
BZID-1304373249,27,18,15
BZID-1304394093,25,22,13
BZID-1304416740,13,12,5
BZID-1304363612,4,3,1
BZID-1304390640,57,49,35
BZID-1304476263,51,43,33
BZID-1304363619,36,31,17
BZID-1304366715,32,28,17
BZID-1304472222,38,31,15
BZID-1304357420,36,35,9
BZID-1304428196,8,7,2
BZID-1304411903,21,19,11
BZID-1304429827,18,6,2
BZID-1304371046,22,12,10
BZID-1304437141,18,7,2
BZID-1304363544,11,11,7
BZID-1304407300,2,1,0
BZID-1304363576,47,46,41
BZID-1304362581,32,25,15
BZID-1304469285,17,10,1
BZID-1304363725,3,2,2
BZID-1304470417,34,23,7
BZID-1304380793,57,49,10
BZID-1304465149,54,50,43
BZID-1304392257,39,33,21
BZID-1304404663,27,7,0
BZID-1304410231,10,10,8
BZID-1304407080,5,5,2
BZID-1304352140,42,40,32
BZID-1304378378,39,30,20
BZID-1304387694,8,7,2
BZID-1304363667,6,4,3
BZID-1304464021,33,27,12
BZID-1304363762,2,2,1
BZID-1304364382,30,27,12
BZID-1304437436,25,18,13
BZID-1304420286,1,1,1
BZID-1304424275,29,22,12
BZID-1304446025,54,39,18
BZID-1304460391,17,16,1
BZID-1304422699,38,26,17
BZID-1304395981,6,4,2
BZID-1304383514,11,11,3
BZID-1304371621,50,48,27
BZID-1304376680,11,7,1
BZID-1304369445,19,13,0
BZID-1304401660,4,3,0
BZID-1304427727,49,47,21
BZID-1304392486,38,38,4
BZID-1304412862,3,3,3
BZID-1304386032,34,29,18
BZID-1304441059,18,14,8
BZID-1304363742,13,11,7
BZID-1304466229,15,8,5
BZID-1304369759,21,18,12
BZID-1304424054,48,48,26
BZID-1304367812,4,2,2
BZID-1304464250,31,25,12
BZID-1304390575,6,4,0
BZID-1304405604,55,54,23
BZID-1304448211,50,36,33
BZID-1304416280,31,18,15
BZID-1304409003,4,4,1
BZID-1304445157,29,10,6
BZID-1304363648,44,43,32
BZID-1304465245,11,11,5
BZID-1304423900,22,19,8
BZID-1304427464,12,8,6
BZID-1304437990,59,54,24
BZID-1304415175,54,50,25
BZID-1304386189,36,31,12
BZID-1304385118,40,32,17
BZID-1304471679,31,26,9
BZID-1304473834,40,37,23
BZID-1304433560,51,46,30
BZID-1304477914,51,44,35
BZID-1304378351,31,30,23
BZID-1304359090,12,8,3
BZID-1304424459,43,36,5
BZID-1304368444,54,38,25
BZID-1304371600,5,5,3
BZID-1304425279,28,26,13
BZID-1304415339,41,33,17
BZID-1304424612,12,8,5
BZID-1304361743,25,18,5
BZID-1304467914,41,37,21
BZID-1304392161,21,20,14
BZID-1304427064,7,4,1
BZID-1304413021,34,27,17
BZID-1304460306,12,6,1
BZID-1304357612,30,28,7
BZID-1304424155,28,28,9
BZID-1304411925,56,56,24
BZID-1304421345,27,17,13
BZID-1304382925,5,5,0
BZID-1304434351,24,21,6
BZID-1304479029,50,48,28
BZID-1304362850,34,26,13
BZID-1304438362,6,4,3
BZID-1304474153,18,14,6
BZID-1304441366,17,12,8
BZID-1304446012,9,8,4
BZID-1304389409,31,28,19
BZID-1304364408,21,16,15
BZID-1304364007,15,12,6
BZID-1304459958,36,31,14
BZID-1304420756,14,14,6
BZID-1304395080,13,10,1
BZID-1304472989,10,10,3
BZID-1304364323,44,37,28
BZID-1304462912,25,25,5
BZID-1304384381,17,13,1
BZID-1304424228,51,32,13
BZID-1304422620,37,18,11
BZID-1304359239,54,52,41
BZID-1304421168,30,23,1
BZID-1304457741,35,29,4
BZID-1304364543,2,2,1
BZID-1304421455,14,0,0
BZID-1304478589,56,48,25
BZID-1304391911,28,19,13
BZID-1304386601,41,40,10
BZID-1304469930,58,56,32
BZID-1304441332,39,32,22
BZID-1304439702,24,16,8
BZID-1304459018,50,43,26
BZID-1304408807,38,34,7
BZID-1304365643,19,14,11
BZID-1304392148,56,50,32
BZID-1304369593,26,23,4
BZID-1304443815,40,36,27
BZID-1304456487,51,38,30
BZID-1304436146,53,46,39
BZID-1304428991,13,9,7
BZID-1304428166,56,56,39
BZID-1304447857,42,22,21
BZID-1304369969,15,15,4
BZID-1304462277,58,58,44
BZID-1304470542,56,41,32
BZID-1304363320,20,20,8
BZID-1304462082,54,52,34
BZID-1304428923,55,55,20
BZID-1304394198,56,53,34
BZID-1304370707,16,13,8
BZID-1304474410,55,55,40
BZID-1304408780,12,9,1
BZID-1304391677,36,28,6
BZID-1304414585,38,35,23
BZID-1304476906,56,52,50
BZID-1304405978,52,52,14
BZID-1304406061,4,4,2
BZID-1304478907,48,38,2
BZID-1304472286,57,57,44
BZID-1304411717,41,38,28
BZID-1304413865,57,54,48
BZID-1304425073,33,32,8
BZID-1304430648,57,57,21
BZID-1304373762,45,42,19
BZID-1304556213,5,3,2
BZID-1304422913,55,47,37
BZID-1304432730,54,49,38
BZID-1304445567,47,42,36
BZID-1304358642,42,39,14
BZID-1304396160,20,11,7
BZID-1304421916,58,56,39
BZID-1304410031,11,9,4
BZID-1304380439,55,47,33
BZID-1304390155,59,59,51
BZID-1304383037,57,52,42
BZID-1304400756,4,2,1
BZID-1304373787,32,24,2
BZID-1304456894,8,7,4
BZID-1304456136,53,50,44
BZID-1304387282,7,1,3
BZID-1304424715,43,34,15
BZID-1304428343,27,16,11
BZID-1304429563,14,11,6
BZID-1304428228,51,49,24
BZID-1304473337,57,57,48
BZID-1304414824,45,42,10
BZID-1304420537,39,30,12
BZID-1304414228,58,54,48
BZID-1304410811,25,23,17
BZID-1304423251,31,27,13
BZID-1304430885,45,39,21
BZID-1304370449,16,14,8
BZID-1304360128,52,51,32
BZID-1304413860,53,51,42
BZID-1304408604,36,32,3
BZID-1304393423,31,29,6
BZID-1304478784,46,40,27
BZID-1304475244,55,52,33
BZID-1304389321,38,27,18
BZID-1304409875,56,56,18
BZID-1304404177,43,32,24
BZID-1304455996,48,25,15
BZID-1304408240,39,35,24
BZID-1304448753,58,54,45
BZID-1304375268,56,55,21
BZID-1304441927,7,7,1
BZID-1304471446,56,45,35
BZID-1304465036,59,57,51
BZID-1304469946,54,42,28
BZID-1304469580,59,58,49
BZID-1304406392,58,57,43
BZID-1304383004,55,53,23
BZID-1304465608,59,58,57
BZID-1304412822,18,17,11
BZID-1304465685,41,34,25
BZID-1304477767,59,59,54
BZID-1304425265,54,48,40
BZID-1304461384,35,22,16
BZID-1304430427,57,52,51
BZID-1304437965,59,57,50
BZID-1304381391,27,24,8
BZID-1304460635,58,51,15
BZID-1304434162,53,34,31
BZID-1304450069,52,46,37
BZID-1304434686,19,18,9
BZID-1304439071,4,4,0
BZID-1304385479,6,3,0
BZID-1304424977,49,49,41
BZID-1304419795,27,22,16
BZID-1304470569,59,59,53
BZID-1304478876,56,48,42
BZID-1304432035,51,41,31
BZID-1304425404,48,47,21
BZID-1304445730,28,19,9
BZID-1304422078,8,7,1
BZID-1304437936,45,36,23
BZID-1304380368,57,56,42
BZID-1304405000,44,36,32
BZID-1304437855,59,52,41
BZID-1304400259,54,50,24
BZID-1304437475,45,32,18
BZID-1304445653,48,31,24
BZID-1304358613,53,50,35
BZID-1304430996,44,39,20
BZID-1304465237,57,49,18
BZID-1304367841,22,17,12
BZID-1304472535,36,33,28
BZID-1304373113,27,24,12
BZID-1304474780,49,46,31
BZID-1304359040,53,52,20
BZID-1304406832,5,3,3
BZID-1304413284,55,52,30
BZID-1304378228,53,45,16
BZID-1304415363,51,50,29
BZID-1304474548,58,55,48
BZID-1304464286,48,48,36
BZID-1304384175,33,23,8
BZID-1304406995,33,26,16
BZID-1304479460,38,33,18
BZID-1304362995,37,33,18
BZID-1304461178,57,53,45
BZID-1304476996,45,41,24
BZID-1304361261,28,24,21
BZID-1304470683,59,53,48
BZID-1304390255,35,28,20
BZID-1304361605,2,1,2
BZID-1304405715,11,9,4
BZID-1304449113,59,59,53
BZID-1304479366,56,52,42
BZID-1304438718,27,20,8
BZID-1304365611,59,56,37
BZID-1304463906,50,43,28
BZID-1304381406,10,8,1
BZID-1304418894,54,53,40
BZID-1304409782,15,5,3
BZID-1304476416,55,54,48
BZID-1304479385,57,52,34
BZID-1304462551,59,55,39
BZID-1304437132,59,59,52
BZID-1304460928,58,55,41
BZID-1304457060,45,40,19
BZID-1304430442,59,56,29
BZID-1304359979,16,15,2
BZID-1304376073,26,19,14
BZID-1304459204,37,29,15
BZID-1304374683,17,15,0
BZID-1304394944,56,54,37
BZID-1304393149,21,17,16
BZID-1304400635,48,46,16
BZID-1304470710,57,52,41
BZID-1304436077,23,16,11
BZID-1304415164,28,22,13
BZID-1304417309,58,57,44
BZID-1304411081,8,7,5
BZID-1304446247,57,55,44
BZID-1304387054,32,28,12
BZID-1304362527,5,5,0
BZID-1304420594,12,11,7
BZID-1304357832,8,6,0
BZID-1304362358,31,31,12
BZID-1304475670,55,49,30
BZID-1304403447,51,50,30
BZID-1304385889,3,3,2
BZID-1304438942,5,1,1
BZID-1304452496,42,41,21
BZID-1304405131,4,1,1
BZID-1304435832,42,34,18
BZID-1304415098,36,33,23
BZID-1304362281,3,3,2
BZID-1304388292,41,33,20
BZID-1304391551,56,54,46
BZID-1304406873,19,10,4
BZID-1304471377,43,35,17
BZID-1304428414,60,56,35
BZID-1304362268,9,5,0
BZID-1304436542,37,27,12
BZID-1304465255,47,31,17
BZID-1304384685,31,22,17
BZID-1304436272,16,13,0
BZID-1304465631,51,31,13
BZID-1304361736,3,3,0
BZID-1304386083,34,29,12
BZID-1304470848,46,34,17
BZID-1304418837,53,51,30
BZID-1304412555,13,7,1
BZID-1304425791,57,47,31
BZID-1304438741,59,57,47
BZID-1304412291,42,39,26
BZID-1304426809,36,34,9
BZID-1304465493,40,36,27
BZID-1304477836,58,49,41
BZID-1304421230,36,31,18
BZID-1304457852,45,34,24
BZID-1304361725,2,2,0
BZID-1304388139,13,12,6
BZID-1304469904,48,34,18
BZID-1304447144,31,24,4
BZID-1304402751,8,6,3
BZID-1304466193,54,42,28
BZID-1304397553,57,56,14
BZID-1304374777,23,20,9
BZID-1304361820,33,30,11
BZID-1304472360,38,34,26
BZID-1304441165,36,32,24
BZID-1304459628,30,15,12
BZID-1304387210,56,50,28
BZID-1304479880,58,54,51
BZID-1304462851,59,56,41
BZID-1304424844,37,34,10
BZID-1304360363,24,22,12
BZID-1304362407,1,1,1
BZID-1304381591,35,28,18
BZID-1304465322,52,50,33
BZID-1304447884,52,37,12
BZID-1304470134,53,44,40
BZID-1304417870,51,46,31
BZID-1304461376,36,15,11
BZID-1304408126,21,18,2
BZID-1304391094,16,15,7
BZID-1304369348,34,27,16
BZID-1304420303,53,48,21
BZID-1304419414,59,57,45
BZID-1304387741,41,35,11
BZID-1304383397,42,40,10
BZID-1304380542,8,8,1
BZID-1304427869,57,54,42
BZID-1304379407,38,26,20
BZID-1304393542,20,18,9
BZID-1304412678,35,34,20
BZID-1304423649,30,19,15
BZID-1304418954,29,24,14
BZID-1304396563,47,32,22
BZID-1304418199,38,37,8
BZID-1304458859,55,49,34
BZID-1304409096,25,19,13
BZID-1304363037,34,32,22
BZID-1304411194,37,32,22
BZID-1304358644,3,2,1
BZID-1304465479,45,36,21
BZID-1304414298,43,33,21
BZID-1304426447,17,15,2
BZID-1304402595,52,32,16
BZID-1304416596,59,58,48
BZID-1304438461,29,16,14
BZID-1304450353,53,47,44
BZID-1304411092,21,16,6
BZID-1304405582,47,42,9
BZID-1304474907,38,28,18
BZID-1304438701,35,28,18
BZID-1304451269,59,59,54
BZID-1304375936,45,35,27
BZID-1304387853,58,58,42
BZID-1304473813,57,54,42
BZID-1304374861,17,10,9
BZID-1304414122,33,32,18
BZID-1304368537,18,9,3
BZID-1304391287,26,19,7
BZID-1304362045,4,4,2
BZID-1304476660,30,17,10
BZID-1304396491,49,45,35
BZID-1304469913,50,43,37
BZID-1304463754,57,55,41
BZID-1304387299,57,46,28
BZID-1304418664,43,33,19
BZID-1304385089,15,12,3
BZID-1304399664,26,19,11
BZID-1304402154,1,1,1
BZID-1304463851,43,17,5
BZID-1304363094,33,24,21
BZID-1304439118,36,28,13
BZID-1304461739,30,22,15
BZID-1304424014,9,3,1
BZID-1304478700,56,47,44
BZID-1304458512,53,49,41
BZID-1304453529,59,50,37
BZID-1304464460,57,51,42
BZID-1304456952,45,42,30
BZID-1304376372,43,38,18
BZID-1304423948,34,29,12
BZID-1304446255,39,34,21
BZID-1304410576,37,27,12
BZID-1304385867,52,52,21
BZID-1304427164,47,35,33
BZID-1304480178,56,53,31
BZID-1304415208,55,54,30
BZID-1304473629,56,51,38
BZID-1304362601,51,48,38
BZID-1304426099,55,44,20
BZID-1304391000,59,55,42
BZID-1304480219,54,43,14
BZID-1304423218,5,0,0
BZID-1304456014,58,44,44
BZID-1304421001,26,24,12
BZID-1304404074,35,29,16
BZID-1304402617,37,24,11
BZID-1304361761,3,2,1
BZID-1304439226,53,49,11
BZID-1304463921,47,46,12
BZID-1304474895,41,38,19
BZID-1304376611,32,25,12
BZID-1304463197,59,57,55
BZID-1304359783,34,33,9
BZID-1304369985,46,45,15
BZID-1304416639,50,49,42
BZID-1304461792,58,53,48
BZID-1304391939,56,54,20
BZID-1304427115,25,13,5
BZID-1304359160,59,58,44
BZID-1304430247,48,44,22
BZID-1304416918,59,59,48
BZID-1304448175,59,58,39
BZID-1304361548,49,47,30
BZID-1304466152,59,59,58
BZID-1304459207,25,17,16
BZID-1304436133,36,29,19
BZID-1304439025,59,57,40
BZID-1304411455,59,58,4
BZID-1304376180,48,42,26
BZID-1304472616,53,53,33
BZID-1304438612,57,55,28
BZID-1304457195,59,59,57
BZID-1304470097,46,38,27
BZID-1304381148,24,16,10
BZID-1304460089,52,49,33
BZID-1304428621,22,20,5
BZID-1304359468,43,39,34
BZID-1304372025,57,56,26
BZID-1304378706,55,51,40
BZID-1304390978,49,48,20
BZID-1304385523,25,25,14
BZID-1304460659,36,33,22
BZID-1304442128,57,51,45
BZID-1304375954,40,37,22
BZID-1304426040,59,58,40
BZID-1304385073,47,36,21
BZID-1304376030,49,36,30
BZID-1304477545,54,52,39
BZID-1304361581,8,7,4
BZID-1304424192,45,25,12
BZID-1304389155,37,19,13
BZID-1304478257,58,58,58
BZID-1304470570,49,39,23
BZID-1304357593,56,56,48
BZID-1304420089,59,56,47
BZID-1304451118,55,49,33
BZID-1304381289,48,43,30
BZID-1304370494,5,4,3
BZID-1304423082,59,58,50
BZID-1304456318,59,59,51
BZID-1304443430,56,56,41
BZID-1304414980,58,56,50
BZID-1304397341,54,50,36
BZID-1304417175,56,52,35
BZID-1304472779,57,52,33
BZID-1304478564,33,30,21
BZID-1304420152,27,24,17
BZID-1304475736,58,56,50
BZID-1304428533,48,47,24
BZID-1304476088,59,59,54
BZID-1304389615,57,52,4
BZID-1304461835,23,13,8
BZID-1304403488,35,33,12
BZID-1304450579,59,54,43
BZID-1304464851,45,41,29
BZID-1304439524,58,52,44
BZID-1304435390,50,42,22
BZID-1304470620,58,55,49
BZID-1304450453,9,8,2
BZID-1304449460,46,38,24
BZID-1304444956,56,48,46
BZID-1304375431,4,3,0
BZID-1304406287,34,29,18
BZID-1304429565,53,49,22
BZID-1304429220,51,43,24
BZID-1304390316,15,11,7
BZID-1304416285,10,10,2
BZID-1304360020,3,3,1
BZID-1304396856,43,43,16
BZID-1304376229,56,54,45
BZID-1304366883,32,23,10
BZID-1304435248,58,56,43
BZID-1304465353,59,59,52
BZID-1304360349,47,43,23
BZID-1304468650,56,52,40
BZID-1304389300,58,58,47
BZID-1304459100,59,59,59
BZID-1304426420,52,48,35
BZID-1304460639,59,57,45
BZID-1304416504,10,9,1
BZID-1304359360,56,53,44
BZID-1304445832,59,58,48
BZID-1304469028,20,18,2
BZID-1304475885,45,40,14
BZID-1304475445,59,56,34
BZID-1304414375,39,31,19
BZID-1304379179,7,6,3
BZID-1304424430,59,59,49
BZID-1304463502,43,34,26
BZID-1304435039,11,8,5
BZID-1304478641,54,47,36
BZID-1304389191,22,13,6
BZID-1304459187,30,27,23
BZID-1304436822,56,55,38
BZID-1304359599,13,13,3
BZID-1304461444,59,59,51
BZID-1304411769,14,10,8
BZID-1304465811,58,57,52
BZID-1304414386,50,49,17
BZID-1304400761,42,38,29
BZID-1304475801,52,46,27
BZID-1304464341,46,20,9
BZID-1304422826,35,28,13
BZID-1304469870,30,23,11
BZID-1304436876,38,33,13
BZID-1304361674,44,36,22
BZID-1304423619,59,59,46
BZID-1304436420,30,27,4
BZID-1304367161,31,29,15
BZID-1304430278,54,15,12
BZID-1304408069,56,53,48
BZID-1304476749,53,17,13
BZID-1304479165,57,52,28
BZID-1304470532,59,54,44
BZID-1304476814,59,59,52
BZID-1304434106,43,39,36
BZID-1304408861,54,47,16
BZID-1304450696,49,44,21
BZID-1304427887,44,34,26
BZID-1304361166,3,3,1
BZID-1304361665,14,14,3
BZID-1304392532,29,25,9
BZID-1304477534,53,44,42
BZID-1304435244,53,43,32
BZID-1304361810,44,42,32
BZID-1304454145,56,45,31
BZID-1304423209,43,35,33
BZID-1304474830,58,56,36
BZID-1304363318,26,21,10
BZID-1304438170,36,18,12
BZID-1304447959,41,40,25
BZID-1304362542,3,1,2
BZID-1304464540,58,56,32
BZID-1304381464,57,54,41
BZID-1304387621,19,17,6
BZID-1304369466,42,41,16
BZID-1304396220,43,36,30
BZID-1304379267,17,14,4
BZID-1304361682,15,12,7
BZID-1304363113,39,31,15
BZID-1304427772,48,48,40
BZID-1304359095,54,49,17
BZID-1304406403,58,56,48
BZID-1304375072,51,50,16
BZID-1304428597,46,33,18
BZID-1304472125,58,58,55
BZID-1304465536,56,52,31
BZID-1304374801,47,36,29
BZID-1304459957,48,38,23
BZID-1304430433,43,34,10
BZID-1304360871,44,44,12
BZID-1304375830,53,49,40
BZID-1304423025,41,38,24
BZID-1304359546,9,7,1
BZID-1304416247,20,18,8
BZID-1304463202,58,56,20
BZID-1304390609,19,15,9
BZID-1304437972,46,44,36
BZID-1304416340,50,48,18
BZID-1304430199,53,42,33
BZID-1304412102,38,28,19
BZID-1304410120,36,28,8
BZID-1304423497,19,18,6
BZID-1304358330,9,8,0
BZID-1304393013,33,23,19
BZID-1304414491,47,42,20
BZID-1304401368,38,34,20
BZID-1304397735,26,24,9
BZID-1304385587,38,31,23
BZID-1304438180,48,45,34
BZID-1304463817,58,55,36
BZID-1304392964,31,23,12
BZID-1304457407,54,42,37
BZID-1304371380,28,25,9
BZID-1304456757,39,36,24
BZID-1304450582,19,9,3
BZID-1304463081,20,18,7
BZID-1304465305,27,22,17
BZID-1304425831,59,59,38
BZID-1304426136,52,47,37
BZID-1304359052,10,10,5
BZID-1304378120,46,46,24
BZID-1304472999,58,43,24
BZID-1304430277,49,39,29
BZID-1304447923,21,17,10
BZID-1304406013,58,58,9
BZID-1304478652,26,10,9
BZID-1304400835,8,6,0
BZID-1304383535,42,32,18
BZID-1304391354,54,51,36
BZID-1304367190,22,18,8
BZID-1304428887,51,40,25
BZID-1304376320,23,19,10
BZID-1304362345,11,9,1
BZID-1304405763,7,4,5
BZID-1304351233,12,12,3
BZID-1304375103,53,53,14
BZID-1304428479,52,46,28
BZID-1304446543,42,40,28
BZID-1304410180,49,31,23
BZID-1304411327,48,42,31
BZID-1304437108,41,29,18
BZID-1304417777,34,28,14
BZID-1304385406,59,59,57
BZID-1304449982,57,52,48
BZID-1304436053,26,25,6
BZID-1304432021,50,41,32
BZID-1304457340,57,53,28
BZID-1304390273,54,54,26
BZID-1304446121,24,9,3
BZID-1304459859,50,44,33
BZID-1304403897,32,31,4
BZID-1304384385,48,40,27
BZID-1304434802,28,26,12
BZID-1304467381,58,53,44
BZID-1304458097,25,21,10
BZID-1304374765,34,32,19
BZID-1304413559,9,5,2
BZID-1304424695,26,21,9
BZID-1304392033,6,5,3
BZID-1304358345,11,11,1
BZID-1304457769,52,39,17
BZID-1304456777,35,32,18
BZID-1304469955,39,29,24
BZID-1304459689,34,29,15
BZID-1304395401,56,46,32
BZID-1304426110,49,47,34
BZID-1304392819,30,29,11
BZID-1304376809,24,16,14
BZID-1304469701,58,58,39
BZID-1304410927,20,20,10
BZID-1304442185,57,49,30
BZID-1304398863,18,13,4
BZID-1304386474,18,16,5
BZID-1304459308,55,54,41
BZID-1304457777,43,42,26
BZID-1304369309,36,32,24
BZID-1304377775,33,33,4
BZID-1304435200,26,17,14
BZID-1304362166,4,4,3
BZID-1304458068,54,46,30
BZID-1304386110,30,25,13
BZID-1304465756,58,53,53
BZID-1304389238,1,1,0
BZID-1304425092,57,54,24
BZID-1304384238,41,32,24
BZID-1304404430,53,52,10
BZID-1304429465,44,38,24
BZID-1304370693,33,22,14
BZID-1304435683,58,58,47
BZID-1304467429,59,59,53
BZID-1304395467,43,35,20
BZID-1304362594,9,9,1
BZID-1304359766,9,8,4
BZID-1304450140,29,22,7
BZID-1304384688,32,29,8
BZID-1304446367,35,20,5
BZID-1304472218,57,53,47
BZID-1304416974,31,26,11
BZID-1304472114,57,52,27
BZID-1304462321,53,42,29
BZID-1304411406,53,41,31
BZID-1304441626,46,35,19
BZID-1304464462,14,8,0
BZID-1304418191,25,22,5
BZID-1304364830,20,16,6
BZID-1304450110,28,26,8
BZID-1304460978,52,47,21
BZID-1304443804,30,14,3
BZID-1304381559,31,22,10
BZID-1304461914,12,10,7
BZID-1304421931,13,9,6
BZID-1304421343,45,38,28
BZID-1304370225,13,13,9
BZID-1304429598,47,36,26
BZID-1304465816,28,18,12
BZID-1304478721,39,28,21
BZID-1304470287,39,36,21
BZID-1304431489,12,11,1
BZID-1304448690,47,47,14
BZID-1304357831,11,10,6
BZID-1304365040,4,2,1
BZID-1304408991,50,37,23
BZID-1304418707,52,41,32
BZID-1304395790,52,48,19
BZID-1304364946,8,7,2
BZID-1304405537,18,18,9
BZID-1304394048,52,51,34
BZID-1304479300,52,41,28
BZID-1304450750,17,10,4
BZID-1304393841,11,4,0
BZID-1304411961,42,39,25
BZID-1304412644,46,44,7
BZID-1304419194,36,26,15
BZID-1304410955,42,39,15
BZID-1304479842,56,56,24
BZID-1304407835,47,45,28
BZID-1304415380,8,3,2
BZID-1304415972,28,22,11
BZID-1304421996,21,21,12
BZID-1304364550,1,1,0
BZID-1304426177,12,12,5
BZID-1304446486,33,21,19
BZID-1304364551,9,8,1
BZID-1304387996,27,26,6
BZID-1304388847,3,3,3
BZID-1304364458,25,18,11
BZID-1304357940,28,24,15
BZID-1304357438,50,44,12
BZID-1304376376,51,50,23
BZID-1304359834,18,16,6
BZID-1304442788,42,39,20
BZID-1304442257,34,29,15
BZID-1304420392,37,22,14
BZID-1304470197,57,57,8
BZID-1304378241,8,7,2
BZID-1304384506,40,33,22
BZID-1304469092,53,51,34
BZID-1304425645,36,36,12
BZID-1304388565,42,31,24
BZID-1304385122,36,33,12
BZID-1304365045,23,22,14
BZID-1304467186,31,24,12
BZID-1304363059,5,3,0
BZID-1304403561,24,13,9
BZID-1304372850,43,40,25
BZID-1304433952,42,35,26
BZID-1304386020,50,49,46
BZID-1304408675,23,19,17
BZID-1304476369,59,59,47
BZID-1304413866,50,29,12
BZID-1304389903,5,4,0
BZID-1304474675,49,48,27
BZID-1304470519,57,49,23
BZID-1304459530,53,37,32
BZID-1304425582,22,15,8
BZID-1304388257,35,30,18
BZID-1304411250,48,47,19
BZID-1304436323,18,16,8
BZID-1304424376,49,44,34
BZID-1304403041,47,29,23
BZID-1304378100,21,18,6
BZID-1304367859,17,13,4
BZID-1304445725,47,43,14
BZID-1304467585,13,7,6
BZID-1304363461,7,5,0
BZID-1304425294,32,22,18
BZID-1304447727,25,13,13
BZID-1304385789,45,44,17
BZID-1304472261,54,51,41
BZID-1304421232,48,30,20
BZID-1304478076,50,49,34
BZID-1304559520,15,6,1
BZID-1304460546,35,23,12
BZID-1304439689,45,39,31
BZID-1304422983,37,30,16
BZID-1304365310,41,39,26
BZID-1304358149,33,25,7
BZID-1304434875,21,17,9
BZID-1304436545,31,26,20
BZID-1304439510,43,34,20
BZID-1304360911,46,41,34
BZID-1304362081,34,29,6
BZID-1304453744,45,26,18
BZID-1304476396,42,37,24
BZID-1304466276,7,6,6
BZID-1304400222,29,21,13
BZID-1304478804,22,19,14
BZID-1304387786,38,34,13
BZID-1304449549,7,7,4
BZID-1304382936,20,18,17
BZID-1304429892,45,18,8
BZID-1304384525,52,50,25
BZID-1304427302,35,27,7
BZID-1304445829,57,53,31
BZID-1304462423,54,52,41
BZID-1304435945,48,44,16
BZID-1304449880,57,57,30
BZID-1304424818,59,57,48
BZID-1304459864,54,50,32
BZID-1304361216,51,49,28
BZID-1304365211,27,22,12
BZID-1304439217,50,42,21
BZID-1304394050,40,28,15
BZID-1304393402,54,51,25
BZID-1304425398,57,54,26
BZID-1304471635,38,12,17
BZID-1304420245,46,44,14
BZID-1304477290,42,35,21
BZID-1304385540,58,58,36
BZID-1304473584,45,37,34
BZID-1304458123,57,56,55
BZID-1304423511,54,49,35
BZID-1304450234,59,59,56
BZID-1304424103,10,5,1
BZID-1304473698,20,14,9
BZID-1304386993,12,8,0
BZID-1304473392,21,16,11
BZID-1304362667,24,20,4
