businessid,rating_cnt,avg_rating
BZID-1304360374,53,3
BZID-1304362520,219,3
BZID-1304364680,9,4
BZID-1304354957,1,5
BZID-1304355381,1,5
BZID-1304608636,1,5
BZID-1304418734,4,3
BZID-1304380107,1,1
BZID-1304465166,1,5
BZID-1304468627,1,5
BZID-1304467760,2,5
BZID-1304425596,165,5
BZID-1304474946,44,3
BZID-1304462938,41,3
BZID-1304438550,2,3
BZID-1304463621,1,4
BZID-1304413882,75,5
BZID-1304455917,2,3
BZID-1304413501,5,3
BZID-1304439610,14,5
BZID-1304418197,4,4
BZID-1304412134,2,3
BZID-1304396027,1,5
BZID-1304395922,1,5
BZID-1304384004,46,3
BZID-1304389905,2,5
BZID-1304388839,5,3
BZID-1304374431,2,5
BZID-1304376415,2,3
BZID-1304377999,4,5
BZID-1304380778,8,2
BZID-1304370134,1,5
BZID-1304357740,3,4
BZID-1304460290,6,5
BZID-1304603531,1,5
BZID-1304611153,3,5
BZID-1304598376,1,5
BZID-1304419367,3,4
BZID-1304435317,3,5
BZID-1304469841,6,5
BZID-1304407192,7,5
BZID-1304417739,2,5
BZID-1304409687,15,5
BZID-1304418289,14,3
BZID-1304407367,9,4
BZID-1304451104,12,5
BZID-1304451248,1,5
BZID-1304447678,15,5
BZID-1304435227,5,5
BZID-1304463354,57,4
BZID-1304377571,48,5
BZID-1304381556,1,5
BZID-1304379618,3,4
BZID-1304367972,7,3
BZID-1304361985,1,5
BZID-1304364346,5,3
BZID-1304364119,3,5
BZID-1304454986,1,3
BZID-1304389301,8,4
BZID-1304357329,10,5
BZID-1304359211,25,3
BZID-1304607453,2,5
BZID-1304606554,1,5
BZID-1304464351,2,5
BZID-1304459212,1,1
BZID-1304449761,418,3
BZID-1304426696,4,3
BZID-1304434636,1,5
BZID-1304459875,1,5
BZID-1304419287,1,1
BZID-1304400437,2,5
BZID-1304462658,4,5
BZID-1304465333,3,5
BZID-1304413011,4,5
BZID-1304475001,3,5
BZID-1304403942,2,5
BZID-1304415340,1,5
BZID-1304420033,30,3
BZID-1304421545,1,5
BZID-1304408425,34,1
BZID-1304461892,115,5
BZID-1304457473,28,3
BZID-1304439817,30,2
BZID-1304472886,17,4
BZID-1304390352,1,5
BZID-1304393772,21,3
BZID-1304396747,5,3
BZID-1304376382,1,5
BZID-1304401852,38,4
BZID-1304370137,3,3
BZID-1304357934,1,5
BZID-1304361090,5,5
BZID-1304365341,6,5
BZID-1304363840,2,5
BZID-1304398002,5,3
BZID-1304367601,4,5
BZID-1304605463,2,5
BZID-1304430504,2,5
BZID-1304462399,1,5
BZID-1304410516,1,5
BZID-1304431851,3,4
BZID-1304434916,10,4
BZID-1304415793,4,1
BZID-1304461825,14,5
BZID-1304464945,2,4
BZID-1304471737,33,3
BZID-1304388430,11,2
BZID-1304449175,116,3
BZID-1304368837,5,5
BZID-1304373234,62,3
BZID-1304372259,5,3
BZID-1304363590,5,3
BZID-1304349485,39,3
BZID-1304350189,2,4
BZID-1304355030,1,5
BZID-1304356724,10,3
BZID-1304356565,1,2
BZID-1304606750,1,1
BZID-1304606947,2,4
BZID-1304598360,10,3
BZID-1304598828,1,5
BZID-1304469583,4,1
BZID-1304604985,1,5
BZID-1304371073,5,5
BZID-1304364100,43,3
BZID-1304375544,11,3
BZID-1304411988,2,3
BZID-1304434335,19,5
BZID-1304469531,27,2
BZID-1304478829,116,5
BZID-1304466699,5,4
BZID-1304441056,4,3
BZID-1304413897,7,4
BZID-1304425300,1,5
BZID-1304466194,1,1
BZID-1304449998,20,5
BZID-1304475787,3,1
BZID-1304446900,78,5
BZID-1304408459,1,5
BZID-1304400086,1,3
BZID-1304427150,4,5
BZID-1304447780,10,4
BZID-1304410176,2,5
BZID-1304415058,1,5
BZID-1304422926,25,4
BZID-1304436041,19,5
BZID-1304450511,535,2
BZID-1304465367,1,5
BZID-1304462040,5,3
BZID-1304406172,3,5
BZID-1304379142,10,3
BZID-1304369375,1,5
BZID-1304369962,21,5
BZID-1304359550,2,4
BZID-1304363614,7,3
BZID-1304350332,2,5
BZID-1304610709,1,5
BZID-1304358089,4,5
BZID-1304430699,5,5
BZID-1304434735,33,4
BZID-1304466958,20,4
BZID-1304461656,15,5
BZID-1304446225,5,3
BZID-1304456946,48,5
BZID-1304466573,3,5
BZID-1304416027,1,5
BZID-1304469954,3,5
BZID-1304461998,2,5
BZID-1304440813,3,4
BZID-1304406129,1,1
BZID-1304405237,1,1
BZID-1304393314,1,1
BZID-1304389306,23,3
BZID-1304389672,13,4
BZID-1304376186,1,5
BZID-1304385472,15,5
BZID-1304376707,6,5
BZID-1304359748,2,5
BZID-1304359497,3,5
BZID-1304352550,25,3
BZID-1304366435,3,5
BZID-1304610771,1,5
BZID-1304451427,15,4
BZID-1304424382,16,5
BZID-1304455948,10,5
BZID-1304426376,8,3
BZID-1304477709,1,5
BZID-1304448249,7,4
BZID-1304439649,1,5
BZID-1304398521,1,5
BZID-1304430040,9,5
BZID-1304445288,105,5
BZID-1304402050,1,5
BZID-1304473809,1,5
BZID-1304423217,63,5
BZID-1304474252,1,5
BZID-1304397437,1,3
BZID-1304382580,7,4
BZID-1304379111,4,4
BZID-1304378486,1,5
BZID-1304366845,1,5
BZID-1304438520,14,4
BZID-1304362805,5,2
BZID-1304407463,26,5
BZID-1304385159,11,5
BZID-1304350824,1,1
BZID-1304351929,1,5
BZID-1304381706,41,3
BZID-1304479941,1,5
BZID-1304420742,3,3
BZID-1304400804,3,4
BZID-1304409950,49,5
BZID-1304391521,22,2
BZID-1304390466,6,3
BZID-1304390717,40,2
BZID-1304394952,79,5
BZID-1304385711,5,5
BZID-1304388498,110,5
BZID-1304388780,9,3
BZID-1304378104,24,4
BZID-1304357962,71,4
BZID-1304363575,1,5
BZID-1304353118,5,3
BZID-1304352923,9,3
BZID-1304354123,2,5
BZID-1304353708,10,3
BZID-1304367538,30,3
BZID-1304409903,2,4
BZID-1304609711,5,3
BZID-1304358581,10,5
BZID-1304371031,1,5
BZID-1304603484,1,5
BZID-1304402266,7,5
BZID-1304372481,1,1
BZID-1304352849,2,5
BZID-1304603720,4,5
BZID-1304404642,5,5
BZID-1304471231,2,5
BZID-1304401144,5,5
BZID-1304406866,1,4
BZID-1304450056,2,4
BZID-1304464303,1,1
BZID-1304463372,6,4
BZID-1304447008,1,5
BZID-1304461050,6,5
BZID-1304472224,3,5
BZID-1304472155,10,3
BZID-1304401388,38,5
BZID-1304464007,1,5
BZID-1304471543,8,4
BZID-1304472741,33,3
BZID-1304415056,2,3
BZID-1304391374,1,5
BZID-1304395466,12,3
BZID-1304381966,10,3
BZID-1304382004,1,4
BZID-1304384969,6,5
BZID-1304380027,16,3
BZID-1304385761,1,1
BZID-1304358622,5,3
BZID-1304365366,10,4
BZID-1304459378,19,4
BZID-1304605276,2,5
BZID-1304606150,1,5
BZID-1304353653,23,5
BZID-1304605711,1,5
BZID-1304386039,1,5
BZID-1304473038,3,4
BZID-1304418622,19,4
BZID-1304424030,10,3
BZID-1304428554,42,3
BZID-1304475795,1,5
BZID-1304428138,2,5
BZID-1304429268,3,4
BZID-1304450501,18,4
BZID-1304418490,1,5
BZID-1304413783,1,1
BZID-1304473825,2,5
BZID-1304402771,12,5
BZID-1304414086,1,4
BZID-1304391443,1,5
BZID-1304384168,1,1
BZID-1304387711,1,5
BZID-1304374819,99,2
BZID-1304376110,4,3
BZID-1304391178,3,4
BZID-1304360521,6,3
BZID-1304361158,7,4
BZID-1304361117,15,4
BZID-1304360152,1,5
BZID-1304362664,8,5
BZID-1304361943,60,1
BZID-1304350768,2,3
BZID-1304608082,1,5
BZID-1304474379,75,5
BZID-1304408205,5,3
BZID-1304452596,1,5
BZID-1304402337,4,5
BZID-1304430929,10,3
BZID-1304400169,2,5
BZID-1304464544,185,5
BZID-1304428132,34,4
BZID-1304407591,1,5
BZID-1304476233,36,5
BZID-1304405554,1,5
BZID-1304394949,5,5
BZID-1304367645,2,5
BZID-1304358225,27,3
BZID-1304359673,70,3
BZID-1304362437,20,3
BZID-1304350143,1,5
BZID-1304354011,6,3
BZID-1304469074,10,5
BZID-1304451322,4,5
BZID-1304476353,5,3
BZID-1304463511,37,4
BZID-1304428988,2,3
BZID-1304419478,3,2
BZID-1304431567,28,5
BZID-1304406253,1,5
BZID-1304383836,1,1
BZID-1304378111,20,2
BZID-1304381445,3,3
BZID-1304359964,33,3
BZID-1304350633,1,1
BZID-1304349522,3,2
BZID-1304388125,5,1
BZID-1304352764,4,5
BZID-1304367846,3,5
BZID-1304376549,1,5
BZID-1304379732,35,5
BZID-1304610875,2,5
BZID-1304474835,7,5
BZID-1304349415,1,5
BZID-1304460308,369,3
BZID-1304419423,51,3
BZID-1304465174,4,5
BZID-1304477102,70,4
BZID-1304446202,4,5
BZID-1304478441,18,5
BZID-1304399132,4,3
BZID-1304478531,12,5
BZID-1304465959,1,4
BZID-1304419297,138,5
BZID-1304446641,1,4
BZID-1304407614,1,5
BZID-1304470414,19,3
BZID-1304456684,12,4
BZID-1304434139,8,5
BZID-1304402808,1,5
BZID-1304403499,15,4
BZID-1304399039,29,5
BZID-1304396203,9,5
BZID-1304382890,1,5
BZID-1304387793,98,3
BZID-1304380833,18,5
BZID-1304379025,3,5
BZID-1304351564,2,5
BZID-1304399288,4,2
BZID-1304369473,1,1
BZID-1304413932,2,5
BZID-1304428786,3,4
BZID-1304438780,10,3
BZID-1304462081,67,2
BZID-1304402103,5,5
BZID-1304464799,39,2
BZID-1304479904,1,1
BZID-1304410028,1,5
BZID-1304441533,1,3
BZID-1304409872,15,5
BZID-1304430295,29,4
BZID-1304429434,1,1
BZID-1304446463,7,4
BZID-1304460218,2,5
BZID-1304397197,1,5
BZID-1304469709,108,3
BZID-1304428965,14,5
BZID-1304399252,2,3
BZID-1304465773,12,5
BZID-1304437288,1,5
BZID-1304406044,5,4
BZID-1304384462,1,5
BZID-1304389742,9,1
BZID-1304376093,7,4
BZID-1304378101,1,5
BZID-1304443594,7,2
BZID-1304400934,3,5
BZID-1304370442,24,4
BZID-1304359594,1,5
BZID-1304360285,46,5
BZID-1304452371,1,5
BZID-1304351748,20,3
BZID-1304359751,3,5
BZID-1304356426,3,5
BZID-1304611001,1,1
BZID-1304370420,17,3
BZID-1304376649,3,5
BZID-1304386668,21,5
BZID-1304375319,40,3
BZID-1304349232,106,5
BZID-1304388100,1,5
BZID-1304438964,34,3
BZID-1304410680,7,4
BZID-1304415851,1,1
BZID-1304412995,1,3
BZID-1304430019,9,5
BZID-1304437479,11,4
BZID-1304450811,31,4
BZID-1304396805,1,5
BZID-1304383133,1,5
BZID-1304389134,14,3
BZID-1304388563,4,3
BZID-1304377678,29,3
BZID-1304370975,6,5
BZID-1304372172,1,5
BZID-1304372706,5,3
BZID-1304373180,46,2
BZID-1304364275,30,1
BZID-1304352212,46,3
BZID-1304362861,1,1
BZID-1304355782,10,5
BZID-1304356968,1,1
BZID-1304597299,1,5
BZID-1304382717,88,5
BZID-1304471274,1,1
BZID-1304421784,2,3
BZID-1304424962,54,3
BZID-1304428695,88,5
BZID-1304460180,6,5
BZID-1304469696,2,5
BZID-1304414893,26,4
BZID-1304411280,145,5
BZID-1304447585,30,5
BZID-1304400951,117,5
BZID-1304468642,1,5
BZID-1304456417,1,4
BZID-1304426970,2,5
BZID-1304404167,3,5
BZID-1304402969,3,5
BZID-1304396034,3,4
BZID-1304394255,63,3
BZID-1304398059,6,3
BZID-1304382876,1,4
BZID-1304389022,6,3
BZID-1304422764,15,5
BZID-1304376865,10,5
BZID-1304380037,2,5
BZID-1304371772,1,5
BZID-1304358253,1,5
BZID-1304369534,1,1
BZID-1304355060,6,5
BZID-1304356169,1,1
BZID-1304604804,6,5
BZID-1304603487,38,3
BZID-1304397219,4,5
BZID-1304610101,1,5
BZID-1304595455,1,5
BZID-1304365296,1,5
BZID-1304440825,3,1
BZID-1304415919,13,4
BZID-1304407843,16,4
BZID-1304478696,446,5
BZID-1304401699,60,5
BZID-1304467713,68,4
BZID-1304414160,5,1
BZID-1304467498,21,5
BZID-1304456254,6,4
BZID-1304415741,14,2
BZID-1304416664,8,3
BZID-1304425052,2,5
BZID-1304479223,29,5
BZID-1304443591,1,3
BZID-1304413003,2,4
BZID-1304449398,40,3
BZID-1304477856,1,4
BZID-1304405004,1,5
BZID-1304382081,1,5
BZID-1304379325,17,3
BZID-1304379456,8,4
BZID-1304378661,5,5
BZID-1304367337,11,5
BZID-1304373719,3,1
BZID-1304368778,13,4
BZID-1304350953,28,3
BZID-1304350063,11,5
BZID-1304356172,2,5
BZID-1304604659,3,5
BZID-1304436363,1,5
BZID-1304360001,1,5
BZID-1304427422,10,4
BZID-1304467726,340,5
BZID-1304460818,1,5
BZID-1304410380,10,4
BZID-1304434487,1,5
BZID-1304472875,24,3
BZID-1304479672,1,5
BZID-1304466755,16,4
BZID-1304435974,8,5
BZID-1304448988,16,5
BZID-1304399738,62,3
BZID-1304464407,3,5
BZID-1304408048,9,3
BZID-1304476261,4,4
BZID-1304407775,18,5
BZID-1304471330,2,5
BZID-1304449779,19,5
BZID-1304477922,66,5
BZID-1304470185,1,4
BZID-1304425221,6,3
BZID-1304434580,42,4
BZID-1304444253,1,5
BZID-1304408915,2,5
BZID-1304381977,6,5
BZID-1304389739,4,5
BZID-1304388947,5,5
BZID-1304380184,1,5
BZID-1304381857,12,4
BZID-1304370022,2,3
BZID-1304401721,108,3
BZID-1304349549,1,4
BZID-1304351650,3,4
BZID-1304356568,1,5
BZID-1304609743,1,5
BZID-1304423856,4,5
BZID-1304475572,3,2
BZID-1304431199,3,4
BZID-1304474425,13,5
BZID-1304429441,1,5
BZID-1304467878,1,1
BZID-1304450033,8,5
BZID-1304464035,13,5
BZID-1304464359,1,5
BZID-1304428521,1,4
BZID-1304394954,1,5
BZID-1304385823,4,3
BZID-1304388984,51,5
BZID-1304378949,1,5
BZID-1304367079,1,5
BZID-1304369487,3,5
BZID-1304370004,14,5
BZID-1304609351,3,5
BZID-1304421125,12,3
BZID-1304428328,10,3
BZID-1304470013,7,3
BZID-1304471797,6,3
BZID-1304445459,6,3
BZID-1304424758,486,3
BZID-1304415518,5,1
BZID-1304462742,352,5
BZID-1304433532,2,5
BZID-1304434762,2,1
BZID-1304470644,1,1
BZID-1304402261,97,3
BZID-1304428186,50,3
BZID-1304388538,1,1
BZID-1304378968,2,5
BZID-1304357607,7,5
BZID-1304364630,12,3
BZID-1304381087,1,4
BZID-1304368848,4,2
BZID-1304401472,5,3
BZID-1304399439,5,3
BZID-1304356826,9,4
BZID-1304364107,50,4
BZID-1304426394,31,3
BZID-1304473918,32,5
BZID-1304412613,2,5
BZID-1304470991,2,5
BZID-1304426750,8,5
BZID-1304479742,4,5
BZID-1304452980,68,5
BZID-1304404333,1,2
BZID-1304433886,4,2
BZID-1304394903,2,5
BZID-1304376969,4,4
BZID-1304378092,1,5
BZID-1304370443,1,5
BZID-1304360886,5,5
BZID-1304362705,1,5
BZID-1304365894,1,5
BZID-1304364622,22,2
BZID-1304364754,8,3
BZID-1304350905,2,5
BZID-1304380395,49,1
BZID-1304357299,6,3
BZID-1304357025,27,5
BZID-1304604069,3,5
BZID-1304385553,9,5
BZID-1304418889,1,4
BZID-1304428566,30,3
BZID-1304414204,1,5
BZID-1304461576,8,1
BZID-1304433756,5,3
BZID-1304410824,1,5
BZID-1304415897,4,5
BZID-1304476615,19,4
BZID-1304464057,20,5
BZID-1304420263,4,5
BZID-1304414483,1,5
BZID-1304463958,339,3
BZID-1304437061,5,3
BZID-1304445068,39,4
BZID-1304385685,13,5
BZID-1304384514,6,4
BZID-1304389128,4,3
BZID-1304380112,158,3
BZID-1304419809,26,2
BZID-1304368313,2,5
BZID-1304371518,15,3
BZID-1304358095,3,3
BZID-1304349504,4,4
BZID-1304368652,1,4
BZID-1304606409,21,3
BZID-1304608143,15,3
BZID-1304358567,25,5
BZID-1304596679,2,5
BZID-1304371610,7,5
BZID-1304435173,2,5
BZID-1304466147,19,3
BZID-1304454057,2,5
BZID-1304477281,1,5
BZID-1304467870,8,4
BZID-1304462524,17,4
BZID-1304445860,1,1
BZID-1304450111,2,4
BZID-1304428459,2,5
BZID-1304430211,4,5
BZID-1304458054,12,5
BZID-1304457534,1,1
BZID-1304423149,2,4
BZID-1304389965,2,5
BZID-1304376299,1,5
BZID-1304365756,13,3
BZID-1304362488,2,3
BZID-1304364293,12,5
BZID-1304608865,2,3
BZID-1304597398,4,4
BZID-1304398693,19,5
BZID-1304478646,46,2
BZID-1304474155,8,5
BZID-1304440537,70,5
BZID-1304442489,1,5
BZID-1304403794,8,5
BZID-1304479164,1,5
BZID-1304428067,4,5
BZID-1304428253,2,2
BZID-1304459935,1,5
BZID-1304423363,70,5
BZID-1304408006,17,3
BZID-1304383798,14,3
BZID-1304385091,2,5
BZID-1304398105,1,1
BZID-1304375350,3,4
BZID-1304373789,4,3
BZID-1304405402,2,5
BZID-1304363178,8,2
BZID-1304362023,5,5
BZID-1304368562,11,3
BZID-1304351788,3,2
BZID-1304353352,4,3
BZID-1304351426,71,3
BZID-1304355441,3,3
BZID-1304603437,2,5
BZID-1304596960,2,5
BZID-1304595466,1,5
BZID-1304424298,75,5
BZID-1304443096,10,3
BZID-1304470002,20,4
BZID-1304473814,8,4
BZID-1304466894,4,3
BZID-1304446425,68,2
BZID-1304474204,1,5
BZID-1304416435,55,5
BZID-1304412203,1,5
BZID-1304469716,1,5
BZID-1304474721,2,5
BZID-1304409240,1,3
BZID-1304429721,6,4
BZID-1304438763,78,3
BZID-1304459808,1,2
BZID-1304357984,1,5
BZID-1304353465,14,5
BZID-1304606956,3,3
BZID-1304425656,2,1
BZID-1304432711,3,5
BZID-1304398911,14,3
BZID-1304417774,1,3
BZID-1304417804,1,5
BZID-1304425629,5,5
BZID-1304433671,24,4
BZID-1304458272,1,5
BZID-1304451381,1,5
BZID-1304429168,1,1
BZID-1304449910,14,5
BZID-1304464911,1,5
BZID-1304470092,1,5
BZID-1304404617,53,5
BZID-1304385796,5,4
BZID-1304377458,2,1
BZID-1304380917,1,5
BZID-1304368640,7,5
BZID-1304359332,4,3
BZID-1304357910,17,5
BZID-1304362026,2,5
BZID-1304364838,170,3
BZID-1304349808,2,5
BZID-1304352572,1,5
BZID-1304351327,4,4
BZID-1304376584,2,5
BZID-1304356532,3,5
BZID-1304605516,3,5
BZID-1304445639,5,5
BZID-1304606747,1,5
BZID-1304470177,104,2
BZID-1304474556,1,5
BZID-1304415203,2,5
BZID-1304423927,2,3
BZID-1304465032,1,5
BZID-1304413406,1,1
BZID-1304420637,68,5
BZID-1304475448,62,5
BZID-1304412365,1,5
BZID-1304407170,23,3
BZID-1304446453,4,3
BZID-1304426513,50,4
BZID-1304470000,5,3
BZID-1304436806,2,1
BZID-1304406211,7,4
BZID-1304385820,3,4
BZID-1304386604,82,3
BZID-1304377039,11,3
BZID-1304361338,6,4
BZID-1304375546,18,4
BZID-1304408818,1,1
BZID-1304376443,2,3
BZID-1304353179,2,4
BZID-1304357151,1,5
BZID-1304608118,2,5
BZID-1304420104,54,3
BZID-1304435446,2,3
BZID-1304424565,6,2
BZID-1304461916,39,3
BZID-1304467298,2,3
BZID-1304459805,2,5
BZID-1304400223,2,5
BZID-1304462954,18,3
BZID-1304445169,3,5
BZID-1304433822,33,5
BZID-1304467475,2,5
BZID-1304405428,4,5
BZID-1304392896,1,1
BZID-1304391846,3,4
BZID-1304388186,21,5
BZID-1304397888,26,3
BZID-1304368883,1,4
BZID-1304358552,1,5
BZID-1304358320,6,3
BZID-1304361186,15,3
BZID-1304360218,8,5
BZID-1304359065,12,5
BZID-1304361712,21,3
BZID-1304392667,12,3
BZID-1304353846,7,4
BZID-1304356204,4,5
BZID-1304352667,11,3
BZID-1304357244,14,4
BZID-1304399506,121,2
BZID-1304474519,12,5
BZID-1304417903,11,5
BZID-1304462124,41,1
BZID-1304433427,19,3
BZID-1304467378,89,5
BZID-1304401097,1,1
BZID-1304478663,59,5
BZID-1304444327,9,5
BZID-1304429171,1,5
BZID-1304477039,3,4
BZID-1304471892,9,5
BZID-1304457347,33,4
BZID-1304436892,3,4
BZID-1304418099,2,5
BZID-1304415456,1,4
BZID-1304395323,29,3
BZID-1304394661,18,5
BZID-1304397512,1,5
BZID-1304387022,3,4
BZID-1304375312,46,3
BZID-1304368307,2,5
BZID-1304370030,1,5
BZID-1304389517,1,5
BZID-1304352988,1,5
BZID-1304351501,3,5
BZID-1304607166,3,2
BZID-1304610220,3,5
BZID-1304596658,1,5
BZID-1304457169,1,5
BZID-1304479934,2,5
BZID-1304421658,1,3
BZID-1304415982,16,5
BZID-1304433718,1,4
BZID-1304472823,1,5
BZID-1304474476,1,5
BZID-1304442460,20,5
BZID-1304465360,1,5
BZID-1304430547,15,5
BZID-1304435698,3,3
BZID-1304475477,5,5
BZID-1304478088,2,4
BZID-1304467767,2,5
BZID-1304409659,4,5
BZID-1304412869,1,5
BZID-1304465803,20,4
BZID-1304407699,4,1
BZID-1304412546,27,5
BZID-1304396898,2,4
BZID-1304382493,1,3
BZID-1304423431,2,5
BZID-1304417585,24,5
BZID-1304386451,2,3
BZID-1304387516,327,3
BZID-1304375249,78,3
BZID-1304379591,18,3
BZID-1304366904,67,3
BZID-1304358875,2,5
BZID-1304361257,17,4
BZID-1304363187,5,5
BZID-1304365312,2,3
BZID-1304360388,7,5
BZID-1304356089,1,4
BZID-1304604785,2,5
BZID-1304603804,9,4
BZID-1304451292,55,4
BZID-1304425997,116,3
BZID-1304422470,29,5
BZID-1304469993,1,5
BZID-1304466623,3,2
BZID-1304478948,16,5
BZID-1304475516,13,3
BZID-1304430268,1,5
BZID-1304435335,1,2
BZID-1304416865,1,5
BZID-1304454310,86,5
BZID-1304442980,89,5
BZID-1304404129,1,4
BZID-1304392558,4,5
BZID-1304394499,1,5
BZID-1304396784,1,5
BZID-1304390505,39,5
BZID-1304373823,13,3
BZID-1304377319,2,5
BZID-1304369539,3,2
BZID-1304358834,1,4
BZID-1304604086,1,5
BZID-1304390171,7,5
BZID-1304396025,5,5
BZID-1304434468,4,3
BZID-1304466696,3,1
BZID-1304449540,4,1
BZID-1304423598,125,5
BZID-1304430174,2,4
BZID-1304431320,33,5
BZID-1304407763,45,3
BZID-1304425145,15,3
BZID-1304465428,50,5
BZID-1304475990,1,5
BZID-1304435682,21,3
BZID-1304465928,4,5
BZID-1304402341,6,4
BZID-1304460228,2,3
BZID-1304432100,7,1
BZID-1304399268,2,4
BZID-1304443422,2,5
BZID-1304404494,1,1
BZID-1304402027,2,5
BZID-1304396851,7,5
BZID-1304357731,6,3
BZID-1304428665,7,4
BZID-1304352032,5,3
BZID-1304354907,19,5
BZID-1304605422,4,5
BZID-1304609091,8,3
BZID-1304597256,5,3
BZID-1304380818,4,5
BZID-1304363973,13,3
BZID-1304429976,10,3
BZID-1304463376,6,5
BZID-1304407348,44,5
BZID-1304463257,45,5
BZID-1304478499,145,5
BZID-1304442385,3,5
BZID-1304463163,8,4
BZID-1304409348,3,5
BZID-1304445716,10,3
BZID-1304426386,2,5
BZID-1304460008,2,5
BZID-1304408317,2,4
BZID-1304463945,1,5
BZID-1304397875,2,5
BZID-1304385356,1,1
BZID-1304375700,3,3
BZID-1304421247,1,5
BZID-1304370001,8,5
BZID-1304357675,1,4
BZID-1304362822,2,5
BZID-1304362631,1,5
BZID-1304360417,1,5
BZID-1304349739,1,5
BZID-1304355041,10,4
BZID-1304353878,1,5
BZID-1304462177,3,5
BZID-1304470923,2,3
BZID-1304436500,16,5
BZID-1304399563,1,5
BZID-1304456516,4,5
BZID-1304436319,29,5
BZID-1304424527,6,3
BZID-1304478548,9,4
BZID-1304426851,6,4
BZID-1304448538,3,2
BZID-1304443414,8,5
BZID-1304395587,1,1
BZID-1304382405,1,4
BZID-1304384862,1,5
BZID-1304384636,2,5
BZID-1304386062,109,5
BZID-1304369427,2,1
BZID-1304358319,11,4
BZID-1304361322,2,5
BZID-1304449272,93,5
BZID-1304390176,1,5
BZID-1304361676,13,5
BZID-1304364361,1,5
BZID-1304350217,6,3
BZID-1304351206,13,5
BZID-1304352518,6,5
BZID-1304352726,30,4
BZID-1304353698,1,5
BZID-1304350760,14,3
BZID-1304362523,2,5
BZID-1304411377,15,3
BZID-1304458057,12,1
BZID-1304478288,9,1
BZID-1304449831,5,3
BZID-1304448703,8,5
BZID-1304403715,1,4
BZID-1304419929,72,3
BZID-1304374175,15,3
BZID-1304381369,2,5
BZID-1304367370,14,5
BZID-1304367525,9,5
BZID-1304366400,2,5
BZID-1304362830,12,3
BZID-1304361614,32,5
BZID-1304361626,188,3
BZID-1304363536,2,4
BZID-1304372265,1,5
BZID-1304604320,5,3
BZID-1304450141,17,4
BZID-1304472510,4,5
BZID-1304420551,7,4
BZID-1304477149,1,4
BZID-1304415787,10,5
BZID-1304404149,1,4
BZID-1304392042,36,3
BZID-1304393541,4,5
BZID-1304397857,6,4
BZID-1304385437,13,3
BZID-1304376881,9,2
BZID-1304376332,1,5
BZID-1304381194,27,5
BZID-1304372484,39,3
BZID-1304365371,6,5
BZID-1304350689,5,5
BZID-1304423529,1,5
BZID-1304377103,12,2
BZID-1304474693,5,3
BZID-1304462010,53,5
BZID-1304466887,9,5
BZID-1304428224,2,5
BZID-1304463166,59,3
BZID-1304398629,13,3
BZID-1304407021,5,3
BZID-1304476126,7,3
BZID-1304450923,16,4
BZID-1304413883,1,1
BZID-1304417941,1,1
BZID-1304424763,83,5
BZID-1304406012,35,3
BZID-1304384359,1,5
BZID-1304388962,8,5
BZID-1304377633,3,2
BZID-1304429788,1,5
BZID-1304381102,5,3
BZID-1304367267,9,2
BZID-1304365863,3,3
BZID-1304444033,3,5
BZID-1304363263,2,3
BZID-1304364171,14,5
BZID-1304364850,1,1
BZID-1304349226,3,5
BZID-1304362188,5,3
BZID-1304352494,10,5
BZID-1304354399,1,5
BZID-1304357051,1,4
BZID-1304353622,2,4
BZID-1304364967,5,5
BZID-1304384330,5,1
BZID-1304365551,3,4
BZID-1304446055,25,2
BZID-1304407862,12,5
BZID-1304450930,11,4
BZID-1304398469,33,5
BZID-1304450298,85,5
BZID-1304433593,59,5
BZID-1304423905,1,3
BZID-1304472420,8,5
BZID-1304446162,4,3
BZID-1304465971,7,5
BZID-1304415188,5,1
BZID-1304464502,55,5
BZID-1304403141,2,5
BZID-1304391436,5,4
BZID-1304389266,24,4
BZID-1304382514,5,5
BZID-1304375483,2,5
BZID-1304376981,1,1
BZID-1304377709,2,4
BZID-1304380241,17,5
BZID-1304368453,7,5
BZID-1304362624,4,5
BZID-1304363452,72,5
BZID-1304364330,5,3
BZID-1304390944,28,2
BZID-1304350040,10,3
BZID-1304351392,3,2
BZID-1304355089,1,5
BZID-1304354253,26,3
BZID-1304361866,22,5
BZID-1304436494,3,3
BZID-1304611110,2,5
BZID-1304408466,19,4
BZID-1304464263,17,5
BZID-1304472890,6,3
BZID-1304447515,1,5
BZID-1304421721,3,3
BZID-1304430449,1,5
BZID-1304476271,1,5
BZID-1304477912,35,3
BZID-1304466862,6,3
BZID-1304418659,1,1
BZID-1304479959,66,3
BZID-1304445894,4,5
BZID-1304449650,1,4
BZID-1304434252,5,3
BZID-1304393087,6,5
BZID-1304409397,12,5
BZID-1304396936,1,5
BZID-1304383206,8,3
BZID-1304382340,25,3
BZID-1304388011,20,3
BZID-1304369847,3,3
BZID-1304372325,1,5
BZID-1304372380,1,4
BZID-1304358817,1,4
BZID-1304351056,5,4
BZID-1304360762,51,5
BZID-1304356701,22,5
BZID-1304356490,6,5
BZID-1304604323,2,3
BZID-1304609067,2,4
BZID-1304609204,1,4
BZID-1304607591,5,3
BZID-1304355965,3,5
BZID-1304467835,11,1
BZID-1304450787,89,5
