businessid,rating_cnt,avg_rating
BZID-1304440893,9,5
BZID-1304407999,27,5
BZID-1304411942,19,5
BZID-1304412293,2,5
BZID-1304474388,2,4
BZID-1304395529,1,2
BZID-1304396865,1,5
BZID-1304382563,8,5
BZID-1304424105,62,5
BZID-1304379757,5,3
BZID-1304380547,1,5
BZID-1304396183,20,1
BZID-1304362450,23,5
BZID-1304363791,2,5
BZID-1304356659,5,3
BZID-1304606610,4,3
BZID-1304596855,57,5
BZID-1304597044,1,5
BZID-1304600288,4,5
BZID-1304600882,3,4
BZID-1304600114,11,4
BZID-1304400254,1,5
BZID-1304576938,7,2
BZID-1304576608,4,5
BZID-1304476672,60,5
BZID-1304420866,7,5
BZID-1304463492,4,5
BZID-1304456260,5,2
BZID-1304433640,1,4
BZID-1304426825,2,5
BZID-1304390402,3,5
BZID-1304401926,22,5
BZID-1304472028,1,5
BZID-1304385626,1,5
BZID-1304407187,20,5
BZID-1304376955,1,5
BZID-1304373128,3,3
BZID-1304372061,1,4
BZID-1304438669,2,5
BZID-1304352996,9,5
BZID-1304353405,1,5
BZID-1304603263,1,5
BZID-1304608271,7,4
BZID-1304610718,1,1
BZID-1304381663,4,5
BZID-1304597447,4,5
BZID-1304598701,3,5
BZID-1304600701,5,5
BZID-1304564085,20,3
BZID-1304562614,6,3
BZID-1304381710,3,5
BZID-1304567419,1,5
BZID-1304568139,17,5
BZID-1304465578,21,5
BZID-1304548117,1,5
BZID-1304553254,1,5
BZID-1304531172,2,4
BZID-1304466446,5,3
BZID-1304464143,5,5
BZID-1304436856,12,5
BZID-1304461622,1,1
BZID-1304457704,3,3
BZID-1304416856,1,1
BZID-1304426793,10,5
BZID-1304424027,2,5
BZID-1304424216,33,5
BZID-1304464772,1,5
BZID-1304416942,5,3
BZID-1304431228,1,4
BZID-1304422660,8,5
BZID-1304448150,1,5
BZID-1304476170,1,5
BZID-1304417498,2,5
BZID-1304424861,1,1
BZID-1304402579,1,5
BZID-1304402992,5,3
BZID-1304447227,5,2
BZID-1304395423,1,5
BZID-1304378681,1,5
BZID-1304372509,5,3
BZID-1304360034,37,5
BZID-1304361798,71,5
BZID-1304362260,10,5
BZID-1304608223,2,5
BZID-1304611091,6,3
BZID-1304597181,14,4
BZID-1304599434,38,3
BZID-1304577554,15,4
BZID-1304577300,2,5
BZID-1304562633,1,5
BZID-1304564409,1,1
BZID-1304561329,5,3
BZID-1304556657,24,5
BZID-1304553440,2,1
BZID-1304383651,4,3
BZID-1304506802,6,3
BZID-1304436800,5,3
BZID-1304382390,26,4
BZID-1304419982,3,5
BZID-1304460141,1,3
BZID-1304419760,1,3
BZID-1304431065,5,3
BZID-1304414106,5,3
BZID-1304471215,74,5
BZID-1304475747,3,5
BZID-1304463917,1,5
BZID-1304402425,1,5
BZID-1304399405,3,5
BZID-1304408534,6,4
BZID-1304402211,8,3
BZID-1304428206,5,3
BZID-1304423127,1,5
BZID-1304427368,18,5
BZID-1304403666,7,4
BZID-1304382373,2,1
BZID-1304386526,3,1
BZID-1304373942,3,5
BZID-1304377907,6,5
BZID-1304372680,3,5
BZID-1304358963,3,5
BZID-1304463434,7,3
BZID-1304435617,1,1
BZID-1304381572,3,5
BZID-1304359480,1,4
BZID-1304604733,5,3
BZID-1304608569,1,4
BZID-1304355907,1,4
BZID-1304610768,12,3
BZID-1304610069,16,4
BZID-1304609666,5,3
BZID-1304598115,1,5
BZID-1304598207,32,3
BZID-1304597419,45,5
BZID-1304597053,10,3
BZID-1304557153,2,5
BZID-1304564172,3,5
BZID-1304363842,9,2
BZID-1304362258,5,5
BZID-1304383677,10,5
BZID-1304547922,24,3
BZID-1304551772,1,5
BZID-1304548551,6,3
BZID-1304550226,2,5
BZID-1304541278,5,3
BZID-1304540561,1,4
BZID-1304546089,4,3
BZID-1304438474,1,5
BZID-1304361723,5,3
BZID-1304530922,2,5
BZID-1304594997,4,4
BZID-1304463842,5,3
BZID-1304529991,17,3
BZID-1304530391,1,1
BZID-1304517876,1,5
BZID-1304410925,35,3
BZID-1304548750,11,3
BZID-1304506431,1,5
BZID-1304554709,3,5
BZID-1304577613,16,3
BZID-1304471101,1,4
BZID-1304458207,2,3
BZID-1304428416,4,3
BZID-1304433023,28,5
BZID-1304419708,7,5
BZID-1304437596,3,4
BZID-1304467011,6,3
BZID-1304415396,35,3
BZID-1304410650,1,4
BZID-1304450754,2,5
BZID-1304474494,6,5
BZID-1304472819,33,5
BZID-1304435164,3,5
BZID-1304461166,9,5
BZID-1304423835,1,5
BZID-1304415650,3,1
BZID-1304393499,61,3
BZID-1304392504,3,5
BZID-1304394264,1,3
BZID-1304386857,5,3
BZID-1304374971,1,1
BZID-1304378203,2,5
BZID-1304414246,1,5
BZID-1304362716,4,3
BZID-1304361973,5,4
BZID-1304353993,6,4
BZID-1304605143,1,5
BZID-1304603157,1,5
BZID-1304462036,31,3
BZID-1304609979,3,5
BZID-1304567380,15,5
BZID-1304567440,20,4
BZID-1304562069,28,3
BZID-1304551145,10,3
BZID-1304550480,1,5
BZID-1304552716,16,3
BZID-1304538822,1,5
BZID-1304540286,2,4
BZID-1304538241,1,5
BZID-1304544111,1,5
BZID-1304520527,1,5
BZID-1304554748,2,3
BZID-1304574595,2,5
BZID-1304474171,75,3
BZID-1304449719,37,5
BZID-1304430160,1,5
BZID-1304425264,1,5
BZID-1304398452,5,5
BZID-1304476349,5,4
BZID-1304469011,10,5
BZID-1304424992,44,3
BZID-1304472899,1,2
BZID-1304467082,2,5
BZID-1304426603,48,3
BZID-1304459020,34,5
BZID-1304414851,5,3
BZID-1304444765,1,4
BZID-1304411629,1,5
BZID-1304462487,4,5
BZID-1304396761,4,5
BZID-1304386443,13,5
BZID-1304395041,5,3
BZID-1304379800,60,3
BZID-1304360848,2,5
BZID-1304397752,10,3
BZID-1304401135,1,5
BZID-1304597395,7,3
BZID-1304597906,13,5
BZID-1304577140,5,3
BZID-1304465377,8,5
BZID-1304555397,1,5
BZID-1304458718,5,1
BZID-1304474881,2,5
BZID-1304468725,1,5
BZID-1304456599,18,5
BZID-1304412954,7,5
BZID-1304402003,1,5
BZID-1304471179,27,3
BZID-1304467536,3,3
BZID-1304427735,1,5
BZID-1304460606,4,5
BZID-1304425628,5,4
BZID-1304400604,10,3
BZID-1304410597,1,5
BZID-1304422696,15,4
BZID-1304392694,1,5
BZID-1304383790,1,1
BZID-1304371880,2,5
BZID-1304357737,2,5
BZID-1304364365,6,2
BZID-1304351294,6,5
BZID-1304353295,1,5
BZID-1304353943,12,5
BZID-1304399417,3,5
BZID-1304606666,11,3
BZID-1304605345,1,5
BZID-1304609015,1,5
BZID-1304454213,1,5
BZID-1304596652,1,5
BZID-1304468638,1,5
BZID-1304383974,1,5
BZID-1304566127,4,4
BZID-1304475427,2,5
BZID-1304466185,23,3
BZID-1304431058,1,5
BZID-1304429714,1,3
BZID-1304421016,1,5
BZID-1304469008,1,5
BZID-1304410847,1,4
BZID-1304421056,8,3
BZID-1304477128,2,5
BZID-1304403947,28,3
BZID-1304448523,1,5
BZID-1304478664,30,3
BZID-1304423591,3,4
BZID-1304441605,2,4
BZID-1304478513,1,3
BZID-1304426155,1,5
BZID-1304409665,1,1
BZID-1304456896,2,4
BZID-1304470379,109,3
BZID-1304394851,21,3
BZID-1304398122,1,5
BZID-1304391439,1,5
BZID-1304383081,13,4
BZID-1304390956,1,5
BZID-1304389257,14,3
BZID-1304377106,1,5
BZID-1304379139,1,5
BZID-1304378995,1,5
BZID-1304366606,2,5
BZID-1304372773,1,5
BZID-1304604165,1,5
BZID-1304608886,6,4
BZID-1304609317,7,2
BZID-1304373407,2,5
BZID-1304575010,2,5
BZID-1304576933,4,3
BZID-1304563996,10,4
BZID-1304608819,8,2
BZID-1304359299,33,5
BZID-1304562075,7,4
BZID-1304544093,5,4
BZID-1304420984,10,3
BZID-1304401121,11,5
BZID-1304470557,8,5
BZID-1304459826,4,5
BZID-1304449530,20,3
BZID-1304415440,1,5
BZID-1304408944,2,3
BZID-1304430701,1,5
BZID-1304474732,1,5
BZID-1304471371,1,5
BZID-1304480100,1,5
BZID-1304471849,6,2
BZID-1304409476,17,2
BZID-1304403637,4,4
BZID-1304396059,1,3
BZID-1304397982,3,5
BZID-1304386792,1,5
BZID-1304467740,10,5
BZID-1304374210,3,3
BZID-1304381784,1,5
BZID-1304361369,21,3
BZID-1304351314,2,5
BZID-1304356079,9,5
BZID-1304603524,1,5
BZID-1304473452,25,4
BZID-1304608448,18,5
BZID-1304608184,1,5
BZID-1304396064,3,2
BZID-1304406881,1,4
BZID-1304561183,6,5
BZID-1304576525,1,4
BZID-1304407055,1,1
BZID-1304546116,8,5
BZID-1304549694,1,5
BZID-1304548195,4,3
BZID-1304549876,6,3
BZID-1304568133,2,5
BZID-1304552973,5,3
BZID-1304553665,16,3
BZID-1304465384,69,5
BZID-1304552740,5,3
BZID-1304424857,1,5
BZID-1304559708,2,5
BZID-1304540132,1,5
BZID-1304355433,1,5
BZID-1304543104,38,3
BZID-1304608582,1,5
BZID-1304542649,6,5
BZID-1304370925,37,5
BZID-1304409888,3,5
BZID-1304529867,4,5
BZID-1304545164,2,5
BZID-1304520229,14,4
BZID-1304438393,1,5
BZID-1304506530,1,5
BZID-1304367669,1,4
BZID-1304432451,2,5
BZID-1304522951,10,3
BZID-1304457057,4,4
BZID-1304558979,2,5
BZID-1304550924,21,4
BZID-1304401449,6,3
BZID-1304442993,1,5
BZID-1304398565,4,5
BZID-1304452870,2,5
BZID-1304431111,1,5
BZID-1304430608,8,4
BZID-1304474357,1,5
BZID-1304421303,13,3
BZID-1304415966,1,5
BZID-1304448027,3,5
BZID-1304462783,8,3
BZID-1304476055,1,5
BZID-1304431817,1,5
BZID-1304412368,5,3
BZID-1304414996,2,2
BZID-1304463592,2,4
BZID-1304466762,18,5
BZID-1304466156,5,3
BZID-1304413688,5,3
BZID-1304456018,17,2
BZID-1304441843,108,5
BZID-1304396268,2,4
BZID-1304383070,48,5
BZID-1304381339,2,3
BZID-1304367590,14,3
BZID-1304367717,6,3
BZID-1304379279,17,5
BZID-1304358851,7,5
BZID-1304364877,1,5
BZID-1304349418,2,5
BZID-1304356260,13,5
BZID-1304603414,1,3
BZID-1304609479,2,5
BZID-1304415015,2,4
BZID-1304597957,4,3
BZID-1304599415,4,2
BZID-1304604696,21,3
BZID-1304563765,3,4
BZID-1304558861,5,4
BZID-1304407447,2,5
BZID-1304564310,2,4
BZID-1304475231,58,4
BZID-1304423884,16,5
BZID-1304410459,3,5
BZID-1304426109,4,5
BZID-1304476670,116,3
BZID-1304419339,3,5
BZID-1304466094,5,3
BZID-1304467294,5,5
BZID-1304465395,5,3
BZID-1304411275,8,5
BZID-1304473135,6,5
BZID-1304465265,2,5
BZID-1304471189,3,5
BZID-1304458418,8,5
BZID-1304436695,8,5
BZID-1304411728,1,4
BZID-1304411882,66,3
BZID-1304461439,46,5
BZID-1304469600,10,5
BZID-1304410579,20,3
BZID-1304474666,13,5
BZID-1304480098,55,5
BZID-1304444357,1,5
BZID-1304436956,4,5
BZID-1304469511,6,4
BZID-1304391521,31,1
BZID-1304390466,9,5
BZID-1304390717,6,4
BZID-1304394952,21,5
BZID-1304383449,2,5
BZID-1304385711,2,5
BZID-1304388498,28,5
BZID-1304388780,11,3
BZID-1304381135,1,5
BZID-1304357962,9,4
BZID-1304352923,10,3
BZID-1304354123,2,5
BZID-1304353708,16,3
BZID-1304367538,1,1
BZID-1304609711,10,3
BZID-1304609423,1,5
BZID-1304358581,5,5
BZID-1304596046,1,3
BZID-1304603484,1,5
BZID-1304577996,1,5
BZID-1304546854,29,3
BZID-1304402266,7,5
BZID-1304611326,2,4
BZID-1304553048,1,5
BZID-1304552104,7,5
BZID-1304552742,15,3
BZID-1304529927,1,5
BZID-1304352849,1,5
BZID-1304608779,19,5
BZID-1304603720,14,3
BZID-1304371217,5,3
BZID-1304479815,13,5
BZID-1304411040,1,4
BZID-1304399867,11,4
BZID-1304477456,38,5
BZID-1304414990,8,4
BZID-1304429096,4,4
BZID-1304463519,1,5
BZID-1304421507,1,1
BZID-1304457964,1,5
BZID-1304410931,1,5
BZID-1304476454,1,5
BZID-1304443672,17,3
BZID-1304470323,2,3
BZID-1304436270,5,3
BZID-1304424880,16,5
BZID-1304474775,4,5
BZID-1304473224,7,3
BZID-1304417295,9,5
BZID-1304440821,2,5
BZID-1304424978,1,4
BZID-1304423599,2,3
BZID-1304408926,1,1
BZID-1304390991,2,5
BZID-1304392397,5,5
BZID-1304423680,1,1
BZID-1304373188,1,5
BZID-1304373179,7,5
BZID-1304361132,3,5
BZID-1304413359,1,5
BZID-1304364305,20,4
BZID-1304351051,12,4
BZID-1304350158,3,5
BZID-1304604354,10,3
BZID-1304596647,7,4
BZID-1304597391,1,5
BZID-1304600895,14,5
BZID-1304399589,38,5
BZID-1304578219,11,3
BZID-1304563352,11,4
BZID-1304545841,3,5
BZID-1304386111,21,4
BZID-1304379382,6,5
BZID-1304384044,1,5
BZID-1304372844,9,5
BZID-1304360634,2,1
BZID-1304361416,1,1
BZID-1304372056,1,5
BZID-1304352248,15,2
BZID-1304606810,2,5
BZID-1304434960,1,5
BZID-1304600831,3,5
BZID-1304594893,20,5
BZID-1304436980,8,3
BZID-1304458238,20,4
BZID-1304429495,47,5
BZID-1304462615,1,5
BZID-1304469973,13,5
BZID-1304459634,20,3
BZID-1304450232,1,1
BZID-1304434722,44,3
BZID-1304415677,1,5
BZID-1304418868,50,5
BZID-1304434186,1,5
BZID-1304409135,11,3
BZID-1304464539,4,5
BZID-1304463295,6,5
BZID-1304431421,2,4
BZID-1304467637,4,5
BZID-1304474420,33,5
BZID-1304427395,55,3
BZID-1304448295,2,5
BZID-1304409068,8,5
BZID-1304404980,7,5
BZID-1304390390,13,4
BZID-1304394162,6,5
BZID-1304392751,104,3
BZID-1304396184,16,4
BZID-1304383072,13,5
BZID-1304388295,16,4
BZID-1304449616,11,5
BZID-1304371143,2,5
BZID-1304370647,10,3
BZID-1304360732,6,3
BZID-1304364457,4,4
BZID-1304401274,4,4
BZID-1304357363,4,4
BZID-1304377669,1,5
BZID-1304378339,15,5
BZID-1304610685,29,5
BZID-1304609461,8,3
BZID-1304597523,2,3
BZID-1304601046,16,4
BZID-1304600665,2,3
BZID-1304600639,1,5
BZID-1304590534,7,4
BZID-1304394326,1,5
BZID-1304556427,1,4
BZID-1304444886,17,4
BZID-1304477897,1,5
BZID-1304419471,11,3
BZID-1304449828,5,4
BZID-1304475123,12,4
BZID-1304421438,56,3
BZID-1304450025,1,5
BZID-1304424656,61,5
BZID-1304423757,16,5
BZID-1304477635,10,4
BZID-1304405413,9,1
BZID-1304397440,30,5
BZID-1304397211,1,5
BZID-1304389964,1,5
BZID-1304371201,5,5
BZID-1304409444,37,5
BZID-1304379403,4,5
BZID-1304366093,3,5
BZID-1304604045,87,3
BZID-1304606181,2,1
BZID-1304611302,22,5
BZID-1304609760,15,4
BZID-1304610129,19,4
BZID-1304594952,3,1
BZID-1304598123,1,5
BZID-1304597142,28,2
BZID-1304563393,2,5
BZID-1304563380,10,4
BZID-1304450567,3,4
BZID-1304444744,1,1
BZID-1304411331,5,5
BZID-1304478766,4,5
BZID-1304416593,2,5
BZID-1304444120,1,5
BZID-1304457088,4,5
BZID-1304460025,8,4
BZID-1304470453,1,5
BZID-1304469939,2,1
BZID-1304407312,5,3
BZID-1304456268,4,4
BZID-1304412331,5,5
BZID-1304415703,12,5
BZID-1304479094,3,5
BZID-1304395344,2,4
BZID-1304386349,5,4
BZID-1304377152,2,5
BZID-1304381859,10,4
BZID-1304357745,2,4
BZID-1304356533,4,5
BZID-1304596726,20,5
BZID-1304595716,5,3
BZID-1304435688,32,5
BZID-1304597407,2,5
BZID-1304577020,6,5
BZID-1304469907,1,5
BZID-1304475437,5,1
BZID-1304398709,11,2
BZID-1304474994,51,5
BZID-1304449557,2,5
BZID-1304432633,50,5
BZID-1304457418,30,4
BZID-1304462392,1,5
BZID-1304473482,40,5
BZID-1304477129,7,5
BZID-1304480104,22,5
BZID-1304426931,8,1
BZID-1304456609,78,5
BZID-1304399143,276,3
BZID-1304465234,5,5
BZID-1304456897,7,5
BZID-1304386224,3,5
BZID-1304383631,25,3
BZID-1304382352,1,5
BZID-1304377266,9,4
BZID-1304380531,1,3
BZID-1304364125,7,5
BZID-1304355260,2,5
BZID-1304606273,36,5
BZID-1304605823,6,3
BZID-1304597049,25,4
BZID-1304420372,211,3
BZID-1304420559,18,3
BZID-1304367390,2,5
BZID-1304372192,9,3
BZID-1304401092,2,5
BZID-1304375077,48,3
BZID-1304357102,21,3
BZID-1304356147,1,5
BZID-1304598322,123,3
BZID-1304565804,1,4
BZID-1304576977,4,2
BZID-1304557716,3,3
BZID-1304589066,37,3
BZID-1304554316,3,5
BZID-1304549075,1,1
BZID-1304552058,15,3
BZID-1304540431,3,5
BZID-1304539389,8,4
BZID-1304544330,1,1
BZID-1304544692,6,5
BZID-1304530962,1,5
BZID-1304517693,1,5
BZID-1304517769,9,3
BZID-1304552515,1,5
BZID-1304560326,2,5
BZID-1304383878,20,3
BZID-1304465785,7,4
BZID-1304471964,2,5
BZID-1304434677,15,5
BZID-1304459893,4,5
BZID-1304443592,8,4
BZID-1304421748,10,5
BZID-1304415042,3,5
BZID-1304475976,1,5
BZID-1304479199,5,5
BZID-1304458741,2,5
BZID-1304415612,2,4
BZID-1304449619,66,5
BZID-1304431207,5,3
BZID-1304393506,1,5
BZID-1304425876,2,3
BZID-1304374239,8,5
BZID-1304373905,1,2
BZID-1304374552,1,5
BZID-1304376188,21,3
BZID-1304379723,1,5
BZID-1304359247,1,5
BZID-1304361658,35,3
BZID-1304352655,9,4
BZID-1304354985,14,5
BZID-1304605379,11,5
BZID-1304606064,5,3
BZID-1304385702,16,3
BZID-1304610030,3,3
BZID-1304596282,5,3
BZID-1304609371,4,5
BZID-1304353294,2,5
BZID-1304600953,4,4
BZID-1304600823,11,3
BZID-1304467528,1,5
BZID-1304555393,1,5
BZID-1304559702,13,4
BZID-1304546923,16,5
BZID-1304547499,1,5
BZID-1304546140,3,5
BZID-1304545801,6,3
BZID-1304560545,4,3
BZID-1304546563,5,4
BZID-1304549090,12,3
BZID-1304549815,1,5
BZID-1304566222,2,4
BZID-1304603854,4,5
BZID-1304550206,8,5
BZID-1304549893,20,3
BZID-1304550667,32,3
BZID-1304550812,7,5
BZID-1304400490,34,5
BZID-1304539598,1,5
BZID-1304353339,8,5
BZID-1304611305,2,5
BZID-1304606768,59,3
BZID-1304545412,1,5
BZID-1304530624,2,5
BZID-1304590530,7,2
BZID-1304520616,1,5
BZID-1304543264,10,3
BZID-1304456473,4,5
BZID-1304406826,10,4
BZID-1304399461,22,5
BZID-1304419379,2,5
BZID-1304429972,3,5
BZID-1304430571,3,4
BZID-1304450590,10,3
BZID-1304477539,14,5
BZID-1304460382,2,5
BZID-1304417955,67,3
BZID-1304450059,56,4
BZID-1304413814,1,5
BZID-1304389832,20,3
BZID-1304382492,4,5
BZID-1304450035,1,5
BZID-1304427390,7,5
BZID-1304426151,1,5
BZID-1304372494,87,3
BZID-1304461186,2,3
BZID-1304363832,10,3
BZID-1304477253,1,5
BZID-1304352071,8,5
BZID-1304608076,3,4
BZID-1304383169,15,3
BZID-1304598459,3,5
BZID-1304403618,3,5
BZID-1304563288,1,1
BZID-1304609720,38,3
BZID-1304561681,25,3
BZID-1304550017,1,5
BZID-1304539323,19,3
BZID-1304597581,8,3
BZID-1304413856,1,3
BZID-1304429155,1,4
BZID-1304399325,1,5
BZID-1304415715,18,5
BZID-1304422952,1,5
BZID-1304460370,1,5
BZID-1304456056,1,1
BZID-1304431585,3,5
BZID-1304391619,1,5
BZID-1304390246,5,3
BZID-1304458413,4,3
BZID-1304377008,2,5
BZID-1304367098,4,5
BZID-1304371306,1,5
BZID-1304364741,1,5
BZID-1304355262,19,4
BZID-1304393036,24,5
BZID-1304356225,1,1
BZID-1304604474,1,5
BZID-1304610152,1,4
BZID-1304595045,5,3
BZID-1304428857,2,5
BZID-1304400769,4,3
BZID-1304449250,30,5
BZID-1304446696,1,1
BZID-1304472979,3,5
BZID-1304437852,47,5
BZID-1304428706,4,3
BZID-1304438638,13,5
BZID-1304451224,10,5
BZID-1304478201,20,4
BZID-1304450246,1,5
BZID-1304402702,7,4
BZID-1304398024,49,5
BZID-1304396906,3,2
BZID-1304438380,2,3
BZID-1304377323,43,3
BZID-1304411939,1,5
BZID-1304360844,5,3
BZID-1304390051,15,5
BZID-1304604976,2,1
BZID-1304388979,1,5
BZID-1304606879,3,5
BZID-1304372951,2,5
BZID-1304577161,1,5
BZID-1304387856,4,3
BZID-1304547263,5,3
BZID-1304562491,6,5
BZID-1304546019,5,3
BZID-1304547670,10,3
BZID-1304551120,2,5
BZID-1304553709,3,3
BZID-1304538315,3,4
BZID-1304390602,8,5
BZID-1304560733,1,5
BZID-1304362941,50,4
BZID-1304365347,1,5
BZID-1304427032,4,5
BZID-1304428043,1,5
BZID-1304428102,10,5
BZID-1304434698,1,5
BZID-1304479269,2,5
BZID-1304464275,1,5
BZID-1304456650,5,5
BZID-1304417958,2,5
BZID-1304453222,5,3
BZID-1304405477,2,5
BZID-1304393456,1,5
BZID-1304394794,4,5
BZID-1304422567,10,5
BZID-1304384554,4,3
BZID-1304604382,15,3
BZID-1304352574,9,4
BZID-1304362201,8,3
BZID-1304609457,13,5
BZID-1304610163,4,5
BZID-1304558329,2,5
BZID-1304557454,7,4
BZID-1304548376,1,5
BZID-1304550952,2,5
BZID-1304366833,45,3
BZID-1304551795,7,5
BZID-1304538863,1,5
BZID-1304559373,5,4
BZID-1304530710,1,1
BZID-1304514831,1,1
BZID-1304397868,1,5
BZID-1304508259,1,1
BZID-1304597639,6,4
BZID-1304408227,21,5
BZID-1304438561,2,5
BZID-1304471731,2,5
BZID-1304435391,3,5
BZID-1304477370,2,5
BZID-1304416912,1,1
BZID-1304433943,2,5
BZID-1304473778,49,4
BZID-1304421714,3,1
BZID-1304408700,1,5
BZID-1304465024,6,5
BZID-1304478113,1,5
BZID-1304399358,4,5
BZID-1304471333,72,5
BZID-1304435239,2,4
BZID-1304408981,3,5
BZID-1304398161,1,5
BZID-1304398042,1,4
BZID-1304397214,5,3
BZID-1304446200,6,3
BZID-1304380803,2,5
BZID-1304365635,6,3
BZID-1304363797,1,1
BZID-1304604012,11,4
BZID-1304608588,116,3
BZID-1304360730,47,3
BZID-1304600120,17,5
BZID-1304600380,3,3
BZID-1304574710,12,3
BZID-1304610020,1,5
BZID-1304395175,11,5
BZID-1304598122,2,5
BZID-1304596599,3,5
BZID-1304547515,1,4
BZID-1304547518,1,5
BZID-1304391258,3,5
BZID-1304548281,4,5
BZID-1304550978,3,5
BZID-1304556983,1,2
BZID-1304589162,1,4
BZID-1304548773,7,5
BZID-1304550774,1,5
BZID-1304550811,1,5
BZID-1304548762,45,3
BZID-1304553438,1,5
BZID-1304538370,3,5
BZID-1304456697,2,5
BZID-1304544223,28,3
BZID-1304545419,3,5
BZID-1304531054,1,4
BZID-1304531038,5,3
BZID-1304599940,1,1
BZID-1304520211,10,3
BZID-1304467253,63,5
BZID-1304420644,1,5
BZID-1304476433,2,5
BZID-1304471544,23,4
BZID-1304415923,1,5
BZID-1304435715,2,4
BZID-1304468713,1,5
BZID-1304419308,5,3
BZID-1304475995,2,3
BZID-1304474545,1,5
BZID-1304457073,23,5
BZID-1304460797,10,5
BZID-1304471469,3,4
BZID-1304418282,7,5
BZID-1304450230,56,5
BZID-1304426013,10,3
BZID-1304405814,23,5
BZID-1304390158,5,2
BZID-1304374265,2,4
BZID-1304374721,13,5
BZID-1304375472,3,5
BZID-1304381325,4,3
BZID-1304380186,31,5
BZID-1304370526,29,5
BZID-1304372459,5,5
BZID-1304363121,3,3
BZID-1304351005,3,2
BZID-1304352091,38,5
BZID-1304596701,1,5
BZID-1304358850,13,2
BZID-1304598837,18,3
BZID-1304600798,11,3
BZID-1304385231,2,5
BZID-1304563950,1,1
BZID-1304603877,1,5
BZID-1304539331,5,3
BZID-1304542312,3,5
BZID-1304413140,51,3
BZID-1304469387,3,4
BZID-1304478497,3,5
BZID-1304440802,9,5
BZID-1304409624,18,4
BZID-1304429668,1,5
BZID-1304419518,1,5
BZID-1304423945,22,5
BZID-1304431828,27,3
BZID-1304397319,3,5
BZID-1304383357,4,3
BZID-1304397020,1,5
BZID-1304385488,34,5
BZID-1304384130,5,5
BZID-1304385066,1,5
BZID-1304371060,3,5
BZID-1304357981,7,5
BZID-1304397261,1,5
BZID-1304365378,66,2
BZID-1304356205,1,5
BZID-1304608992,1,5
BZID-1304595054,8,4
BZID-1304563888,3,4
BZID-1304555451,11,2
BZID-1304398588,4,3
BZID-1304398004,3,3
BZID-1304384243,1,1
BZID-1304386422,3,3
BZID-1304387035,5,5
BZID-1304368422,9,3
BZID-1304362967,15,4
BZID-1304390135,8,2
BZID-1304355478,5,5
BZID-1304604702,12,5
BZID-1304607003,128,3
BZID-1304609191,44,5
BZID-1304369248,5,3
BZID-1304399573,4,4
BZID-1304429552,2,3
BZID-1304436078,26,5
BZID-1304444117,5,3
BZID-1304409179,2,5
BZID-1304409569,1,5
BZID-1304468617,63,5
BZID-1304424471,4,5
BZID-1304412310,63,3
BZID-1304406476,8,5
BZID-1304395091,1,5
BZID-1304398185,1,5
BZID-1304383035,4,3
BZID-1304361647,5,3
BZID-1304353489,2,5
BZID-1304608427,3,5
BZID-1304596290,1,1
BZID-1304595790,11,5
BZID-1304597412,6,4
BZID-1304599414,5,5
BZID-1304577861,2,5
BZID-1304563283,13,5
BZID-1304562622,17,5
BZID-1304558201,4,4
BZID-1304355692,84,3
BZID-1304423514,2,5
BZID-1304428786,1,4
BZID-1304402361,2,5
BZID-1304462081,18,2
BZID-1304412658,4,3
BZID-1304402103,5,4
BZID-1304464799,39,2
BZID-1304476168,5,5
BZID-1304410028,87,3
BZID-1304441533,5,5
BZID-1304430295,27,3
BZID-1304401104,1,5
BZID-1304446463,7,4
BZID-1304400774,22,3
BZID-1304460218,26,5
BZID-1304392508,1,5
BZID-1304397170,1,5
BZID-1304397197,1,1
BZID-1304396931,7,5
BZID-1304386451,1,5
BZID-1304387516,44,5
BZID-1304375249,124,3
BZID-1304366904,13,2
BZID-1304361257,3,5
BZID-1304360388,15,5
BZID-1304604785,24,4
BZID-1304604862,1,5
BZID-1304603804,22,4
BZID-1304396060,2,5
BZID-1304600548,5,3
BZID-1304576816,12,5
BZID-1304576631,2,5
BZID-1304451292,23,4
BZID-1304422424,1,5
BZID-1304422470,11,5
BZID-1304456993,1,5
BZID-1304420485,1,5
BZID-1304469993,1,5
BZID-1304466623,2,5
BZID-1304478948,19,5
BZID-1304435335,21,3
BZID-1304454310,23,5
BZID-1304404129,2,5
BZID-1304390531,24,3
BZID-1304392558,3,5
BZID-1304393460,27,5
BZID-1304394499,1,5
BZID-1304396784,3,3
BZID-1304390505,2,5
BZID-1304377319,1,1
BZID-1304369539,3,1
BZID-1304364608,1,5
BZID-1304352990,1,5
BZID-1304605596,30,5
BZID-1304473423,10,3
BZID-1304598748,1,5
BZID-1304390171,1,5
BZID-1304600234,12,4
BZID-1304396025,3,5
BZID-1304578469,32,5
BZID-1304577261,3,4
BZID-1304561964,1,5
BZID-1304607289,2,4
BZID-1304545195,2,5
BZID-1304566506,26,5
BZID-1304520632,1,5
BZID-1304429976,5,3
BZID-1304463376,2,5
BZID-1304407348,30,5
BZID-1304418967,1,5
BZID-1304426707,1,5
BZID-1304460574,4,5
BZID-1304420357,10,3
BZID-1304463257,30,5
BZID-1304478499,50,5
BZID-1304442385,4,5
BZID-1304463163,5,4
BZID-1304409348,3,5
BZID-1304445716,4,5
