businessid,target_schemes_count,milestones_achieved_count,total_jc_earned
BZID-1304460768,2,0,0.000000
BZID-1304398007,2,0,0.000000
BZID-1304395827,2,2,80.000000
BZID-1304471241,2,1,40.000000
BZID-1304362149,2,2,85.000000
BZID-1304393141,1,0,0.000000
BZID-1304355459,2,1,45.000000
BZID-1304363862,2,0,0.000000
BZID-1304392853,3,1,40.000000
BZID-1304444584,2,0,0.000000
BZID-1304397737,2,0,0.000000
BZID-1304467100,2,1,80.000000
BZID-1304608075,2,2,85.000000
BZID-1304375044,2,1,20.000000
BZID-1304472281,2,2,125.000000
BZID-1304376221,3,1,40.000000
BZID-1304405355,1,0,0.000000
BZID-1304438904,2,1,40.000000
BZID-1304424305,2,2,80.000000
BZID-1304388992,2,0,0.000000
BZID-1304403223,2,2,125.000000
BZID-1304457553,2,2,80.000000
BZID-1304434846,2,2,125.000000
BZID-1304421477,2,1,40.000000
BZID-1304422776,2,1,45.000000
BZID-1304386679,1,0,0.000000
BZID-1304441933,4,2,125.000000
BZID-1304457739,2,1,40.000000
BZID-1304357385,2,1,20.000000
BZID-1304389651,2,2,125.000000
BZID-1304388358,2,0,0.000000
BZID-1304417424,2,2,85.000000
BZID-1304473169,2,2,4760.000000
BZID-1304389322,2,2,125.000000
BZID-1304422496,2,0,0.000000
BZID-1304458384,2,0,0.000000
BZID-1304399512,2,1,40.000000
BZID-1304350268,2,0,0.000000
BZID-1304594951,2,2,180.000000
BZID-1304448780,2,2,220.000000
BZID-1304609537,2,1,45.000000
BZID-1304438435,2,2,125.000000
BZID-1304385422,2,1,45.000000
BZID-1304421476,2,1,45.000000
BZID-1304427607,2,2,80.000000
BZID-1304356615,2,2,85.000000
BZID-1304394812,2,2,125.000000
BZID-1304457750,2,1,85.000000
BZID-1304358659,2,0,0.000000
BZID-1304449985,2,2,80.000000
BZID-1304388361,2,1,40.000000
BZID-1304595890,2,2,180.000000
BZID-1304462708,2,0,0.000000
BZID-1304437760,2,1,45.000000
BZID-1304383306,2,2,125.000000
BZID-1304356136,2,1,45.000000
BZID-1304399735,2,1,40.000000
BZID-1304362464,2,0,0.000000
BZID-1304419664,2,2,125.000000
BZID-1304397884,2,2,185.000000
BZID-1304353462,2,2,85.000000
BZID-1304462332,2,1,40.000000
BZID-1304426501,2,1,40.000000
BZID-1304364192,2,2,140.000000
BZID-1304420775,2,2,125.000000
BZID-1304606233,2,2,235.000000
BZID-1304460409,1,1,40.000000
BZID-1304438318,2,1,40.000000
BZID-1304387773,2,1,40.000000
BZID-1304461210,2,2,80.000000
BZID-1304367819,2,2,185.000000
BZID-1304417416,2,0,0.000000
BZID-1304388301,2,2,125.000000
BZID-1304385914,2,2,180.000000
BZID-1304410408,2,0,0.000000
BZID-1304351614,2,2,235.000000
BZID-1304477355,3,2,3810.000000
BZID-1304449404,2,2,80.000000
BZID-1304406024,2,2,175.000000
BZID-1304465158,2,2,85.000000
BZID-1304389793,2,2,220.000000
BZID-1304358453,1,1,85.000000
BZID-1304354971,3,1,40.000000
BZID-1304606735,2,1,45.000000
BZID-1304412953,2,2,220.000000
BZID-1304606205,2,1,20.000000
BZID-1304461858,2,1,85.000000
BZID-1304597845,2,1,100.000000
BZID-1304370970,2,2,80.000000
BZID-1304378048,2,2,80.000000
BZID-1304598813,2,2,185.000000
BZID-1304356324,2,2,235.000000
BZID-1304367562,2,2,85.000000
BZID-1304609742,2,2,235.000000
BZID-1304608403,2,2,140.000000
BZID-1304423920,2,0,0.000000
BZID-1304350535,2,2,180.000000
BZID-1304386579,2,1,40.000000
BZID-1304460811,1,0,0.000000
BZID-1304466517,3,0,0.000000
BZID-1304366124,1,0,0.000000
BZID-1304391627,2,1,40.000000
BZID-1304605583,2,2,85.000000
BZID-1304384246,2,1,45.000000
BZID-1304419919,2,0,0.000000
BZID-1304450765,3,2,80.000000
BZID-1304358308,2,0,0.000000
BZID-1304554316,1,1,100.000000
BZID-1304367343,1,0,0.000000
BZID-1304420766,1,0,0.000000
BZID-1304608155,2,2,65.000000
BZID-1304599331,1,0,0.000000
BZID-1304364105,1,1,20.000000
BZID-1304590520,2,0,0.000000
BZID-1304410265,2,0,0.000000
BZID-1304368350,2,1,20.000000
BZID-1304595965,2,2,145.000000
BZID-1304568286,1,1,100.000000
BZID-1304560430,1,0,0.000000
BZID-1304555528,1,1,20.000000
BZID-1304414851,2,0,0.000000
BZID-1304427275,2,2,65.000000
BZID-1304407007,1,1,20.000000
BZID-1304566222,1,1,100.000000
BZID-1304428641,2,2,40.000000
BZID-1304382905,2,0,0.000000
BZID-1304590530,2,1,20.000000
BZID-1304370029,1,0,0.000000
BZID-1304389332,2,1,20.000000
BZID-1304609371,2,0,0.000000
BZID-1304349994,1,0,0.000000
BZID-1304420264,1,1,20.000000
BZID-1304358446,1,0,0.000000
BZID-1304607321,2,0,0.000000
BZID-1304404845,2,1,20.000000
BZID-1304563390,2,0,0.000000
BZID-1304471938,2,1,20.000000
BZID-1304598310,2,0,0.000000
BZID-1304563902,2,0,0.000000
BZID-1304448323,2,2,65.000000
BZID-1304546089,1,0,0.000000
BZID-1304596457,2,2,65.000000
BZID-1304385310,1,0,0.000000
BZID-1304601031,2,2,145.000000
BZID-1304404989,1,0,0.000000
BZID-1304594708,1,1,20.000000
BZID-1304392627,1,0,0.000000
BZID-1304554213,1,1,100.000000
BZID-1304598468,2,0,0.000000
BZID-1304418310,1,0,0.000000
BZID-1304562112,1,1,20.000000
BZID-1304608050,1,0,0.000000
BZID-1304351873,1,0,0.000000
BZID-1304590425,2,2,145.000000
BZID-1304356119,2,2,40.000000
BZID-1304605523,1,0,0.000000
BZID-1304366108,1,0,0.000000
BZID-1304352246,2,2,90.000000
BZID-1304366512,1,0,0.000000
BZID-1304419571,2,1,20.000000
BZID-1304398075,1,0,0.000000
BZID-1304385342,2,1,20.000000
BZID-1304604427,2,2,145.000000
BZID-1304604689,1,0,0.000000
BZID-1304566567,1,0,0.000000
BZID-1304609169,2,2,90.000000
BZID-1304412542,1,0,0.000000
BZID-1304429765,2,1,20.000000
BZID-1304424631,2,2,120.000000
BZID-1304398452,2,1,20.000000
BZID-1304422840,2,0,0.000000
BZID-1304563443,1,0,0.000000
BZID-1304374920,2,0,0.000000
BZID-1304607246,2,0,0.000000
BZID-1304610554,2,0,0.000000
BZID-1304376029,2,1,45.000000
BZID-1304411085,1,0,0.000000
BZID-1304362020,1,1,20.000000
BZID-1304397930,1,1,20.000000
BZID-1304361343,1,0,0.000000
BZID-1304356585,1,0,0.000000
BZID-1304359265,1,1,20.000000
BZID-1304569564,1,0,0.000000
BZID-1304364352,2,1,20.000000
BZID-1304589305,2,1,45.000000
BZID-1304392507,2,1,45.000000
BZID-1304437497,1,1,100.000000
BZID-1304405628,2,1,20.000000
BZID-1304367449,2,0,0.000000
BZID-1304377008,2,2,65.000000
BZID-1304558163,1,0,0.000000
BZID-1304608520,1,1,45.000000
BZID-1304567380,1,1,100.000000
BZID-1304407037,1,0,0.000000
BZID-1304351437,2,1,20.000000
BZID-1304576945,2,2,40.000000
BZID-1304380935,2,0,0.000000
BZID-1304556763,1,0,0.000000
BZID-1304554763,1,1,20.000000
BZID-1304559702,1,1,20.000000
BZID-1304417734,1,0,0.000000
BZID-1304394527,1,1,20.000000
BZID-1304415088,2,0,0.000000
BZID-1304356292,2,2,40.000000
BZID-1304577725,2,1,45.000000
BZID-1304568393,1,1,20.000000
BZID-1304411097,2,1,20.000000
BZID-1304610069,2,2,65.000000
BZID-1304608208,2,0,0.000000
BZID-1304578385,2,1,20.000000
BZID-1304569074,1,0,0.000000
BZID-1304421086,1,0,0.000000
BZID-1304405338,1,0,0.000000
BZID-1304590775,2,2,65.000000
BZID-1304420406,2,2,65.000000
BZID-1304598322,2,2,65.000000
BZID-1304561930,1,1,20.000000
BZID-1304569807,1,1,20.000000
BZID-1304354714,2,2,40.000000
BZID-1304406877,1,0,0.000000
BZID-1304375752,2,2,90.000000
BZID-1304421748,1,1,20.000000
BZID-1304564357,1,1,100.000000
BZID-1304361978,2,1,100.000000
BZID-1304380802,2,2,40.000000
BZID-1304401325,2,0,0.000000
BZID-1304605917,2,0,0.000000
BZID-1304577300,2,1,100.000000
BZID-1304448129,1,0,0.000000
BZID-1304408534,2,0,0.000000
BZID-1304405169,2,1,45.000000
BZID-1304472020,6,4,185.000000
BZID-1304442916,3,2,80.000000
BZID-1304369650,2,0,0.000000
BZID-1304458314,2,2,80.000000
BZID-1304473810,2,2,4270.000000
BZID-1304445833,6,3,180.000000
BZID-1304396527,2,1,40.000000
BZID-1304469863,2,1,40.000000
BZID-1304408691,2,1,40.000000
BZID-1304466470,2,0,0.000000
BZID-1304429461,2,0,0.000000
BZID-1304450962,2,1,40.000000
BZID-1304359817,1,0,0.000000
BZID-1304377859,2,2,80.000000
BZID-1304474952,2,0,0.000000
BZID-1304378892,2,1,20.000000
BZID-1304477533,2,2,125.000000
BZID-1304478687,2,0,0.000000
BZID-1304430049,1,0,0.000000
BZID-1304436234,2,1,40.000000
BZID-1304357313,1,0,0.000000
BZID-1304393855,1,0,0.000000
BZID-1304375825,2,1,40.000000
BZID-1304395050,1,0,0.000000
BZID-1304389780,2,2,220.000000
BZID-1304360030,2,1,40.000000
BZID-1304447821,1,0,0.000000
BZID-1304379798,1,0,0.000000
BZID-1304384702,2,0,0.000000
BZID-1304462630,2,1,40.000000
BZID-1304448554,2,0,0.000000
BZID-1304390140,1,0,0.000000
BZID-1304467160,4,3,235.000000
BZID-1304383997,2,2,335.000000
BZID-1304362741,2,2,170.000000
BZID-1304415555,2,2,80.000000
BZID-1304403497,2,2,165.000000
BZID-1304422208,2,2,165.000000
BZID-1304361222,2,2,335.000000
BZID-1304379240,3,2,215.000000
BZID-1304476497,2,0,0.000000
BZID-1304377383,2,1,85.000000
BZID-1304406113,2,1,45.000000
BZID-1304383671,1,1,40.000000
BZID-1304411239,2,0,0.000000
BZID-1304429252,2,1,45.000000
BZID-1304428289,2,0,0.000000
BZID-1304464643,2,0,0.000000
BZID-1304373314,2,0,0.000000
BZID-1304378052,2,0,0.000000
BZID-1304443755,8,6,510.000000
BZID-1304419804,4,0,0.000000
BZID-1304460786,1,0,0.000000
BZID-1304373305,2,2,220.000000
BZID-1304440550,2,2,80.000000
BZID-1304391042,2,2,125.000000
BZID-1304471093,2,0,0.000000
BZID-1304371293,2,2,270.000000
BZID-1304403975,1,0,0.000000
BZID-1304377646,2,1,40.000000
BZID-1304416162,2,1,85.000000
BZID-1304416202,2,1,40.000000
BZID-1304389593,1,0,0.000000
BZID-1304351608,2,1,40.000000
BZID-1304351590,2,1,135.000000
BZID-1304472529,2,1,45.000000
BZID-1304410142,1,1,40.000000
BZID-1304350764,2,0,0.000000
BZID-1304359184,2,1,40.000000
BZID-1304453824,2,0,0.000000
BZID-1304470373,2,0,0.000000
BZID-1304406535,2,0,0.000000
BZID-1304373656,2,2,335.000000
BZID-1304360845,2,2,270.000000
BZID-1304357405,2,1,85.000000
BZID-1304350725,1,1,40.000000
BZID-1304449146,3,2,370.000000
BZID-1304413488,2,2,335.000000
BZID-1304386832,2,2,175.000000
BZID-1304405156,2,1,40.000000
BZID-1304396462,2,2,215.000000
BZID-1304407464,2,1,135.000000
BZID-1304479554,2,1,200.000000
BZID-1304365457,2,0,0.000000
BZID-1304465809,1,0,0.000000
BZID-1304382724,2,1,135.000000
BZID-1304392197,2,1,80.000000
BZID-1304421791,2,2,335.000000
BZID-1304409103,3,2,335.000000
BZID-1304420385,2,2,160.000000
BZID-1304401960,1,0,0.000000
BZID-1304605255,2,1,100.000000
BZID-1304419824,2,1,80.000000
BZID-1304394061,2,2,335.000000
BZID-1304398190,2,2,160.000000
BZID-1304439459,2,1,270.000000
BZID-1304390367,2,1,80.000000
BZID-1304353431,2,2,335.000000
BZID-1304478763,2,1,85.000000
BZID-1304464770,2,0,0.000000
BZID-1304473628,2,2,215.000000
BZID-1304425802,2,2,160.000000
BZID-1304415616,2,2,215.000000
BZID-1304387834,2,1,80.000000
BZID-1304406508,2,2,335.000000
BZID-1304459761,2,2,40.000000
BZID-1304413452,2,2,160.000000
BZID-1304419241,2,2,220.000000
BZID-1304398631,2,1,80.000000
BZID-1304462120,2,0,0.000000
BZID-1304436463,2,0,0.000000
BZID-1304606830,2,2,300.000000
BZID-1304441263,2,1,80.000000
BZID-1304349545,2,2,180.000000
BZID-1304354822,2,2,215.000000
BZID-1304476688,3,2,1680.000000
BZID-1304412925,2,1,80.000000
BZID-1304358792,2,2,335.000000
BZID-1304352681,2,2,335.000000
BZID-1304456227,2,1,80.000000
BZID-1304474020,3,1,135.000000
BZID-1304457421,2,0,0.000000
BZID-1304438365,2,1,135.000000
BZID-1304413061,2,0,0.000000
BZID-1304610716,3,2,105.000000
BZID-1304351890,2,2,335.000000
BZID-1304449716,3,2,85.000000
BZID-1304472645,2,0,0.000000
BZID-1304461165,2,2,470.000000
BZID-1304471504,3,0,0.000000
BZID-1304472015,4,3,795.000000
BZID-1304399522,2,1,135.000000
BZID-1304393120,2,1,135.000000
BZID-1304392570,2,1,135.000000
BZID-1304408552,2,1,80.000000
BZID-1304405516,2,0,0.000000
BZID-1304372749,2,1,80.000000
BZID-1304398580,2,2,300.000000
BZID-1304470174,1,0,0.000000
BZID-1304430371,2,0,0.000000
BZID-1304470382,2,1,1660.000000
BZID-1304438243,2,2,955.000000
BZID-1304595162,2,1,100.000000
BZID-1304603736,2,1,100.000000
BZID-1304609030,2,2,620.000000
BZID-1304423245,3,2,955.000000
BZID-1304474879,3,0,0.000000
BZID-1304449029,2,1,520.000000
BZID-1304451117,2,0,0.000000
BZID-1304439321,2,2,785.000000
BZID-1304448604,1,0,0.000000
BZID-1304355699,2,1,100.000000
BZID-1304414178,2,2,785.000000
BZID-1304461980,2,1,710.000000
BZID-1304430951,2,1,80.000000
BZID-1304374602,2,1,80.000000
BZID-1304414331,3,1,80.000000
BZID-1304457206,3,3,220.000000
BZID-1304359621,2,0,0.000000
BZID-1304410288,1,1,80.000000
BZID-1304418056,2,2,160.000000
BZID-1304464618,3,2,145.000000
BZID-1304457107,2,0,0.000000
BZID-1304463829,2,2,215.000000
BZID-1304469803,3,2,140.000000
BZID-1304467880,2,1,80.000000
BZID-1304450247,2,1,80.000000
BZID-1304457934,2,2,335.000000
BZID-1304462456,1,0,0.000000
BZID-1304427012,2,0,0.000000
BZID-1304466146,2,0,0.000000
BZID-1304409527,2,2,160.000000
BZID-1304415266,2,0,0.000000
BZID-1304383033,2,1,80.000000
BZID-1304375144,2,2,160.000000
BZID-1304414710,2,2,270.000000
BZID-1304420346,2,2,160.000000
BZID-1304412640,2,1,80.000000
BZID-1304425877,2,1,135.000000
BZID-1304451032,2,2,270.000000
BZID-1304422059,3,1,80.000000
BZID-1304437828,2,1,80.000000
BZID-1304461335,1,0,0.000000
BZID-1304428408,1,0,0.000000
BZID-1304478551,3,1,80.000000
BZID-1304438533,1,0,0.000000
BZID-1304424621,2,2,160.000000
BZID-1304421803,3,1,80.000000
BZID-1304467199,2,0,0.000000
BZID-1304376039,2,0,0.000000
BZID-1304361793,1,0,0.000000
BZID-1304402083,2,1,80.000000
BZID-1304444373,1,0,0.000000
BZID-1304401907,2,0,0.000000
BZID-1304462928,2,2,280.000000
BZID-1304354978,2,2,270.000000
BZID-1304411879,2,2,160.000000
BZID-1304365508,2,2,160.000000
BZID-1304375336,2,0,0.000000
BZID-1304375772,2,0,0.000000
BZID-1304352497,2,2,160.000000
BZID-1304431629,2,0,0.000000
BZID-1304448483,4,2,215.000000
BZID-1304386557,2,2,215.000000
BZID-1304435933,2,0,0.000000
BZID-1304437917,2,2,160.000000
BZID-1304426259,2,1,80.000000
BZID-1304447849,2,1,135.000000
BZID-1304472695,2,2,160.000000
BZID-1304469010,3,2,215.000000
BZID-1304365305,2,0,0.000000
BZID-1304395833,2,0,0.000000
BZID-1304462527,2,1,710.000000
BZID-1304418536,2,2,270.000000
BZID-1304443981,2,1,80.000000
BZID-1304391359,1,0,0.000000
BZID-1304440443,2,0,0.000000
BZID-1304430248,2,0,0.000000
BZID-1304401349,2,0,0.000000
BZID-1304416052,2,0,0.000000
BZID-1304396970,2,1,40.000000
BZID-1304408467,2,2,215.000000
BZID-1304438234,2,1,80.000000
BZID-1304461440,2,1,135.000000
BZID-1304433774,2,0,0.000000
BZID-1304450475,2,0,0.000000
BZID-1304420493,3,2,220.000000
BZID-1304361064,2,1,85.000000
BZID-1304608827,2,2,180.000000
BZID-1304391057,2,2,215.000000
BZID-1304436262,2,1,270.000000
BZID-1304448171,2,2,160.000000
BZID-1304442202,1,0,0.000000
BZID-1304603959,2,2,300.000000
BZID-1304350974,2,2,335.000000
BZID-1304475226,2,0,0.000000
BZID-1304422436,2,2,160.000000
BZID-1304362909,1,1,135.000000
BZID-1304419774,2,1,40.000000
BZID-1304382215,2,2,215.000000
BZID-1304412929,2,2,175.000000
BZID-1304375374,2,1,135.000000
BZID-1304369514,2,2,335.000000
BZID-1304386655,1,0,0.000000
BZID-1304400644,2,2,285.000000
BZID-1304473798,3,1,85.000000
BZID-1304469313,1,0,0.000000
BZID-1304391027,2,0,0.000000
BZID-1304357542,1,0,0.000000
BZID-1304436079,1,1,40.000000
BZID-1304443608,1,1,40.000000
BZID-1304420221,2,2,215.000000
BZID-1304385866,2,1,40.000000
BZID-1304429758,1,0,0.000000
BZID-1304603200,2,1,100.000000
BZID-1304412716,2,1,135.000000
BZID-1304376390,2,0,0.000000
BZID-1304460956,3,1,135.000000
BZID-1304349412,2,2,400.000000
BZID-1304416452,2,1,135.000000
BZID-1304448748,2,0,0.000000
BZID-1304381689,2,0,0.000000
BZID-1304383387,2,2,270.000000
BZID-1304377186,2,2,400.000000
BZID-1304416427,2,1,200.000000
BZID-1304392350,2,1,135.000000
BZID-1304389265,2,0,0.000000
BZID-1304414584,1,0,0.000000
BZID-1304479036,2,0,0.000000
BZID-1304413995,2,2,235.000000
BZID-1304362765,2,2,270.000000
BZID-1304396105,2,0,0.000000
BZID-1304388159,2,0,0.000000
BZID-1304375786,2,0,0.000000
BZID-1304423480,2,1,40.000000
BZID-1304398602,2,0,0.000000
BZID-1304403671,2,0,0.000000
BZID-1304392263,2,1,40.000000
BZID-1304423966,1,1,135.000000
BZID-1304374444,2,2,85.000000
BZID-1304605038,2,1,45.000000
BZID-1304415708,2,2,125.000000
BZID-1304415775,2,0,0.000000
BZID-1304432125,1,0,0.000000
BZID-1304408474,2,1,85.000000
BZID-1304423946,3,1,20.000000
BZID-1304392337,2,2,80.000000
BZID-1304479777,2,1,1400.000000
BZID-1304419103,2,2,220.000000
BZID-1304475886,2,1,80.000000
BZID-1304382608,2,2,245.000000
BZID-1304475260,3,1,200.000000
BZID-1304394560,1,0,0.000000
BZID-1304426038,2,0,0.000000
BZID-1304409860,2,2,220.000000
BZID-1304382861,2,2,300.000000
BZID-1304450385,2,1,80.000000
BZID-1304426777,2,0,0.000000
BZID-1304595258,2,2,300.000000
BZID-1304371963,2,1,85.000000
BZID-1304362088,1,0,0.000000
BZID-1304607683,2,2,300.000000
BZID-1304473705,2,1,200.000000
BZID-1304392732,2,2,335.000000
BZID-1304464043,2,0,0.000000
BZID-1304382462,2,0,0.000000
BZID-1304608498,2,2,235.000000
BZID-1304409556,2,0,0.000000
BZID-1304609222,2,2,300.000000
BZID-1304379711,2,2,165.000000
BZID-1304453809,2,0,0.000000
BZID-1304604928,2,2,235.000000
BZID-1304433696,2,0,0.000000
BZID-1304595255,2,1,100.000000
BZID-1304450608,2,2,285.000000
BZID-1304465039,1,0,0.000000
BZID-1304383351,1,0,0.000000
BZID-1304438229,1,1,80.000000
BZID-1304470384,2,2,85.000000
BZID-1304414206,2,0,0.000000
BZID-1304459595,1,1,40.000000
BZID-1304476582,1,0,0.000000
BZID-1304477808,1,0,0.000000
BZID-1304393817,3,1,20.000000
BZID-1304604633,3,2,40.000000
BZID-1304605474,3,2,30.000000
BZID-1304416737,2,0,0.000000
BZID-1304466052,2,1,45.000000
BZID-1304474500,2,1,615.000000
BZID-1304435151,2,2,40.000000
BZID-1304426730,2,0,0.000000
BZID-1304607754,3,2,40.000000
BZID-1304609910,3,2,105.000000
BZID-1304427113,3,0,0.000000
BZID-1304562641,2,0,0.000000
BZID-1304376417,3,1,20.000000
BZID-1304372499,2,1,40.000000
BZID-1304596189,3,1,20.000000
BZID-1304577758,2,1,45.000000
BZID-1304577761,2,1,5.000000
BZID-1304597643,3,0,0.000000
BZID-1304596641,3,2,65.000000
BZID-1304600949,3,2,105.000000
BZID-1304466656,2,1,5.000000
BZID-1304596348,3,3,150.000000
BZID-1304574691,3,2,115.000000
BZID-1304383020,3,0,0.000000
BZID-1304401034,1,0,0.000000
BZID-1304423456,2,0,0.000000
BZID-1304382283,2,0,0.000000
BZID-1304422370,2,1,20.000000
BZID-1304403336,2,1,20.000000
BZID-1304370008,2,2,40.000000
BZID-1304598908,2,2,65.000000
BZID-1304370393,1,0,0.000000
BZID-1304407868,2,0,0.000000
BZID-1304468628,2,0,0.000000
BZID-1304596734,1,1,20.000000
BZID-1304391834,2,2,40.000000
BZID-1304359424,1,0,0.000000
BZID-1304349772,1,0,0.000000
BZID-1304555401,1,1,45.000000
BZID-1304377403,1,0,0.000000
BZID-1304364947,1,0,0.000000
BZID-1304382157,2,2,145.000000
BZID-1304596404,2,1,20.000000
BZID-1304396253,2,0,0.000000
BZID-1304410404,2,2,65.000000
BZID-1304351204,2,2,40.000000
BZID-1304608088,2,1,20.000000
BZID-1304605768,1,0,0.000000
BZID-1304575164,1,1,45.000000
BZID-1304557743,1,1,100.000000
BZID-1304357021,2,1,20.000000
BZID-1304355928,2,0,0.000000
BZID-1304420467,2,0,0.000000
BZID-1304609969,2,1,20.000000
BZID-1304392506,2,2,65.000000
BZID-1304416259,2,0,0.000000
BZID-1304351229,1,0,0.000000
BZID-1304381043,2,2,90.000000
BZID-1304578540,2,2,120.000000
BZID-1304419758,2,0,0.000000
BZID-1304382205,2,1,20.000000
BZID-1304474063,1,0,0.000000
BZID-1304436369,1,1,20.000000
BZID-1304413457,1,0,0.000000
BZID-1304379592,2,2,90.000000
BZID-1304427611,1,0,0.000000
BZID-1304598503,2,2,40.000000
BZID-1304374093,2,0,0.000000
BZID-1304363512,1,0,0.000000
BZID-1304555390,1,0,0.000000
BZID-1304447830,1,0,0.000000
BZID-1304386602,1,0,0.000000
BZID-1304410724,1,1,45.000000
BZID-1304399381,1,0,0.000000
BZID-1304377808,2,0,0.000000
BZID-1304406618,1,0,0.000000
BZID-1304556112,1,1,45.000000
BZID-1304388268,1,0,0.000000
BZID-1304396679,1,1,100.000000
BZID-1304420291,1,0,0.000000
BZID-1304371569,2,1,20.000000
BZID-1304376911,1,0,0.000000
BZID-1304546899,1,1,100.000000
BZID-1304364726,2,0,0.000000
BZID-1304406961,2,0,0.000000
BZID-1304557443,1,0,0.000000
BZID-1304597165,2,0,0.000000
BZID-1304407151,1,0,0.000000
BZID-1304368351,2,2,40.000000
BZID-1304608573,2,2,65.000000
BZID-1304403306,1,0,0.000000
BZID-1304577597,2,2,200.000000
BZID-1304372839,2,1,100.000000
BZID-1304595959,2,0,0.000000
BZID-1304561985,1,1,100.000000
BZID-1304410776,2,2,65.000000
BZID-1304461046,2,1,20.000000
BZID-1304421041,2,2,40.000000
BZID-1304361929,2,0,0.000000
BZID-1304448944,1,0,0.000000
BZID-1304393784,1,0,0.000000
BZID-1304603310,2,0,0.000000
BZID-1304393038,1,1,100.000000
BZID-1304598551,2,2,145.000000
BZID-1304603599,2,0,0.000000
BZID-1304409243,2,1,20.000000
BZID-1304411022,2,0,0.000000
BZID-1304568153,1,1,100.000000
BZID-1304399951,1,0,0.000000
BZID-1304576906,2,1,45.000000
BZID-1304598021,2,2,40.000000
BZID-1304363465,1,0,0.000000
BZID-1304369974,1,0,0.000000
BZID-1304556667,1,0,0.000000
BZID-1304578352,2,0,0.000000
BZID-1304363976,2,0,0.000000
BZID-1304590404,2,2,40.000000
BZID-1304423051,2,0,0.000000
BZID-1304604779,1,0,0.000000
BZID-1304375805,2,0,0.000000
BZID-1304365352,1,0,0.000000
BZID-1304561240,1,0,0.000000
BZID-1304359822,1,0,0.000000
BZID-1304351695,2,1,45.000000
BZID-1304411833,2,1,20.000000
BZID-1304420012,2,0,0.000000
BZID-1304371471,2,2,65.000000
BZID-1304351983,2,2,90.000000
BZID-1304461329,1,0,0.000000
BZID-1304408678,1,0,0.000000
BZID-1304564113,2,2,145.000000
BZID-1304407619,2,1,20.000000
BZID-1304420060,2,2,40.000000
BZID-1304388191,1,0,0.000000
BZID-1304366598,2,2,40.000000
BZID-1304556045,1,1,100.000000
BZID-1304357109,2,1,45.000000
BZID-1304356235,2,1,20.000000
BZID-1304466971,2,1,20.000000
BZID-1304386885,1,0,0.000000
BZID-1304597138,2,1,45.000000
BZID-1304355653,2,0,0.000000
BZID-1304560942,1,1,45.000000
BZID-1304353531,1,0,0.000000
BZID-1304577331,1,1,20.000000
BZID-1304608469,2,2,65.000000
BZID-1304421541,2,2,90.000000
BZID-1304390855,2,2,65.000000
BZID-1304589271,1,0,0.000000
BZID-1304395037,1,1,20.000000
BZID-1304384155,2,1,20.000000
BZID-1304397525,2,0,0.000000
BZID-1304577688,1,0,0.000000
BZID-1304598269,1,0,0.000000
BZID-1304408368,2,1,20.000000
BZID-1304397557,1,0,0.000000
BZID-1304567499,1,1,100.000000
BZID-1304406809,2,2,65.000000
BZID-1304352562,1,0,0.000000
BZID-1304440094,1,0,0.000000
BZID-1304412571,1,0,0.000000
BZID-1304598991,1,1,45.000000
BZID-1304405356,2,0,0.000000
BZID-1304604106,2,2,40.000000
BZID-1304355013,2,0,0.000000
BZID-1304577282,2,1,45.000000
BZID-1304420873,1,0,0.000000
BZID-1304399308,1,0,0.000000
BZID-1304361089,1,0,0.000000
BZID-1304607248,2,1,45.000000
BZID-1304415072,1,0,0.000000
BZID-1304557498,1,1,20.000000
BZID-1304571416,1,1,45.000000
BZID-1304355643,2,1,20.000000
BZID-1304558048,1,0,0.000000
BZID-1304462378,2,1,20.000000
BZID-1304366907,2,1,20.000000
BZID-1304412774,1,0,0.000000
BZID-1304473181,1,0,0.000000
BZID-1304562029,1,0,0.000000
BZID-1304398664,2,0,0.000000
BZID-1304414321,2,0,0.000000
BZID-1304369342,1,1,20.000000
BZID-1304600371,2,1,45.000000
BZID-1304597650,1,1,20.000000
BZID-1304604280,2,1,45.000000
BZID-1304396614,1,0,0.000000
BZID-1304429264,1,0,0.000000
BZID-1304387259,2,1,20.000000
BZID-1304610535,2,0,0.000000
BZID-1304568753,1,1,100.000000
BZID-1304350823,2,0,0.000000
BZID-1304386117,1,0,0.000000
BZID-1304558961,1,0,0.000000
BZID-1304607050,2,0,0.000000
BZID-1304577754,1,0,0.000000
BZID-1304363510,2,1,20.000000
BZID-1304608416,2,1,20.000000
BZID-1304351280,2,0,0.000000
BZID-1304354979,2,1,20.000000
BZID-1304460358,1,0,0.000000
BZID-1304411873,1,0,0.000000
BZID-1304422778,1,1,20.000000
BZID-1304604653,2,1,20.000000
BZID-1304426956,1,1,20.000000
BZID-1304362734,1,0,0.000000
BZID-1304603630,2,2,65.000000
BZID-1304397355,1,1,20.000000
BZID-1304608021,2,2,40.000000
BZID-1304363155,1,0,0.000000
BZID-1304425603,2,0,0.000000
BZID-1304596256,2,1,45.000000
BZID-1304377868,2,1,20.000000
BZID-1304408683,1,0,0.000000
BZID-1304611006,2,2,145.000000
BZID-1304598398,2,1,20.000000
BZID-1304606729,2,0,0.000000
BZID-1304373090,2,0,0.000000
BZID-1304560536,1,0,0.000000
BZID-1304387179,2,2,65.000000
BZID-1304419969,2,0,0.000000
