businessid,calls
BZID-1304355777,2
BZID-1304464695,4
BZID-1304426109,2
BZID-1304460558,3
BZID-1304393581,1
BZID-1304476241,2
BZID-1304419339,4
BZID-1304438851,4
BZID-1304441843,3
BZID-1304385371,1
BZID-1304462805,4
BZID-1304443307,1
BZID-1304409069,9
BZID-1304414990,7
BZID-1304433908,3
BZID-1304409450,4
BZID-1304375753,1
BZID-1304422756,2
BZID-1304473163,1
BZID-1304596892,2
BZID-1304607019,1
BZID-1304461460,10
BZID-1304600074,1
BZID-1304452870,3
BZID-1304424195,1
BZID-1304457084,4
BZID-1304387089,1
BZID-1304421881,1
BZID-1304375126,1
BZID-1304418126,2
BZID-1304597968,2
BZID-1304597093,3
BZID-1304417110,3
BZID-1304398988,1
BZID-1304387907,1
BZID-1304569392,5
BZID-1304351351,2
BZID-1304547473,5
BZID-1304367070,1
BZID-1304548850,1
BZID-1304390863,1
BZID-1304611158,14
BZID-1304433128,1
BZID-1304369390,3
BZID-1304413015,1
BZID-1304463132,12
BZID-1304437953,1
BZID-1304447203,4
BZID-1304393724,5
BZID-1304413579,1
BZID-1304394429,1
BZID-1304378732,1
BZID-1304414819,1
BZID-1304365867,1
BZID-1304351554,1
BZID-1304408891,1
BZID-1304407418,2
BZID-1304551382,2
BZID-1304552104,4
BZID-1304358369,3
BZID-1304609870,12
BZID-1304391521,1
BZID-1304417247,1
BZID-1304576939,1
BZID-1304418467,2
BZID-1304594911,3
BZID-1304608238,1
BZID-1304399589,3
BZID-1304408185,1
BZID-1304474125,2
BZID-1304480098,4
BZID-1304417623,2
BZID-1304410184,4
BZID-1304566954,2
BZID-1304356164,2
BZID-1304378782,4
BZID-1304358425,2
BZID-1304601011,2
BZID-1304456938,2
BZID-1304414021,1
BZID-1304378166,3
BZID-1304388780,8
BZID-1304387182,9
BZID-1304378140,10
BZID-1304476006,3
BZID-1304437318,3
BZID-1304455737,4
BZID-1304463966,1
BZID-1304607899,2
BZID-1304375563,3
BZID-1304446947,7
BZID-1304424422,2
BZID-1304429744,1
BZID-1304377192,4
BZID-1304446352,1
BZID-1304597212,2
BZID-1304381168,1
BZID-1304365481,1
BZID-1304385983,3
BZID-1304474391,3
BZID-1304423816,1
BZID-1304365264,1
BZID-1304415852,1
BZID-1304388168,6
BZID-1304435032,2
BZID-1304466257,1
BZID-1304449085,3
BZID-1304355468,1
BZID-1304604696,5
BZID-1304398971,5
BZID-1304406525,1
BZID-1304379668,1
BZID-1304451294,1
BZID-1304474360,1
BZID-1304385071,1
BZID-1304398943,2
BZID-1304396744,4
BZID-1304399958,1
BZID-1304408347,2
BZID-1304388498,1
BZID-1304550219,1
BZID-1304350696,1
BZID-1304444901,1
BZID-1304442368,1
BZID-1304384179,3
BZID-1304398697,9
BZID-1304478720,3
BZID-1304428439,4
BZID-1304469935,2
BZID-1304418825,2
BZID-1304547465,1
BZID-1304396338,1
BZID-1304608528,1
BZID-1304416952,3
BZID-1304411519,1
BZID-1304469486,1
BZID-1304479484,3
BZID-1304477266,4
BZID-1304396268,1
BZID-1304430035,2
BZID-1304424412,2
BZID-1304357202,2
BZID-1304355251,1
BZID-1304388921,1
BZID-1304365713,1
BZID-1304371860,2
BZID-1304422492,1
BZID-1304396230,2
BZID-1304439163,4
BZID-1304393582,3
BZID-1304604984,2
BZID-1304411386,1
BZID-1304469301,3
BZID-1304450372,1
BZID-1304413112,6
BZID-1304369855,1
BZID-1304436624,2
BZID-1304448548,2
BZID-1304397396,2
BZID-1304563327,1
BZID-1304393219,1
BZID-1304597776,3
BZID-1304418943,2
BZID-1304610805,2
BZID-1304391696,1
BZID-1304351251,1
BZID-1304552773,1
BZID-1304396579,4
BZID-1304457170,2
BZID-1304469064,4
BZID-1304434638,2
BZID-1304371442,1
BZID-1304540173,2
BZID-1304396861,1
BZID-1304394952,4
BZID-1304469360,1
BZID-1304464818,3
BZID-1304355657,1
BZID-1304477555,2
BZID-1304415359,4
BZID-1304367538,2
BZID-1304439076,1
BZID-1304463391,1
BZID-1304374891,4
BZID-1304474775,3
BZID-1304519837,1
BZID-1304398324,4
BZID-1304462783,5
BZID-1304469215,2
BZID-1304351826,2
BZID-1304421206,3
BZID-1304379248,3
BZID-1304373686,2
BZID-1304371217,3
BZID-1304478710,2
BZID-1304386754,1
BZID-1304426874,1
BZID-1304547902,2
BZID-1304417325,1
BZID-1304362591,2
BZID-1304426479,4
BZID-1304462934,3
BZID-1304396304,1
BZID-1304435948,2
BZID-1304370367,2
BZID-1304423599,3
BZID-1304351373,1
BZID-1304384857,6
BZID-1304375451,3
BZID-1304456018,2
BZID-1304595552,1
BZID-1304362069,1
BZID-1304388441,3
BZID-1304424138,1
BZID-1304463074,3
BZID-1304397482,10
BZID-1304400564,1
BZID-1304434617,1
BZID-1304412354,2
BZID-1304353655,2
BZID-1304448265,5
BZID-1304454906,2
BZID-1304397709,1
BZID-1304437272,10
BZID-1304560757,1
BZID-1304374795,1
BZID-1304547053,3
BZID-1304416054,2
BZID-1304608254,2
BZID-1304401025,1
BZID-1304417252,5
BZID-1304447569,1
BZID-1304371962,1
BZID-1304386035,4
BZID-1304434830,2
BZID-1304443625,2
BZID-1304391303,2
BZID-1304407603,1
BZID-1304462039,2
BZID-1304390586,3
BZID-1304451078,4
BZID-1304391563,5
BZID-1304436956,1
BZID-1304438247,3
BZID-1304373164,3
BZID-1304404445,3
BZID-1304416458,2
BZID-1304381744,2
BZID-1304384063,1
BZID-1304563321,4
BZID-1304376084,1
BZID-1304413749,10
BZID-1304607870,1
BZID-1304366172,3
BZID-1304430281,2
BZID-1304364988,1
BZID-1304384769,1
BZID-1304395591,2
BZID-1304430762,1
BZID-1304458196,1
BZID-1304420086,1
BZID-1304422712,1
BZID-1304547064,1
BZID-1304383452,2
BZID-1304467661,1
BZID-1304607126,3
BZID-1304427011,2
BZID-1304422704,1
BZID-1304401899,2
BZID-1304419029,1
BZID-1304382548,1
BZID-1304429808,1
BZID-1304379469,1
BZID-1304380044,2
BZID-1304433158,3
BZID-1304375299,1
BZID-1304391609,1
BZID-1304436020,1
BZID-1304415457,1
BZID-1304423583,6
BZID-1304431206,1
BZID-1304463082,5
BZID-1304478944,3
BZID-1304390991,2
BZID-1304381312,1
BZID-1304519904,1
BZID-1304420390,2
BZID-1304417466,10
BZID-1304450081,2
BZID-1304469949,1
BZID-1304417634,2
BZID-1304568808,1
BZID-1304416689,1
BZID-1304469834,2
BZID-1304405074,3
BZID-1304428691,2
BZID-1304461385,2
BZID-1304605620,1
BZID-1304393169,1
BZID-1304428750,1
BZID-1304418327,2
BZID-1304436890,2
BZID-1304575235,2
BZID-1304419449,2
BZID-1304608870,1
BZID-1304458418,2
BZID-1304449728,1
BZID-1304461432,2
BZID-1304419748,5
BZID-1304401598,2
BZID-1304414996,2
BZID-1304372226,2
BZID-1304366758,4
BZID-1304445398,2
BZID-1304353885,1
BZID-1304419780,14
BZID-1304416105,2
BZID-1304410178,1
BZID-1304400581,1
BZID-1304472922,3
BZID-1304479239,2
BZID-1304449016,1
BZID-1304451222,1
BZID-1304449168,5
BZID-1304436802,2
BZID-1304406401,4
BZID-1304567550,1
BZID-1304448293,1
BZID-1304477368,2
BZID-1304418685,1
BZID-1304392290,1
BZID-1304401650,1
BZID-1304424125,3
BZID-1304409633,1
BZID-1304478541,2
BZID-1304438844,2
BZID-1304349614,4
BZID-1304475665,2
BZID-1304412105,1
BZID-1304421800,1
BZID-1304538326,1
BZID-1304436189,7
BZID-1304444078,1
BZID-1304413077,2
BZID-1304566417,1
BZID-1304471031,1
BZID-1304460879,1
BZID-1304460726,1
BZID-1304428096,1
BZID-1304388561,1
BZID-1304460771,3
BZID-1304409815,1
BZID-1304605191,5
BZID-1304410547,2
BZID-1304359241,9
BZID-1304381217,6
BZID-1304418233,3
BZID-1304375383,2
BZID-1304461826,4
BZID-1304397166,2
BZID-1304360752,2
BZID-1304423782,1
BZID-1304398565,1
BZID-1304610392,1
BZID-1304451255,1
BZID-1304450483,2
BZID-1304391402,1
BZID-1304424469,2
BZID-1304448574,1
BZID-1304464220,2
BZID-1304356054,1
BZID-1304414115,6
BZID-1304551402,1
BZID-1304430608,3
BZID-1304407387,1
BZID-1304607032,3
BZID-1304391715,1
BZID-1304422692,2
BZID-1304607611,1
BZID-1304606030,6
BZID-1304389121,1
BZID-1304463305,2
BZID-1304438883,3
BZID-1304386173,1
BZID-1304437931,2
BZID-1304386861,3
BZID-1304451489,1
BZID-1304437858,1
BZID-1304396539,5
BZID-1304392001,1
BZID-1304420994,2
BZID-1304464264,2
BZID-1304415510,1
BZID-1304439133,1
BZID-1304445109,1
BZID-1304424536,5
BZID-1304551410,2
BZID-1304406641,2
BZID-1304349418,1
BZID-1304380136,2
BZID-1304414037,1
BZID-1304372099,2
BZID-1304594861,1
BZID-1304563870,5
BZID-1304432221,2
BZID-1304433710,2
BZID-1304605896,7
BZID-1304433865,2
BZID-1304380727,3
BZID-1304349781,3
BZID-1304379634,3
BZID-1304458479,1
BZID-1304421094,1
BZID-1304606655,1
BZID-1304409189,3
BZID-1304430606,1
BZID-1304396886,3
BZID-1304349761,1
BZID-1304365788,6
BZID-1304412014,1
BZID-1304470773,1
BZID-1304429553,1
BZID-1304467087,2
BZID-1304424094,2
BZID-1304605581,1
BZID-1304400338,1
BZID-1304436070,2
BZID-1304463719,1
BZID-1304446277,1
BZID-1304464761,2
BZID-1304470011,2
BZID-1304608896,1
BZID-1304467507,3
BZID-1304566416,4
BZID-1304397488,1
BZID-1304441223,1
BZID-1304444556,1
BZID-1304397902,1
BZID-1304375243,1
BZID-1304606850,2
BZID-1304444743,2
BZID-1304531374,1
BZID-1304548168,2
BZID-1304402477,1
BZID-1304440241,2
BZID-1304365206,3
BZID-1304411728,2
BZID-1304357309,1
BZID-1304437229,1
BZID-1304437875,1
BZID-1304437808,1
BZID-1304462171,3
BZID-1304393878,1
BZID-1304405781,1
BZID-1304606420,4
BZID-1304357411,1
BZID-1304550924,2
BZID-1304463893,1
BZID-1304407661,1
BZID-1304421706,1
BZID-1304426868,1
BZID-1304604879,3
BZID-1304471260,1
BZID-1304389039,2
BZID-1304467853,1
BZID-1304461082,1
BZID-1304359131,3
BZID-1304474502,2
BZID-1304363090,1
BZID-1304398844,1
BZID-1304402208,1
BZID-1304434044,2
BZID-1304597186,2
BZID-1304457312,3
BZID-1304477155,2
BZID-1304444670,3
BZID-1304395230,2
BZID-1304558933,2
BZID-1304419215,2
BZID-1304424379,1
BZID-1304462885,4
BZID-1304438062,2
BZID-1304412960,3
BZID-1304422433,1
BZID-1304458192,1
BZID-1304376288,2
BZID-1304384274,2
BZID-1304417318,1
BZID-1304549497,1
BZID-1304422015,2
BZID-1304391181,1
BZID-1304444952,2
BZID-1304446371,2
BZID-1304427376,3
BZID-1304448103,1
BZID-1304402810,4
BZID-1304385829,1
BZID-1304351364,2
BZID-1304419406,6
BZID-1304432894,4
BZID-1304417012,1
BZID-1304479837,3
BZID-1304422754,1
BZID-1304424473,1
BZID-1304449865,3
BZID-1304406555,1
BZID-1304461919,2
BZID-1304425973,1
BZID-1304388660,1
BZID-1304429638,1
BZID-1304606234,1
BZID-1304578514,1
BZID-1304417421,3
BZID-1304434685,1
BZID-1304563352,2
BZID-1304390395,1
BZID-1304458112,2
BZID-1304413538,1
BZID-1304543015,1
BZID-1304432410,2
BZID-1304438868,2
BZID-1304424438,3
BZID-1304478772,1
BZID-1304423579,1
BZID-1304598353,2
BZID-1304449320,1
BZID-1304354553,1
BZID-1304369660,2
BZID-1304467007,3
BZID-1304403043,2
BZID-1304448258,1
BZID-1304477553,3
BZID-1304387986,1
BZID-1304408430,1
BZID-1304391842,1
BZID-1304423074,1
BZID-1304476454,3
BZID-1304421251,2
BZID-1304454730,1
BZID-1304428346,1
BZID-1304426397,1
BZID-1304365911,3
BZID-1304363941,1
BZID-1304369451,2
BZID-1304389220,1
BZID-1304429167,1
BZID-1304435259,1
BZID-1304452324,1
BZID-1304395305,3
BZID-1304448039,2
BZID-1304395990,1
BZID-1304429450,1
BZID-1304396407,1
BZID-1304426838,2
BZID-1304461692,1
BZID-1304598842,1
BZID-1304469132,2
BZID-1304419197,2
BZID-1304351399,1
BZID-1304445307,3
BZID-1304415222,2
BZID-1304431662,2
BZID-1304568939,1
BZID-1304477456,3
BZID-1304402787,3
BZID-1304439529,1
BZID-1304381790,3
BZID-1304392930,2
BZID-1304389093,1
BZID-1304420734,2
BZID-1304371686,1
BZID-1304474372,4
BZID-1304372267,2
BZID-1304604947,1
BZID-1304431633,2
BZID-1304387740,1
BZID-1304438511,2
BZID-1304416858,7
BZID-1304609770,1
BZID-1304380277,2
BZID-1304411018,1
BZID-1304436293,1
BZID-1304423423,1
BZID-1304372444,1
BZID-1304389648,3
BZID-1304360078,2
BZID-1304387778,4
BZID-1304448036,1
BZID-1304563368,7
BZID-1304430639,1
BZID-1304388469,2
BZID-1304423778,1
BZID-1304413446,1
BZID-1304446430,3
BZID-1304446775,1
BZID-1304360214,1
BZID-1304417162,3
BZID-1304478969,1
BZID-1304480165,1
BZID-1304406048,1
BZID-1304421534,2
BZID-1304555421,3
BZID-1304369661,1
BZID-1304409903,2
BZID-1304609688,1
BZID-1304364481,1
BZID-1304415247,2
BZID-1304421588,1
BZID-1304597878,1
BZID-1304436664,1
BZID-1304353071,1
BZID-1304428956,1
BZID-1304419236,1
BZID-1304396982,2
BZID-1304391928,1
BZID-1304356592,1
BZID-1304374183,1
BZID-1304610467,1
BZID-1304419083,2
BZID-1304430159,2
BZID-1304546634,2
BZID-1304545841,3
BZID-1304416748,1
BZID-1304564196,1
BZID-1304381844,1
BZID-1304413123,1
BZID-1304544673,1
BZID-1304361237,1
BZID-1304470727,1
BZID-1304408318,1
BZID-1304352608,1
BZID-1304402222,1
BZID-1304400144,1
BZID-1304434707,3
BZID-1304390643,1
BZID-1304388883,2
BZID-1304451508,4
BZID-1304433306,2
BZID-1304418108,1
BZID-1304397275,1
BZID-1304414027,1
BZID-1304449225,2
BZID-1304402421,3
BZID-1304460168,1
BZID-1304422931,1
BZID-1304565010,2
BZID-1304417370,5
BZID-1304595783,5
BZID-1304578382,1
BZID-1304399369,1
BZID-1304541269,1
BZID-1304440535,3
BZID-1304469471,3
BZID-1304476670,5
BZID-1304352520,2
BZID-1304421997,2
BZID-1304366990,1
BZID-1304393607,2
BZID-1304423798,2
BZID-1304430086,2
BZID-1304436069,1
BZID-1304393391,1
BZID-1304365938,1
BZID-1304408617,2
BZID-1304396530,2
BZID-1304595134,1
BZID-1304398123,1
BZID-1304362827,1
BZID-1304463727,2
BZID-1304375214,2
BZID-1304408776,1
BZID-1304429409,1
BZID-1304433084,1
BZID-1304479882,3
BZID-1304477503,1
BZID-1304460108,2
BZID-1304471872,2
BZID-1304423195,2
BZID-1304372992,1
BZID-1304425204,1
BZID-1304396755,2
BZID-1304473388,2
BZID-1304600895,3
BZID-1304411223,3
BZID-1304411070,3
BZID-1304375608,1
BZID-1304462446,1
BZID-1304467096,2
BZID-1304408620,1
BZID-1304456960,1
BZID-1304460467,1
BZID-1304383429,5
BZID-1304402235,1
BZID-1304372814,1
BZID-1304460523,2
BZID-1304424790,3
BZID-1304403934,1
BZID-1304410638,1
BZID-1304391879,1
BZID-1304375907,2
BZID-1304402399,1
BZID-1304363153,1
BZID-1304444924,1
BZID-1304374960,1
BZID-1304425141,3
BZID-1304354305,1
BZID-1304548339,2
BZID-1304391477,1
BZID-1304410099,4
BZID-1304351480,1
BZID-1304398895,2
BZID-1304478731,1
BZID-1304406144,1
BZID-1304430335,1
BZID-1304438754,1
BZID-1304595165,1
BZID-1304464604,1
BZID-1304386708,1
BZID-1304419032,1
BZID-1304598001,3
BZID-1304360498,1
BZID-1304384548,2
BZID-1304454376,1
BZID-1304420914,1
BZID-1304561002,2
BZID-1304420802,1
BZID-1304426254,1
BZID-1304446341,1
BZID-1304607633,1
BZID-1304374178,1
BZID-1304400208,1
BZID-1304600439,1
BZID-1304607852,1
BZID-1304415879,1
BZID-1304392631,1
BZID-1304375354,1
BZID-1304472070,2
BZID-1304439147,3
BZID-1304428125,1
BZID-1304423725,1
BZID-1304428264,1
BZID-1304605592,1
BZID-1304467513,1
BZID-1304426846,1
BZID-1304416507,1
BZID-1304404071,1
BZID-1304396751,4
BZID-1304469600,1
BZID-1304463798,1
BZID-1304355614,1
BZID-1304414236,1
BZID-1304412095,1
BZID-1304435884,3
BZID-1304383342,2
BZID-1304390311,1
BZID-1304450029,1
BZID-1304458425,1
BZID-1304394855,1
BZID-1304419877,5
BZID-1304404156,2
BZID-1304443473,2
BZID-1304386603,1
BZID-1304356264,1
BZID-1304438077,2
BZID-1304456337,1
BZID-1304603995,2
BZID-1304406150,1
BZID-1304603237,1
BZID-1304463385,3
BZID-1304446670,1
BZID-1304456183,3
BZID-1304408050,1
BZID-1304382521,1
BZID-1304367395,1
BZID-1304378841,1
BZID-1304364681,1
BZID-1304472736,3
BZID-1304414572,1
BZID-1304377269,1
BZID-1304383558,1
BZID-1304581052,6
BZID-1304450748,1
BZID-1304449307,2
BZID-1304467885,1
BZID-1304435064,1
BZID-1304372450,1
BZID-1304422560,2
BZID-1304410967,2
BZID-1304422572,1
BZID-1304371012,1
BZID-1304540747,1
BZID-1304442349,1
BZID-1304474859,1
BZID-1304474357,2
BZID-1304466156,2
BZID-1304389477,1
BZID-1304386592,1
BZID-1304368618,1
BZID-1304402529,1
BZID-1304407667,1
BZID-1304435986,1
BZID-1304477367,3
BZID-1304434660,1
BZID-1304441156,1
BZID-1304436115,1
BZID-1304433795,3
BZID-1304382002,1
BZID-1304420882,1
BZID-1304541368,1
BZID-1304577641,3
BZID-1304419796,2
BZID-1304400580,1
BZID-1304590535,1
BZID-1304407966,1
BZID-1304449674,5
BZID-1304380715,2
BZID-1304549872,1
BZID-1304576617,4
BZID-1304362406,1
BZID-1304448053,1
BZID-1304447315,1
BZID-1304408690,1
BZID-1304365132,1
BZID-1304378915,1
BZID-1304421303,1
BZID-1304438880,3
BZID-1304425231,2
BZID-1304396487,1
BZID-1304610503,1
BZID-1304426930,1
BZID-1304424931,2
BZID-1304405746,1
BZID-1304383964,1
BZID-1304379205,3
BZID-1304410182,1
BZID-1304412978,1
BZID-1304564080,1
BZID-1304356664,3
BZID-1304475019,2
BZID-1304357692,1
BZID-1304410594,1
BZID-1304435345,1
BZID-1304460810,1
BZID-1304349541,4
BZID-1304419378,1
BZID-1304363563,1
BZID-1304457954,3
BZID-1304452982,1
BZID-1304467294,1
BZID-1304433447,1
BZID-1304375854,1
BZID-1304364826,1
BZID-1304604433,1
BZID-1304373959,2
BZID-1304600556,1
BZID-1304367393,1
BZID-1304597522,1
BZID-1304384041,1
BZID-1304378068,1
BZID-1304374560,1
BZID-1304436330,1
BZID-1304421665,1
BZID-1304362892,1
BZID-1304350475,1
BZID-1304401579,3
BZID-1304458051,1
BZID-1304446786,1
BZID-1304426138,1
BZID-1304393029,2
BZID-1304458951,2
BZID-1304463519,3
BZID-1304377340,2
BZID-1304351992,2
BZID-1304412838,2
BZID-1304447180,3
BZID-1304438583,3
BZID-1304385483,1
BZID-1304365709,2
BZID-1304372250,1
BZID-1304399896,1
BZID-1304350329,1
BZID-1304414164,2
BZID-1304442993,3
BZID-1304417821,2
BZID-1304363380,1
BZID-1304416812,1
BZID-1304431395,2
BZID-1304391317,1
BZID-1304413653,1
BZID-1304404295,1
BZID-1304537780,2
BZID-1304423680,1
BZID-1304377761,1
BZID-1304393937,1
BZID-1304419273,1
BZID-1304436055,2
BZID-1304474742,2
BZID-1304386432,2
BZID-1304422215,1
BZID-1304434221,2
BZID-1304429241,2
BZID-1304390717,1
BZID-1304353419,1
BZID-1304391524,3
BZID-1304420057,1
BZID-1304474610,1
BZID-1304371173,1
BZID-1304393053,2
BZID-1304438647,3
BZID-1304419983,2
BZID-1304438057,1
BZID-1304422506,1
BZID-1304446391,1
BZID-1304543111,2
BZID-1304393951,1
BZID-1304441517,1
BZID-1304606284,1
BZID-1304448612,1
BZID-1304379482,3
BZID-1304424274,1
BZID-1304369297,2
BZID-1304362382,1
BZID-1304442019,1
BZID-1304363009,1
BZID-1304363996,1
BZID-1304364682,1
BZID-1304360647,1
BZID-1304418904,1
BZID-1304388632,1
BZID-1304388680,2
BZID-1304412028,1
BZID-1304361831,1
BZID-1304361516,1
BZID-1304430834,1
BZID-1304388593,1
BZID-1304470301,2
BZID-1304391504,1
BZID-1304476780,1
BZID-1304397354,1
BZID-1304457575,2
BZID-1304427234,1
BZID-1304477825,1
BZID-1304427559,2
BZID-1304468640,1
BZID-1304432457,1
BZID-1304426633,1
BZID-1304421737,1
BZID-1304358376,1
BZID-1304422853,1
BZID-1304375391,1
BZID-1304443246,1
BZID-1304413620,1
BZID-1304471435,1
BZID-1304444053,1
BZID-1304410513,1
BZID-1304472037,1
BZID-1304473135,5
BZID-1304399096,1
BZID-1304349373,1
BZID-1304375494,1
BZID-1304424922,2
BZID-1304432715,1
BZID-1304423440,1
BZID-1304355668,1
BZID-1304427098,1
BZID-1304595728,1
BZID-1304590413,1
BZID-1304363244,1
BZID-1304598042,2
BZID-1304462062,1
BZID-1304397382,4
BZID-1304445648,1
BZID-1304392122,3
BZID-1304416584,1
BZID-1304427016,1
BZID-1304402724,1
BZID-1304430808,2
BZID-1304425106,1
BZID-1304421562,1
BZID-1304559632,1
BZID-1304445518,3
BZID-1304363428,1
BZID-1304461880,1
BZID-1304385375,1
BZID-1304476576,4
BZID-1304349688,1
BZID-1304376693,1
BZID-1304590778,1
BZID-1304373839,2
BZID-1304400933,1
BZID-1304363763,1
BZID-1304388654,1
BZID-1304356687,1
BZID-1304426789,1
BZID-1304410579,1
BZID-1304605330,1
BZID-1304353903,1
BZID-1304417793,1
BZID-1304362657,1
BZID-1304467050,2
BZID-1304569636,1
BZID-1304433572,1
BZID-1304597480,1
BZID-1304432612,1
BZID-1304577596,1
BZID-1304354805,1
BZID-1304376301,1
BZID-1304405788,1
BZID-1304368892,1
BZID-1304429736,1
BZID-1304367874,1
BZID-1304385174,1
BZID-1304416207,1
BZID-1304413484,2
BZID-1304563451,1
BZID-1304425769,1
BZID-1304403300,1
BZID-1304419570,1
BZID-1304349604,1
BZID-1304441764,1
BZID-1304608430,1
BZID-1304410395,1
BZID-1304438618,1
BZID-1304374852,1
BZID-1304595342,1
BZID-1304357754,1
BZID-1304375536,1
BZID-1304375966,1
BZID-1304413253,1
BZID-1304385659,1
BZID-1304427895,1
BZID-1304432644,1
BZID-1304430288,1
BZID-1304392564,1
BZID-1304394431,1
BZID-1304407468,1
BZID-1304384252,1
BZID-1304478803,1
BZID-1304387049,2
BZID-1304410838,1
BZID-1304425826,1
BZID-1304456744,1
BZID-1304350819,1
BZID-1304599396,1
BZID-1304469874,3
BZID-1304430240,1
BZID-1304378697,1
BZID-1304399068,1
BZID-1304391066,2
BZID-1304434621,1
BZID-1304561687,2
BZID-1304431647,1
BZID-1304413921,1
BZID-1304436440,2
BZID-1304398148,1
BZID-1304436449,1
BZID-1304379107,2
BZID-1304597879,1
BZID-1304413302,2
BZID-1304379284,2
BZID-1304382948,1
BZID-1304422725,3
BZID-1304422138,1
BZID-1304460737,2
BZID-1304610165,1
BZID-1304396468,1
BZID-1304471743,2
BZID-1304463402,1
BZID-1304424507,1
BZID-1304362632,1
BZID-1304351265,4
BZID-1304420008,1
BZID-1304386925,1
BZID-1304396035,1
BZID-1304420865,1
BZID-1304435276,1
BZID-1304426290,1
BZID-1304474018,3
BZID-1304598367,1
BZID-1304578322,1
BZID-1304362904,1
BZID-1304429489,1
BZID-1304475272,1
BZID-1304397944,1
BZID-1304357693,2
BZID-1304606289,1
BZID-1304470323,1
BZID-1304419267,1
BZID-1304454392,1
BZID-1304463348,1
BZID-1304392178,1
BZID-1304430650,1
BZID-1304456976,1
BZID-1304461607,1
BZID-1304371604,1
BZID-1304365513,1
BZID-1304445103,2
BZID-1304476055,2
BZID-1304448948,1
BZID-1304443861,1
BZID-1304433689,1
BZID-1304474144,1
BZID-1304349590,1
BZID-1304377552,1
BZID-1304374940,1
BZID-1304470028,2
BZID-1304362337,1
BZID-1304396459,1
BZID-1304370369,1
BZID-1304367290,1
BZID-1304417448,1
BZID-1304447666,3
BZID-1304440717,1
BZID-1304435004,2
BZID-1304440072,1
BZID-1304384941,1
BZID-1304356984,1
BZID-1304422954,1
BZID-1304376607,1
BZID-1304380674,1
BZID-1304476593,1
BZID-1304464670,1
BZID-1304463311,3
BZID-1304409226,2
BZID-1304569363,1
BZID-1304356209,2
BZID-1304467267,1
BZID-1304361534,1
BZID-1304412343,1
BZID-1304350516,1
BZID-1304353682,1
BZID-1304413794,1
BZID-1304407708,1
BZID-1304414616,1
BZID-1304432610,1
BZID-1304433788,1
BZID-1304393145,1
BZID-1304408061,1
BZID-1304373695,1
BZID-1304562540,1
BZID-1304418580,2
BZID-1304401196,1
BZID-1304561141,1
BZID-1304416283,2
BZID-1304426621,1
BZID-1304383070,2
BZID-1304369292,1
BZID-1304417775,1
BZID-1304565435,1
BZID-1304603610,1
BZID-1304353619,1
BZID-1304408726,1
BZID-1304397346,1
BZID-1304397255,1
BZID-1304450021,1
BZID-1304465489,3
BZID-1304421431,1
BZID-1304457964,1
BZID-1304395365,1
BZID-1304354721,1
BZID-1304355835,1
BZID-1304409356,1
BZID-1304387606,1
BZID-1304406293,2
BZID-1304413588,1
BZID-1304436893,2
BZID-1304400092,1
BZID-1304451379,1
BZID-1304359463,1
BZID-1304406956,1
BZID-1304464879,1
BZID-1304417296,1
BZID-1304354762,1
BZID-1304544868,1
BZID-1304356413,1
BZID-1304441229,1
BZID-1304352511,1
BZID-1304378021,2
BZID-1304460923,1
BZID-1304356946,1
BZID-1304361529,1
BZID-1304428609,1
BZID-1304400507,2
BZID-1304373658,1
BZID-1304466476,2
BZID-1304414162,2
BZID-1304391183,2
BZID-1304451459,2
BZID-1304430506,1
BZID-1304608683,2
BZID-1304372766,2
BZID-1304423992,2
BZID-1304603414,1
BZID-1304403414,1
BZID-1304448288,2
BZID-1304445230,1
BZID-1304477429,1
BZID-1304396418,1
BZID-1304391091,1
BZID-1304459961,2
BZID-1304377317,1
BZID-1304349247,1
BZID-1304466204,1
BZID-1304469232,1
BZID-1304361792,2
BZID-1304556970,4
BZID-1304392260,1
BZID-1304435388,1
BZID-1304597747,1
BZID-1304381098,1
BZID-1304378894,1
BZID-1304352601,1
BZID-1304395660,2
BZID-1304430048,3
BZID-1304389555,1
BZID-1304393143,1
BZID-1304419755,3
BZID-1304397048,1
BZID-1304465224,1
BZID-1304388681,1
BZID-1304356508,1
BZID-1304430256,1
BZID-1304381377,1
BZID-1304461711,2
BZID-1304371450,1
BZID-1304380901,1
BZID-1304363681,1
BZID-1304351370,1
BZID-1304386506,1
BZID-1304354310,2
BZID-1304356697,1
BZID-1304595123,1
BZID-1304417542,2
BZID-1304431074,1
BZID-1304418816,1
BZID-1304352628,1
BZID-1304422727,1
BZID-1304371766,1
BZID-1304405100,3
BZID-1304435633,1
BZID-1304382922,1
BZID-1304421254,1
BZID-1304388483,1
BZID-1304414028,1
BZID-1304459483,1
BZID-1304424743,1
BZID-1304356348,1
BZID-1304411916,2
BZID-1304466762,1
BZID-1304547037,1
BZID-1304421527,2
BZID-1304368861,1
BZID-1304440027,1
BZID-1304385487,1
BZID-1304363253,1
BZID-1304474552,1
BZID-1304453140,2
BZID-1304361757,2
BZID-1304453139,2
BZID-1304446805,2
BZID-1304370504,1
BZID-1304462677,1
BZID-1304358117,1
BZID-1304436953,1
BZID-1304478942,1
BZID-1304428504,1
BZID-1304413624,1
BZID-1304577036,1
BZID-1304604684,1
BZID-1304463306,1
BZID-1304364118,3
BZID-1304376491,1
