businessid,cta_dt_cnt,ppv_plv_dt_cnt,atc_dt_cnt
BZID-1304432869,1,1,0
BZID-1304367414,1,1,1
BZID-1304603932,3,4,3
BZID-1304590751,10,9,4
BZID-1304413033,8,7,1
BZID-1304360584,9,7,3
BZID-1304603751,1,1,0
BZID-1304436434,1,1,0
BZID-1304405289,2,2,1
BZID-1304470206,15,4,3
BZID-1304590763,0,1,1
BZID-1304590779,3,3,0
BZID-1304409714,5,3,1
BZID-1304360773,4,2,0
BZID-1304397468,12,8,4
BZID-1304407019,9,4,2
BZID-1304400344,4,3,0
BZID-1304360300,7,6,1
BZID-1304437286,1,1,1
BZID-1304559524,3,2,1
BZID-1304416445,4,3,1
BZID-1304595838,4,3,2
BZID-1304559287,14,14,6
BZID-1304510397,1,1,0
BZID-1304404415,11,4,0
BZID-1304393485,2,1,1
BZID-1304421448,8,8,0
BZID-1304598565,3,3,3
BZID-1304558189,1,0,1
BZID-1304409431,8,6,3
BZID-1304425548,1,1,1
BZID-1304558249,1,1,0
BZID-1304558243,4,4,1
BZID-1304352258,4,3,0
BZID-1304403973,2,1,0
BZID-1304358743,1,1,1
BZID-1304577918,10,8,3
BZID-1304351046,2,2,1
BZID-1304452108,10,9,1
BZID-1304428507,6,5,1
BZID-1304561269,5,4,1
BZID-1304466964,5,3,2
BZID-1304399518,10,5,2
BZID-1304595234,3,2,1
BZID-1304449021,7,7,0
BZID-1304447957,6,5,2
BZID-1304374521,3,2,0
BZID-1304467559,9,7,0
BZID-1304357846,5,5,2
BZID-1304446120,1,1,0
BZID-1304561131,2,2,0
BZID-1304435566,2,2,0
BZID-1304380902,20,8,8
BZID-1304560631,1,1,0
BZID-1304402177,4,4,0
BZID-1304351491,2,3,2
BZID-1304412848,2,1,0
BZID-1304561017,1,1,1
BZID-1304397534,1,1,1
BZID-1304407928,2,2,1
BZID-1304560995,3,2,1
BZID-1304449703,1,1,0
BZID-1304394524,5,3,1
BZID-1304560654,1,1,1
BZID-1304560668,9,9,0
BZID-1304357686,4,3,1
BZID-1304546887,5,2,1
BZID-1304546902,1,1,1
BZID-1304556348,12,9,5
BZID-1304414359,1,1,0
BZID-1304547596,1,1,1
BZID-1304538742,4,3,0
BZID-1304541694,10,1,0
BZID-1304541568,3,3,1
BZID-1304409127,5,2,1
BZID-1304538662,3,3,1
BZID-1304385807,3,2,0
BZID-1304541263,5,5,1
BZID-1304551998,11,9,6
BZID-1304393688,11,9,3
BZID-1304541367,1,1,1
BZID-1304413486,1,2,1
BZID-1304401488,1,1,1
BZID-1304461641,5,5,1
BZID-1304400931,2,2,1
BZID-1304540094,1,1,1
BZID-1304353329,3,1,1
BZID-1304390704,12,8,0
BZID-1304372161,9,1,0
BZID-1304449160,8,2,1
BZID-1304568779,4,4,1
BZID-1304540607,4,4,2
BZID-1304605376,3,3,0
BZID-1304396469,2,2,2
BZID-1304541422,3,2,1
BZID-1304544031,2,2,1
BZID-1304414580,1,1,1
BZID-1304421960,5,5,0
BZID-1304378436,5,5,2
BZID-1304378871,6,6,1
BZID-1304539942,1,2,0
BZID-1304397533,2,2,2
BZID-1304544126,4,4,0
BZID-1304390749,1,1,0
BZID-1304541580,6,6,1
BZID-1304542289,6,4,6
BZID-1304356110,1,1,1
BZID-1304380777,5,4,3
BZID-1304542402,7,5,1
BZID-1304409298,3,1,1
BZID-1304606351,2,1,1
BZID-1304603864,4,2,1
BZID-1304408156,2,1,1
BZID-1304374821,5,4,2
BZID-1304552952,3,3,1
BZID-1304556396,2,1,1
BZID-1304438872,12,9,4
BZID-1304545672,3,3,1
BZID-1304382973,2,2,1
BZID-1304359601,1,1,1
BZID-1304393008,4,1,1
BZID-1304545488,1,1,0
BZID-1304410245,7,6,2
BZID-1304465647,5,1,0
BZID-1304378876,3,2,0
BZID-1304451745,7,5,2
BZID-1304511398,4,3,0
BZID-1304398021,9,1,0
BZID-1304411440,1,1,1
BZID-1304530808,1,1,1
BZID-1304530712,1,1,1
BZID-1304394231,3,2,1
BZID-1304544453,2,1,0
BZID-1304376784,2,2,1
BZID-1304457274,2,2,2
BZID-1304351895,7,5,0
BZID-1304598296,1,1,0
BZID-1304458047,3,3,0
BZID-1304393401,4,4,1
BZID-1304379765,2,2,2
BZID-1304357709,2,2,1
BZID-1304392787,4,3,2
BZID-1304363764,8,3,2
BZID-1304531147,2,2,0
BZID-1304564038,1,1,0
BZID-1304364571,6,3,1
BZID-1304398032,4,0,0
BZID-1304400907,11,6,3
BZID-1304352421,4,4,3
BZID-1304469121,8,4,0
BZID-1304471203,10,8,2
BZID-1304563088,5,3,0
BZID-1304469592,2,0,0
BZID-1304369517,4,1,1
BZID-1304376058,9,7,0
BZID-1304449900,8,2,1
BZID-1304354422,7,7,1
BZID-1304377314,6,4,3
BZID-1304358530,3,0,0
BZID-1304360088,3,0,0
BZID-1304567798,3,2,1
BZID-1304567736,1,1,0
BZID-1304409433,1,1,1
BZID-1304567431,4,1,1
BZID-1304460695,1,1,0
BZID-1304388637,10,5,2
BZID-1304380523,5,4,4
BZID-1304428529,1,1,0
BZID-1304595458,4,4,2
BZID-1304367916,6,0,0
BZID-1304607819,5,4,0
BZID-1304412221,6,6,1
BZID-1304566467,2,3,0
BZID-1304383702,1,1,0
BZID-1304385307,1,1,0
BZID-1304606661,2,1,0
BZID-1304421298,4,3,0
BZID-1304405677,3,0,0
BZID-1304547229,2,2,1
BZID-1304352073,8,5,0
BZID-1304401807,4,4,2
BZID-1304376494,2,1,1
BZID-1304545976,1,1,0
BZID-1304445467,4,2,1
BZID-1304385842,4,1,0
BZID-1304421475,1,0,0
BZID-1304367855,24,23,5
BZID-1304382836,4,0,0
BZID-1304374615,10,8,3
BZID-1304400378,1,1,1
BZID-1304381032,3,3,0
BZID-1304416709,3,3,1
BZID-1304416137,1,1,1
BZID-1304357711,2,2,0
BZID-1304413685,2,0,0
BZID-1304372030,4,4,1
BZID-1304415278,1,1,1
BZID-1304376659,1,1,1
BZID-1304426000,4,4,3
BZID-1304604514,8,7,2
BZID-1304421034,3,0,0
BZID-1304356765,6,1,0
BZID-1304384255,2,1,1
BZID-1304404693,3,3,0
BZID-1304563392,2,0,0
BZID-1304360082,1,1,0
BZID-1304569669,3,2,1
BZID-1304569686,3,2,1
BZID-1304603417,2,2,0
BZID-1304405304,3,0,0
BZID-1304367454,4,2,2
BZID-1304357121,5,2,2
BZID-1304433531,10,9,5
BZID-1304441838,5,0,0
BZID-1304386107,4,4,0
BZID-1304429608,1,1,1
BZID-1304401200,11,5,4
BZID-1304372041,1,1,1
BZID-1304390597,4,2,1
BZID-1304429749,4,3,2
BZID-1304382303,5,4,2
BZID-1304398455,2,2,0
BZID-1304610354,3,1,1
BZID-1304436770,2,1,0
BZID-1304436044,10,8,0
BZID-1304438407,1,1,0
BZID-1304357715,3,1,1
BZID-1304530120,1,0,0
BZID-1304434361,6,1,0
BZID-1304474937,7,6,3
BZID-1304512747,3,3,0
BZID-1304540120,2,2,2
BZID-1304424128,8,3,1
BZID-1304424418,0,1,1
BZID-1304520477,1,1,1
BZID-1304425439,1,1,0
BZID-1304393464,9,3,2
BZID-1304379418,10,1,1
BZID-1304611010,5,5,2
BZID-1304519689,1,1,1
BZID-1304506125,1,1,1
BZID-1304506112,1,1,1
BZID-1304456162,8,5,4
BZID-1304396333,1,0,0
BZID-1304438298,2,1,1
BZID-1304447661,2,2,1
BZID-1304425907,1,1,1
BZID-1304432469,2,1,1
BZID-1304474652,3,3,0
BZID-1304381218,4,3,0
BZID-1304360248,5,4,1
BZID-1304365061,4,0,0
BZID-1304546034,2,1,1
BZID-1304606722,1,0,1
BZID-1304439660,3,3,0
BZID-1304429674,2,1,0
BZID-1304364225,2,2,2
BZID-1304374064,2,2,0
BZID-1304388908,2,1,0
BZID-1304391082,1,1,1
BZID-1304520588,1,1,0
BZID-1304359999,2,0,0
BZID-1304605238,2,1,0
BZID-1304520081,2,0,0
BZID-1304595438,4,2,0
BZID-1304429285,1,1,1
BZID-1304458860,2,2,2
BZID-1304359819,1,1,1
BZID-1304446198,1,1,0
BZID-1304605016,3,1,0
BZID-1304388217,1,0,0
BZID-1304598866,0,1,1
BZID-1304391072,2,0,0
BZID-1304402626,2,0,0
BZID-1304422018,3,2,0
BZID-1304420677,1,1,1
BZID-1304373731,3,0,0
BZID-1304551423,2,1,0
BZID-1304396206,0,1,1
BZID-1304360768,3,0,0
BZID-1304388641,0,1,1
BZID-1304461535,2,2,1
BZID-1304508857,1,1,0
BZID-1304363980,3,3,0
BZID-1304361159,1,1,1
BZID-1304350092,2,2,0
BZID-1304351799,2,0,0
BZID-1304409331,2,1,0
BZID-1304413146,3,2,0
BZID-1304411747,1,1,0
BZID-1304405680,6,4,1
BZID-1304446374,2,0,0
BZID-1304416693,1,1,0
BZID-1304445282,4,2,1
BZID-1304396885,10,8,2
BZID-1304373463,1,0,0
BZID-1304392054,1,0,0
BZID-1304456644,5,2,0
BZID-1304439846,3,0,0
BZID-1304409425,3,2,2
BZID-1304432192,0,1,1
BZID-1304450347,3,1,0
BZID-1304544278,1,1,1
BZID-1304384708,0,1,1
BZID-1304409597,2,1,0
BZID-1304416775,1,0,1
BZID-1304577100,1,1,1
BZID-1304427310,2,0,0
BZID-1304477348,3,2,0
BZID-1304417216,1,1,0
BZID-1304369200,3,0,0
BZID-1304467026,1,0,0
BZID-1304387101,1,1,0
BZID-1304439240,1,0,0
BZID-1304478381,2,0,0
BZID-1304464625,1,1,0
BZID-1304412017,2,0,0
BZID-1304568814,1,1,1
BZID-1304363288,1,0,0
BZID-1304371828,1,1,1
BZID-1304557290,4,2,1
BZID-1304438936,2,2,1
BZID-1304391464,1,1,0
BZID-1304388833,2,1,0
BZID-1304520583,2,1,0
BZID-1304393821,1,1,0
BZID-1304380775,1,1,0
BZID-1304388337,2,1,0
BZID-1304379074,0,1,1
BZID-1304541200,1,0,0
BZID-1304369478,0,1,1
BZID-1304382766,3,1,0
BZID-1304377871,1,1,1
BZID-1304385507,2,0,1
BZID-1304459427,0,1,1
BZID-1304380486,2,2,0
BZID-1304555373,1,1,0
BZID-1304412539,2,1,0
BZID-1304404498,2,2,1
BZID-1304458255,1,1,0
BZID-1304435272,1,1,1
BZID-1304444842,1,1,0
BZID-1304475673,5,2,0
BZID-1304405512,1,1,0
BZID-1304429680,3,1,0
BZID-1304387094,2,0,0
BZID-1304428110,1,0,0
BZID-1304422991,8,1,0
BZID-1304457720,6,1,0
BZID-1304604205,1,1,0
BZID-1304454592,1,0,0
BZID-1304420885,2,2,0
BZID-1304436149,1,1,1
BZID-1304400684,1,0,0
BZID-1304459708,1,0,0
BZID-1304384798,1,0,0
BZID-1304374067,1,0,0
BZID-1304398366,1,0,0
BZID-1304403294,1,1,1
BZID-1304457396,1,0,0
BZID-1304469005,0,1,0
BZID-1304595138,2,0,0
BZID-1304377751,1,0,0
BZID-1304362344,2,1,0
BZID-1304359557,1,1,1
BZID-1304355399,2,0,0
BZID-1304401060,1,1,0
BZID-1304438481,1,0,0
BZID-1304408890,1,1,0
BZID-1304357730,4,1,0
BZID-1304519793,1,0,0
BZID-1304398014,2,0,0
BZID-1304387705,1,1,0
BZID-1304404927,3,0,0
BZID-1304413102,3,1,0
BZID-1304371921,1,0,0
BZID-1304377626,1,1,0
BZID-1304362051,1,0,0
BZID-1304606057,1,1,0
BZID-1304382738,1,0,0
BZID-1304478439,2,1,0
BZID-1304358103,1,0,0
BZID-1304376876,1,1,0
BZID-1304367679,0,1,1
BZID-1304380123,1,0,0
BZID-1304385930,3,0,0
BZID-1304405011,0,1,0
BZID-1304375234,8,0,0
BZID-1304597497,1,1,0
BZID-1304560747,2,1,0
BZID-1304422817,1,1,0
BZID-1304419463,1,1,1
BZID-1304365735,1,1,1
BZID-1304391049,2,0,0
BZID-1304360501,1,1,0
BZID-1304358641,0,1,1
BZID-1304419220,1,1,0
BZID-1304414788,1,1,1
BZID-1304597368,0,1,1
BZID-1304414830,1,1,0
BZID-1304391345,1,0,0
BZID-1304391971,2,0,0
BZID-1304356384,1,1,0
BZID-1304424731,3,1,1
BZID-1304377564,1,1,0
BZID-1304538817,2,1,1
BZID-1304520552,2,0,0
BZID-1304457904,1,0,0
BZID-1304465896,2,0,0
BZID-1304393422,2,0,0
BZID-1304397769,1,0,0
BZID-1304457206,47,30,16
BZID-1304419919,27,22,12
BZID-1304476900,19,16,11
BZID-1304594727,25,25,3
BZID-1304477961,27,23,4
BZID-1304444584,37,37,11
BZID-1304353667,10,8,6
BZID-1304607514,39,35,9
BZID-1304416452,56,47,40
BZID-1304452890,53,35,17
BZID-1304478574,61,50,36
BZID-1304357866,3,3,3
BZID-1304469027,50,36,29
BZID-1304423465,54,53,44
BZID-1304423483,33,30,21
BZID-1304371963,54,46,24
BZID-1304440305,30,25,5
BZID-1304429461,31,21,9
BZID-1304358754,39,31,13
BZID-1304403652,13,11,0
BZID-1304607683,33,27,13
BZID-1304475055,59,52,23
BZID-1304460823,59,56,34
BZID-1304423002,51,42,21
BZID-1304596348,45,36,21
BZID-1304401277,29,25,17
BZID-1304402063,59,59,41
BZID-1304401960,31,21,6
BZID-1304398631,26,26,20
BZID-1304473705,35,33,8
BZID-1304406618,10,6,7
BZID-1304414331,61,57,35
BZID-1304391042,46,37,28
BZID-1304379522,59,59,31
BZID-1304463760,7,2,0
BZID-1304370148,44,41,29
BZID-1304374444,59,48,20
BZID-1304381842,59,57,32
BZID-1304462675,40,38,14
BZID-1304465425,30,21,15
BZID-1304574519,45,43,5
BZID-1304446487,50,38,29
BZID-1304354971,46,39,22
BZID-1304413488,62,53,38
BZID-1304604280,19,11,7
BZID-1304395560,37,28,19
BZID-1304386230,11,4,4
BZID-1304371240,22,22,7
BZID-1304600371,45,34,19
BZID-1304426735,43,42,9
BZID-1304451387,20,17,4
BZID-1304597835,14,14,0
BZID-1304610716,35,29,15
BZID-1304577758,39,37,23
BZID-1304424175,25,20,14
BZID-1304419241,60,41,34
BZID-1304367819,35,31,17
BZID-1304604477,43,42,8
BZID-1304457459,60,59,39
BZID-1304385422,36,27,18
BZID-1304471376,59,46,42
BZID-1304407652,5,5,3
BZID-1304472256,48,41,25
BZID-1304419774,42,29,15
BZID-1304382055,53,44,31
BZID-1304392577,46,42,22
BZID-1304568102,6,2,1
BZID-1304421427,45,33,26
BZID-1304362487,8,6,2
BZID-1304432571,48,29,17
BZID-1304604645,32,25,14
BZID-1304577632,13,7,2
BZID-1304458153,41,36,9
BZID-1304604649,29,20,12
BZID-1304465936,20,11,4
BZID-1304359070,37,31,23
BZID-1304415794,45,45,42
BZID-1304375044,51,50,5
BZID-1304354518,13,9,0
BZID-1304417435,63,61,52
BZID-1304607050,22,18,4
BZID-1304594951,57,57,29
BZID-1304575009,42,38,20
BZID-1304457107,54,45,33
BZID-1304403398,53,43,27
BZID-1304369296,12,10,5
BZID-1304409631,62,58,48
BZID-1304449716,38,25,12
BZID-1304428804,27,18,11
BZID-1304375841,14,9,7
BZID-1304428769,61,51,36
BZID-1304604106,44,38,22
BZID-1304432144,52,33,28
BZID-1304461210,11,9,7
BZID-1304361018,41,36,14
BZID-1304350960,48,42,0
BZID-1304435624,20,20,1
BZID-1304608416,34,33,7
BZID-1304600601,21,20,11
BZID-1304433696,59,57,7
BZID-1304595641,48,41,17
BZID-1304577192,12,12,3
BZID-1304384511,5,5,0
BZID-1304397270,41,24,15
BZID-1304378892,8,8,5
BZID-1304469631,57,43,29
BZID-1304363040,35,24,10
BZID-1304479258,52,46,33
BZID-1304421483,39,29,20
BZID-1304406872,16,15,4
BZID-1304366598,25,14,9
BZID-1304434509,37,29,23
BZID-1304390140,21,16,11
BZID-1304359629,35,32,11
BZID-1304450385,50,48,29
BZID-1304606729,47,23,13
BZID-1304404777,63,59,52
BZID-1304608088,21,16,5
BZID-1304383763,56,50,31
BZID-1304458341,31,23,16
BZID-1304605161,27,24,13
BZID-1304607751,18,13,10
BZID-1304598211,7,6,4
BZID-1304409361,4,2,0
BZID-1304387225,18,17,3
BZID-1304427607,24,23,19
BZID-1304379240,49,38,26
BZID-1304360853,40,34,27
BZID-1304413775,5,5,3
BZID-1304378191,33,29,13
BZID-1304595266,26,18,16
BZID-1304479036,34,15,8
BZID-1304564282,21,19,8
BZID-1304451215,8,6,3
BZID-1304474879,62,61,53
BZID-1304379711,38,27,22
BZID-1304355317,11,10,1
BZID-1304606233,37,29,22
BZID-1304475279,63,59,56
BZID-1304478028,56,47,35
BZID-1304407569,46,40,29
BZID-1304456152,23,19,9
BZID-1304359184,39,37,14
BZID-1304469861,56,44,29
BZID-1304445625,50,32,17
BZID-1304403924,32,30,7
BZID-1304577681,38,33,14
BZID-1304458999,14,12,10
BZID-1304472715,56,54,27
BZID-1304356324,38,31,27
BZID-1304449202,55,45,43
BZID-1304434190,19,11,6
BZID-1304479629,62,59,37
BZID-1304361972,27,27,13
BZID-1304438311,11,11,1
BZID-1304375171,53,47,26
BZID-1304605223,60,58,41
BZID-1304415681,11,11,9
BZID-1304370905,55,52,44
BZID-1304608703,2,0,0
BZID-1304403061,1,1,0
BZID-1304408243,1,0,0
BZID-1304548288,1,1,1
BZID-1304414496,3,1,0
BZID-1304538533,3,0,0
BZID-1304367093,1,0,0
BZID-1304380673,1,0,0
BZID-1304598351,1,0,0
BZID-1304429542,1,1,0
BZID-1304411625,1,1,0
BZID-1304352895,1,2,1
BZID-1304390370,1,1,1
BZID-1304392870,2,1,0
BZID-1304598347,1,1,0
BZID-1304609667,2,2,0
BZID-1304421285,1,1,0
BZID-1304357993,0,1,1
BZID-1304378037,1,1,0
BZID-1304393619,2,0,0
BZID-1304605671,1,1,0
BZID-1304440907,1,0,0
BZID-1304462987,1,0,0
BZID-1304389047,1,0,0
BZID-1304410439,2,2,0
BZID-1304519684,0,1,1
BZID-1304519934,1,0,0
BZID-1304369887,1,0,0
BZID-1304608884,1,1,0
BZID-1304367731,1,0,0
BZID-1304569021,1,0,0
BZID-1304370655,1,0,0
BZID-1304539153,3,1,1
BZID-1304400047,3,1,0
BZID-1304607793,1,0,0
BZID-1304407596,2,0,0
BZID-1304540155,2,1,0
BZID-1304392200,3,1,1
BZID-1304564074,1,1,0
BZID-1304363275,1,0,0
BZID-1304359444,1,1,0
BZID-1304425910,0,1,1
BZID-1304387221,2,1,0
BZID-1304418649,1,1,0
BZID-1304355085,1,0,0
BZID-1304430325,1,0,0
BZID-1304368304,1,0,0
BZID-1304456814,2,0,0
BZID-1304596022,2,1,1
BZID-1304429654,1,1,0
BZID-1304394473,1,1,0
BZID-1304608656,2,1,0
BZID-1304351430,1,1,0
BZID-1304379018,1,1,0
BZID-1304567511,1,1,0
BZID-1304383505,1,0,1
BZID-1304604405,2,0,0
BZID-1304605900,1,1,0
BZID-1304415443,1,0,0
BZID-1304389073,2,0,0
BZID-1304451242,1,0,0
BZID-1304380799,1,1,0
BZID-1304410237,3,1,0
BZID-1304462780,1,1,0
BZID-1304458022,2,0,0
BZID-1304361621,1,1,0
BZID-1304433701,1,0,0
BZID-1304445312,1,0,0
BZID-1304396154,2,2,0
BZID-1304428297,1,0,0
BZID-1304473338,3,3,0
BZID-1304475340,1,0,0
BZID-1304398227,0,1,1
BZID-1304378076,1,1,1
BZID-1304377469,2,0,0
BZID-1304419239,1,1,0
BZID-1304546956,1,1,0
BZID-1304403207,1,0,0
BZID-1304400107,1,1,0
BZID-1304388942,1,0,0
BZID-1304350709,1,0,0
BZID-1304368406,1,0,0
BZID-1304416993,1,0,0
BZID-1304414241,2,0,0
BZID-1304385202,0,1,0
BZID-1304456393,1,0,0
BZID-1304352234,1,1,0
BZID-1304418994,2,0,0
BZID-1304390340,2,0,0
BZID-1304420973,1,0,0
BZID-1304569724,0,1,1
BZID-1304546602,1,1,0
BZID-1304574561,1,1,0
BZID-1304375987,1,1,0
BZID-1304411378,1,0,0
BZID-1304472410,1,0,0
BZID-1304600399,2,0,0
BZID-1304393198,1,1,0
BZID-1304451093,1,0,0
BZID-1304606815,1,1,0
BZID-1304417633,1,0,0
BZID-1304376884,1,0,0
BZID-1304402249,1,0,0
BZID-1304435061,1,0,0
BZID-1304408333,3,0,0
BZID-1304577241,2,0,0
BZID-1304380474,2,0,0
BZID-1304385774,1,1,0
BZID-1304430734,1,0,0
BZID-1304371437,1,0,0
BZID-1304410435,2,0,0
BZID-1304409171,1,0,0
BZID-1304384163,1,0,0
BZID-1304373130,1,0,0
BZID-1304360450,2,0,0
BZID-1304457980,1,0,0
BZID-1304354854,1,1,0
BZID-1304406906,1,1,0
BZID-1304376991,1,0,0
BZID-1304373992,1,0,0
BZID-1304405103,1,0,0
BZID-1304382991,1,0,0
BZID-1304474475,1,0,0
BZID-1304381668,1,0,0
BZID-1304597310,1,0,0
BZID-1304384087,1,0,0
BZID-1304407083,1,0,0
BZID-1304384982,1,0,0
BZID-1304363230,1,0,0
BZID-1304603533,1,0,0
BZID-1304448577,1,0,0
BZID-1304393647,1,0,0
BZID-1304475475,5,3,1
BZID-1304515701,3,2,0
BZID-1304352808,3,2,0
BZID-1304378127,3,1,1
BZID-1304390455,4,1,0
BZID-1304569583,2,1,0
BZID-1304390946,6,5,4
BZID-1304575236,2,2,2
BZID-1304603759,4,3,0
BZID-1304444484,7,5,5
BZID-1304445539,3,2,1
BZID-1304599025,1,0,0
BZID-1304423449,7,2,1
BZID-1304576974,1,1,1
BZID-1304577238,1,1,1
BZID-1304439477,1,1,1
BZID-1304607657,3,3,1
BZID-1304558168,2,2,1
BZID-1304415277,1,0,0
BZID-1304390073,1,1,0
BZID-1304370170,3,3,0
BZID-1304595067,4,3,3
BZID-1304388464,4,1,0
BZID-1304351639,1,0,0
BZID-1304605138,1,1,0
BZID-1304578377,1,1,0
BZID-1304368488,5,0,0
BZID-1304596731,3,2,1
BZID-1304359559,1,1,1
BZID-1304428475,5,3,2
BZID-1304368031,9,4,1
BZID-1304375076,5,4,1
BZID-1304596092,5,4,1
BZID-1304363632,6,2,0
BZID-1304598870,2,1,0
BZID-1304385767,1,0,0
BZID-1304413222,2,2,2
BZID-1304415066,1,1,1
BZID-1304424794,1,1,0
BZID-1304553469,1,1,0
BZID-1304444485,3,2,0
BZID-1304372775,5,4,0
BZID-1304387555,1,1,1
BZID-1304560722,2,2,1
BZID-1304401871,1,0,0
BZID-1304381762,1,1,1
BZID-1304611185,10,6,1
BZID-1304384202,1,1,1
BZID-1304560879,2,2,0
BZID-1304395786,1,1,1
BZID-1304598232,5,1,0
BZID-1304393614,3,2,2
BZID-1304410664,1,1,1
BZID-1304551484,2,2,2
BZID-1304420259,1,1,1
BZID-1304406333,5,3,0
BZID-1304607154,5,5,2
BZID-1304424483,3,2,1
BZID-1304404343,7,4,0
BZID-1304381946,0,1,1
BZID-1304589262,4,2,2
BZID-1304553892,2,1,0
BZID-1304474495,1,1,0
BZID-1304552009,8,8,1
BZID-1304438372,3,1,1
BZID-1304538756,3,3,0
BZID-1304539628,2,1,1
BZID-1304388179,1,0,0
BZID-1304418075,2,2,1
BZID-1304365721,4,4,1
BZID-1304371899,11,10,1
BZID-1304505727,2,2,0
BZID-1304378443,2,2,1
BZID-1304508816,1,1,1
BZID-1304415517,2,1,0
BZID-1304405365,1,1,1
BZID-1304399240,3,1,1
BZID-1304377071,3,2,0
BZID-1304507897,1,1,0
BZID-1304392972,4,4,1
BZID-1304418214,1,0,0
BZID-1304418808,5,3,0
BZID-1304350932,1,1,1
BZID-1304406712,2,1,1
BZID-1304567501,6,3,0
BZID-1304598199,1,1,0
BZID-1304421692,1,1,1
BZID-1304422475,10,10,1
BZID-1304567463,6,6,1
BZID-1304395468,8,7,0
BZID-1304566608,6,5,3
BZID-1304357006,4,4,0
BZID-1304605680,1,1,1
BZID-1304600447,3,2,1
BZID-1304398755,4,3,0
BZID-1304432093,5,3,2
BZID-1304355511,10,8,0
BZID-1304459951,1,1,0
BZID-1304460733,1,1,0
BZID-1304374087,2,1,0
BZID-1304362890,2,2,1
BZID-1304426381,1,1,1
BZID-1304600799,1,1,1
BZID-1304450156,5,4,1
BZID-1304406696,2,1,1
BZID-1304422896,3,3,1
BZID-1304371638,5,4,2
BZID-1304417032,1,0,0
BZID-1304406534,5,4,1
BZID-1304561121,2,2,0
BZID-1304560711,4,2,0
BZID-1304396112,1,1,0
BZID-1304545805,1,1,0
BZID-1304551845,1,1,0
BZID-1304551573,1,1,0
BZID-1304377448,1,1,1
BZID-1304428631,4,4,2
BZID-1304430952,1,1,1
BZID-1304383520,4,3,0
BZID-1304598910,13,12,1
BZID-1304371248,4,1,1
BZID-1304414207,2,2,0
BZID-1304603859,1,1,1
BZID-1304354473,2,2,0
BZID-1304385418,9,6,3
BZID-1304393644,2,1,0
BZID-1304445414,1,1,0
BZID-1304383103,10,5,3
BZID-1304508705,1,1,1
BZID-1304405860,1,1,1
BZID-1304384726,3,0,0
BZID-1304374693,1,0,0
BZID-1304459885,4,1,1
BZID-1304434128,6,4,0
BZID-1304497946,1,1,1
BZID-1304506468,4,3,0
BZID-1304461624,3,0,0
BZID-1304600934,1,1,1
BZID-1304412725,3,1,0
BZID-1304417695,1,1,0
BZID-1304416933,1,1,0
BZID-1304608405,5,4,0
BZID-1304463142,6,6,0
BZID-1304357353,6,6,0
BZID-1304391689,2,1,0
BZID-1304590453,2,1,1
BZID-1304421904,1,1,1
BZID-1304419690,2,1,0
BZID-1304569439,3,1,1
BZID-1304350106,2,2,0
BZID-1304422114,2,2,0
BZID-1304462088,6,4,1
BZID-1304420017,1,0,0
BZID-1304412385,3,3,0
BZID-1304417686,2,2,0
BZID-1304556619,2,2,0
BZID-1304350551,3,1,0
BZID-1304383212,1,1,1
BZID-1304555130,5,5,0
BZID-1304392265,1,1,0
BZID-1304403471,1,0,0
BZID-1304408463,3,0,0
BZID-1304461534,1,0,0
BZID-1304390208,3,2,2
BZID-1304541392,1,1,1
BZID-1304539916,2,1,0
BZID-1304380863,3,0,0
BZID-1304376710,2,2,2
BZID-1304542354,3,2,1
BZID-1304545448,1,1,0
BZID-1304373797,1,0,0
BZID-1304544495,3,1,0
BZID-1304569759,4,4,1
BZID-1304530916,4,3,1
BZID-1304418174,2,1,1
BZID-1304397360,1,1,1
BZID-1304530983,6,1,0
BZID-1304597304,6,5,0
BZID-1304425934,2,1,0
BZID-1304351900,2,2,0
BZID-1304405200,1,1,0
BZID-1304396226,2,2,0
BZID-1304596916,4,4,0
BZID-1304405787,2,1,0
BZID-1304379477,3,1,0
BZID-1304463805,6,1,1
BZID-1304569572,2,2,1
BZID-1304350758,1,1,0
BZID-1304432240,1,1,1
BZID-1304603320,4,2,2
BZID-1304420841,1,1,1
BZID-1304440076,3,0,0
BZID-1304609921,2,1,1
BZID-1304603307,2,2,0
BZID-1304554808,1,1,1
BZID-1304611186,3,1,0
BZID-1304411868,2,1,0
BZID-1304382764,1,1,1
BZID-1304375685,1,1,1
BZID-1304543196,7,6,1
BZID-1304429463,0,1,1
BZID-1304358852,5,3,3
BZID-1304375108,1,1,1
BZID-1304378829,3,1,1
BZID-1304383290,1,2,2
BZID-1304605958,1,1,0
BZID-1304423034,1,0,0
BZID-1304350532,1,1,0
BZID-1304563345,1,1,1
BZID-1304420955,4,1,0
BZID-1304428090,3,1,0
BZID-1304354372,4,1,0
BZID-1304600896,4,4,0
BZID-1304365524,3,2,1
BZID-1304420048,2,1,0
BZID-1304354514,1,0,0
BZID-1304390432,1,1,0
BZID-1304368516,4,0,0
BZID-1304547337,2,1,1
BZID-1304384801,3,1,0
BZID-1304369285,1,2,2
BZID-1304370806,3,1,2
BZID-1304549701,3,3,1
BZID-1304549726,1,1,0
BZID-1304397909,4,3,0
BZID-1304358618,2,1,0
BZID-1304408139,1,1,1
BZID-1304456900,5,1,0
